date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2020-04-01 00:00:00,10.009036,8.587338,9.36,1027.8844,0.86950004,0.0,0.0,0.0,80.653435,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.6114483232619272,0.7912843660658144,-0.8384436881701668,0.5449882400268911
2020-04-01 01:00:00,10.365251,6.519877,11.159999,1027.0814,2.5195,2.0,0.0,0.0,77.99114,0.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9377483777985082,0.3473153897198718,-0.9938839115028361,-0.11042993460028319
2020-04-01 02:00:00,12.620554,8.4963045,14.04,1026.2825,1.6195,16.0,0.0,0.0,79.29196,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9983714020548429,-0.05704860698603673,-0.8050548208244036,-0.5932004176223981
2020-04-01 03:00:00,15.188415,9.726664,16.56,1025.783,1.5195,45.0,0.0,0.0,78.985825,0.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9954956083321654,-0.0948076673659455,-0.7772448052847741,-0.6291983094842465
2020-04-01 04:00:00,15.905319,9.021574,16.919998,1025.082,1.8695,40.0,1.0,0.0,79.03942,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9958933469537827,0.0905342006823522,-0.8778963223007661,-0.4788507568029828
2020-04-01 05:00:00,16.65754,9.339208,16.56,1024.6813,2.4195,30.0,0.0,0.0,79.12324,0.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9941446665690425,0.10805730855581736,-0.8865855047578577,-0.4625647443907228
2020-04-01 06:00:00,17.771753,9.793058,17.64,1024.3799,3.1695,40.0,2.0,0.0,80.68589,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9925865953224913,0.12153950298608657,-0.9557785928080731,-0.2940872005542226
2020-04-01 07:00:00,18.345877,10.853866,20.519999,1024.1772,5.0695,63.0,22.0,0.0,80.66399,0.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9615235923506378,0.27472237140998285,-0.9950373519575445,0.09950210153216756
2020-04-01 08:00:00,19.652176,14.654254,29.16,1023.9758,6.2194996,61.0,65.0,0.0,75.02098,0.1,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.879293035751476,0.4762811746006276,-0.8843855380376009,0.46675713182547424
2020-04-01 09:00:00,18.043148,13.849477,30.960001,1023.5744,6.9195,65.0,58.0,0.0,71.751175,0.1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.8778964894511593,0.47885045035932733,-0.8837884963979753,0.4678866247656647
2020-04-01 10:00:00,18.709612,14.386494,30.960001,1022.9736,7.4195,59.0,47.0,0.0,66.6678,0.1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.8658658366169466,0.5002762766508474,-0.8507982694754522,0.52549244015264
2020-04-01 11:00:00,19.770523,15.277749,33.12,1022.37335,7.6194997,58.0,61.0,0.0,69.13259,0.2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.8376104248456682,0.5462680442693488,-0.8247281540997854,0.5655293730967125
2020-04-01 12:00:00,18.892282,14.57889,34.2,1021.8725,7.7194996,100.0,99.0,0.0,67.692055,0.1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.8574936129426245,0.5144946100423254,-0.8395701848665286,0.5432512353259613
2020-04-01 13:00:00,20.94507,16.1198,34.56,1021.3723,7.8195,100.0,100.0,0.0,65.340004,0.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.8765793851799442,0.481257292388958,-0.8709792086641865,0.49131987347827427
2020-04-01 14:00:00,21.749483,16.610792,35.28,1020.77216,7.7194996,97.0,69.0,0.0,64.8516,0.0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.8772631431460485,0.4800097683146829,-0.8669071890482777,0.49846958340144853
