date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2020-04-01 00:00:00,14.869262933333335,8.002328546666666,13.3199996,1027.22112,0.37856666800000005,4.4,0.0,17.466666666666665,81.82513766666666,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.05774815174835265,0.5393188852586666,-0.07278004442958051,0.3485043045224369
2020-04-01 01:00:00,15.257545433333332,7.585472813333333,13.1519997,1026.5341333333333,0.4718999996,10.8,0.0,16.333333333333332,81.29564693333333,0.0,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.14975553578436315,0.42608390738668994,-0.06964028820696748,0.08602213846356978
2020-04-01 02:00:00,15.300699173333333,7.55055468,13.19999952,1025.7941666666668,0.1652333333333333,15.8,0.0,4.666666666666667,81.57222166666666,0.0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.2568974902985089,0.32198760122164233,-0.12634942444611377,-0.11391406442743526
2020-04-01 03:00:00,15.975614433333334,8.374315078,13.967999713333333,1025.3078866666667,-0.24143334000000002,22.266666666666666,0.4,3.7333333333333334,82.49641953333334,0.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.34591049038447136,0.17653227946979128,-0.23525272179424886,-0.18094682912248666
2020-04-01 04:00:00,16.2993622,8.95135026,14.351999439999998,1024.6679566666667,-0.46143333000000003,26.533333333333335,2.8,0.8666666666666667,84.150481,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.38747228523384253,0.149288841997025,-0.28957938185160664,-0.1483866984885857
2020-04-01 05:00:00,16.642142086666667,9.17093754,14.6159996,1024.2077373333334,-0.21810000066666665,24.266666666666666,3.8,2.0,84.70743306666667,0.0,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.3754116987737373,0.0795567276565465,-0.24442702493974222,-0.23277165716093756
2020-04-01 06:00:00,16.850269233333332,9.240502513333333,15.671999766666666,1023.9607093333333,0.8252333333333333,27.866666666666667,7.4,0.0,85.17340706666667,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.39194027578388607,0.10363152710345803,-0.26809212069527183,-0.18287461659312843
2020-04-01 07:00:00,15.983035580000001,9.050005666666667,17.903999600000002,1023.8140706666667,3.0619,29.733333333333334,11.733333333333333,0.13333333333333333,81.0102378,0.0,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.433399852339601,0.17734110208145795,-0.3600565270862841,-0.047643470709495726
2020-04-01 08:00:00,13.2520223,9.5966741,21.14399943333333,1023.6345053333333,5.091900006666666,28.733333333333334,24.733333333333334,0.0,74.88796506666667,0.020000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.6050537266278516,0.238371643028064,-0.5709863511816008,0.11989618075267193
2020-04-01 09:00:00,14.440436226666666,11.0423697,24.81599943333333,1023.2749753333334,6.58523336,44.8,30.933333333333334,0.0,69.37597366666667,0.020000000000000004,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.623618757321271,0.4356061759904111,-0.6386338660676187,0.40360104777104533
2020-04-01 10:00:00,15.596444266666667,12.044349506666666,26.831999399999997,1022.608592,7.411899966666667,55.86666666666667,34.2,0.0,64.46711833333333,0.04666666666666667,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.6588356402247219,0.49453337597400393,-0.676667477582084,0.47514892386288565
2020-04-01 11:00:00,16.5964018,12.789358060000001,28.2479994,1021.862036,7.758566793333333,60.0,34.666666666666664,0.0,63.480283533333335,0.04666666666666666,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.7302551474496222,0.5137149332683916,-0.7440983334601733,0.5001194319103826
2020-04-01 12:00:00,16.19036808,12.588448,29.4479992,1021.4354753333333,7.945233306666666,67.33333333333333,46.6,0.0,60.64153686666667,0.05333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8352839807479785,0.3963116345758139,-0.8356806036396007,0.388214268628489
2020-04-01 13:00:00,17.685664733333333,13.595256646666666,28.9919998,1020.8555486666667,7.985233353333333,69.6,46.266666666666666,0.0,60.3160716,0.006666666666666667,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8450855408345231,0.4270027795997347,-0.8455661445967966,0.4163776790107543
2020-04-01 14:00:00,18.584603666666666,14.043510466666667,29.4719998,1020.28873,7.888566813333333,66.13333333333334,42.93333333333333,0.0,61.40994833333333,0.013333333333333334,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8249084085422799,0.47363396341455377,-0.8279339528624704,0.4671681193432869
2020-04-01 15:00:00,19.34651213333333,14.499585333333334,30.335999599999997,1019.5688646666666,7.685233406666667,63.13333333333333,37.0,0.0,63.469052866666665,0.013333333333333334,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8128794977283155,0.5017925269183731,-0.8197399267990423,0.48971686097965056
2020-04-01 16:00:00,19.882340966666668,14.492991166666666,30.863999333333332,1019.3154059999999,7.211900040000001,67.2,36.86666666666667,0.0,66.47431706666666,0.03333333333333333,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.7920654267814733,0.5392343072139169,-0.8004450403432896,0.5215336031320588
2020-04-01 17:00:00,18.73536806666667,12.763643266666666,28.3199996,1019.022082,6.6219000333333335,49.46666666666667,35.2,0.0,70.53177526666667,0.013333333333333334,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8050156582782602,0.4841587536976226,-0.8174758244991337,0.43561023111363956
2020-04-01 18:00:00,18.477613799999997,10.026333793333333,23.543999566666667,1018.4485433333334,5.658566613333334,48.266666666666666,31.066666666666666,0.0,76.50690306666667,0.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8306277183717142,0.38480287486859854,-0.838088308768134,0.3073356196059223
2020-04-01 19:00:00,19.248616333333334,9.748651520000001,18.479998833333333,1018.654572,4.728566673333334,39.93333333333333,20.066666666666666,0.0,82.38922706666668,0.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8390406014380972,0.3431527532620004,-0.8508660015698076,0.2399542304026502
2020-04-01 20:00:00,19.761829466666665,10.349064633333334,17.783999466666668,1018.4077286666667,4.125233339999999,37.6,23.666666666666668,0.0,86.00896633333333,0.006666666666666667,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8492486344551504,0.34148208443277234,-0.8758496600879659,0.22815873318889823
2020-04-01 21:00:00,19.518297800000003,10.1178246,17.735999433333333,1018.0609853333333,3.6619,28.733333333333334,17.133333333333333,0.0,87.61238973333334,0.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8767135876902269,0.2674973614434419,-0.8974097710695885,0.14276828590057486
2020-04-01 22:00:00,19.513261933333336,10.356536873333335,16.9679997,1017.9607793333333,3.228566686666667,23.333333333333332,11.2,0.8,88.87791713333333,0.0,-0.5000000000000004,0.8660254037844385,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.8923509840143671,0.1601750074282419,-0.8919399698604504,0.0073242181007177965
2020-04-01 23:00:00,19.365458466666666,10.615379953333333,17.279999033333333,1017.513948,2.7785666866666667,14.066666666666666,22.0,2.1333333333333333,89.54328106666667,0.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,-0.9271990703804962,0.09732954522192333,-0.9428210661842094,-0.1095283107791147
2020-04-02 00:00:00,18.620077266666666,10.065850886666668,17.4719997,1016.9610726666667,2.77190002,21.266666666666666,33.53333333333333,0.2,87.80129906666666,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.9372406171004245,0.0055802813537998205,-0.9256416053547,-0.2379039739724565
2020-04-02 01:00:00,19.663592533333333,10.33087742,16.7999999,1016.4613306666666,2.851900013333333,18.2,32.06666666666667,0.0,87.3704206,0.0,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.9462701474200458,-0.00013042400741816913,-0.9361080331897449,-0.2673270280142665
2020-04-02 02:00:00,19.780744466666665,10.548697426666667,17.255999533333334,1016.0812179999999,2.6518999919999997,15.4,16.4,0.0,87.54798866666667,0.0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.9506948448694058,-0.08149848690278345,-0.886371778797944,-0.4204363610095699
2020-04-02 03:00:00,20.074334933333333,10.59712822,17.591999533333333,1015.480856,2.3218999796666666,16.066666666666666,2.8,0.0,88.3604096,0.0,0.7071067811865475,0.7071067811865476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.952856556781612,-0.24071606921270075,-0.8148069380327763,-0.5581001387046286
2020-04-02 04:00:00,21.8243305,11.082775753333333,18.719999533333333,1015.054226,2.1885666666666665,23.866666666666667,0.26666666666666666,0.0,89.76108306666667,0.0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.931471343557989,-0.3438176256971969,-0.7861841778436818,-0.605576125645216
2020-04-02 05:00:00,23.321321833333332,11.670907713333333,19.919999466666663,1014.6741793333333,2.2652333,29.8,0.2,0.0,90.71580093333334,0.0,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.9198766655987789,-0.37875257758138686,-0.7678694648938873,-0.631065804062315
2020-04-02 06:00:00,24.0472618,12.846588493333334,21.7679995,1014.107794,3.13189998,29.4,0.0,0.0,89.78187193333333,0.0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.9067975546724744,-0.4111173882236875,-0.7547912546692037,-0.6427659638734797
2020-04-02 07:00:00,23.670075066666666,13.7366057,25.175999533333332,1013.9415473333333,5.14523338,38.06666666666667,0.4,0.0,84.86010133333333,0.0,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.8955902809378543,-0.4333936734752794,-0.7975846931420875,-0.5882648775496456
2020-04-02 08:00:00,22.855263700000002,16.309873733333333,31.295999399999996,1013.6084226666667,6.958566693333334,41.266666666666666,0.06666666666666667,0.0,78.13284766666666,0.0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.99996316124771,-0.0085834810820869,-0.8866230488595424,-0.42334181566537066,-0.856960157221284,-0.4735929631505749
