"Area","MTU","Solar - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NL","26.03.2017 06:00 - 26.03.2017 06:15 (CET/CEST)","0","86","270"
"BZN|NL","26.03.2017 06:15 - 26.03.2017 06:30 (CET/CEST)","0","76","270"
"BZN|NL","26.03.2017 06:30 - 26.03.2017 06:45 (CET/CEST)","0","73","277"
"BZN|NL","26.03.2017 06:45 - 26.03.2017 07:00 (CET/CEST)","0","63","242"
"BZN|NL","26.03.2017 07:00 - 26.03.2017 07:15 (CET/CEST)","0","66","211"
"BZN|NL","26.03.2017 07:15 - 26.03.2017 07:30 (CET/CEST)","0","60","194"
"BZN|NL","26.03.2017 07:30 - 26.03.2017 07:45 (CET/CEST)","0","55","179"
"BZN|NL","26.03.2017 07:45 - 26.03.2017 08:00 (CET/CEST)","0","53","155"
"BZN|NL","26.03.2017 08:00 - 26.03.2017 08:15 (CET/CEST)","0","50","150"
"BZN|NL","26.03.2017 08:15 - 26.03.2017 08:30 (CET/CEST)","0","45","142"
"BZN|NL","26.03.2017 08:30 - 26.03.2017 08:45 (CET/CEST)","0","44","122"
"BZN|NL","26.03.2017 08:45 - 26.03.2017 09:00 (CET/CEST)","0","43","102"
"BZN|NL","26.03.2017 09:00 - 26.03.2017 09:15 (CET/CEST)","0","43","68"
"BZN|NL","26.03.2017 09:15 - 26.03.2017 09:30 (CET/CEST)","0","39","40"
"BZN|NL","26.03.2017 09:30 - 26.03.2017 09:45 (CET/CEST)","0","35","28"
"BZN|NL","26.03.2017 09:45 - 26.03.2017 10:00 (CET/CEST)","0","34","25"
"BZN|NL","26.03.2017 10:00 - 26.03.2017 10:15 (CET/CEST)","0","33","23"
"BZN|NL","26.03.2017 10:15 - 26.03.2017 10:30 (CET/CEST)","0","32","20"
"BZN|NL","26.03.2017 10:30 - 26.03.2017 10:45 (CET/CEST)","0","26","14"
"BZN|NL","26.03.2017 10:45 - 26.03.2017 11:00 (CET/CEST)","0","23","16"
"BZN|NL","26.03.2017 11:00 - 26.03.2017 11:15 (CET/CEST)","0","20","19"
"BZN|NL","26.03.2017 11:15 - 26.03.2017 11:30 (CET/CEST)","0","26","19"
"BZN|NL","26.03.2017 11:30 - 26.03.2017 11:45 (CET/CEST)","0","27","18"
"BZN|NL","26.03.2017 11:45 - 26.03.2017 12:00 (CET/CEST)","0","26","17"
"BZN|NL","26.03.2017 12:00 - 26.03.2017 12:15 (CET/CEST)","0","33","18"
"BZN|NL","26.03.2017 12:15 - 26.03.2017 12:30 (CET/CEST)","0","37","17"
"BZN|NL","26.03.2017 12:30 - 26.03.2017 12:45 (CET/CEST)","0","35","20"
"BZN|NL","26.03.2017 12:45 - 26.03.2017 13:00 (CET/CEST)","0","39","25"
"BZN|NL","26.03.2017 13:00 - 26.03.2017 13:15 (CET/CEST)","0","42","27"
"BZN|NL","26.03.2017 13:15 - 26.03.2017 13:30 (CET/CEST)","0","40","32"
"BZN|NL","26.03.2017 13:30 - 26.03.2017 13:45 (CET/CEST)","0","37","28"
"BZN|NL","26.03.2017 13:45 - 26.03.2017 14:00 (CET/CEST)","0","36","30"
"BZN|NL","26.03.2017 14:00 - 26.03.2017 14:15 (CET/CEST)","0","33","40"
"BZN|NL","26.03.2017 14:15 - 26.03.2017 14:30 (CET/CEST)","0","32","43"
"BZN|NL","26.03.2017 14:30 - 26.03.2017 14:45 (CET/CEST)","0","31","49"
"BZN|NL","26.03.2017 14:45 - 26.03.2017 15:00 (CET/CEST)","0","34","50"
"BZN|NL","26.03.2017 15:00 - 26.03.2017 15:15 (CET/CEST)","0","40","50"
"BZN|NL","26.03.2017 15:15 - 26.03.2017 15:30 (CET/CEST)","0","42","54"
"BZN|NL","26.03.2017 15:30 - 26.03.2017 15:45 (CET/CEST)","0","40","65"
"BZN|NL","26.03.2017 15:45 - 26.03.2017 16:00 (CET/CEST)","0","42","68"
"BZN|NL","26.03.2017 16:00 - 26.03.2017 16:15 (CET/CEST)","0","40","68"
"BZN|NL","26.03.2017 16:15 - 26.03.2017 16:30 (CET/CEST)","0","39","67"
"BZN|NL","26.03.2017 16:30 - 26.03.2017 16:45 (CET/CEST)","0","40","77"
"BZN|NL","26.03.2017 16:45 - 26.03.2017 17:00 (CET/CEST)","0","36","80"
"BZN|NL","26.03.2017 17:00 - 26.03.2017 17:15 (CET/CEST)","0","38","63"
"BZN|NL","26.03.2017 17:15 - 26.03.2017 17:30 (CET/CEST)","0","35","55"
"BZN|NL","26.03.2017 17:30 - 26.03.2017 17:45 (CET/CEST)","0","37","55"
"BZN|NL","26.03.2017 17:45 - 26.03.2017 18:00 (CET/CEST)","0","35","59"
"BZN|NL","26.03.2017 18:00 - 26.03.2017 18:15 (CET/CEST)","0","34","66"
"BZN|NL","26.03.2017 18:15 - 26.03.2017 18:30 (CET/CEST)","0","36","73"
"BZN|NL","26.03.2017 18:30 - 26.03.2017 18:45 (CET/CEST)","0","38","70"
"BZN|NL","26.03.2017 18:45 - 26.03.2017 19:00 (CET/CEST)","0","40","68"
"BZN|NL","26.03.2017 19:00 - 26.03.2017 19:15 (CET/CEST)","0","40","74"
"BZN|NL","26.03.2017 19:15 - 26.03.2017 19:30 (CET/CEST)","0","37","84"
"BZN|NL","26.03.2017 19:30 - 26.03.2017 19:45 (CET/CEST)","0","37","99"
"BZN|NL","26.03.2017 19:45 - 26.03.2017 20:00 (CET/CEST)","0","38","119"
"BZN|NL","26.03.2017 20:00 - 26.03.2017 20:15 (CET/CEST)","0","43","136"
"BZN|NL","26.03.2017 20:15 - 26.03.2017 20:30 (CET/CEST)","0","45","151"
"BZN|NL","26.03.2017 20:30 - 26.03.2017 20:45 (CET/CEST)","0","43","161"
"BZN|NL","26.03.2017 20:45 - 26.03.2017 21:00 (CET/CEST)","0","41","177"
"BZN|NL","26.03.2017 21:00 - 26.03.2017 21:15 (CET/CEST)","0","49","208"
"BZN|NL","26.03.2017 21:15 - 26.03.2017 21:30 (CET/CEST)","0","43","229"
"BZN|NL","26.03.2017 21:30 - 26.03.2017 21:45 (CET/CEST)","0","42","226"
"BZN|NL","26.03.2017 21:45 - 26.03.2017 22:00 (CET/CEST)","0","45","227"
"BZN|NL","26.03.2017 22:00 - 26.03.2017 22:15 (CET/CEST)","0","64","243"
"BZN|NL","26.03.2017 22:15 - 26.03.2017 22:30 (CET/CEST)","0","92","228"
"BZN|NL","26.03.2017 22:30 - 26.03.2017 22:45 (CET/CEST)","0","94","206"
"BZN|NL","26.03.2017 22:45 - 26.03.2017 23:00 (CET/CEST)","0","91","205"
"BZN|NL","26.03.2017 23:00 - 26.03.2017 23:15 (CET/CEST)","0","92","196"
"BZN|NL","26.03.2017 23:15 - 26.03.2017 23:30 (CET/CEST)","0","92","178"
"BZN|NL","26.03.2017 23:30 - 26.03.2017 23:45 (CET/CEST)","0","93","171"
"BZN|NL","26.03.2017 23:45 - 27.03.2017 00:00 (CET/CEST)","0","91","173"
"BZN|NL","27.03.2017 00:00 - 27.03.2017 00:15 (CET/CEST)","0","86","185"
"BZN|NL","27.03.2017 00:15 - 27.03.2017 00:30 (CET/CEST)","0","78","187"
"BZN|NL","27.03.2017 00:30 - 27.03.2017 00:45 (CET/CEST)","0","76","204"
"BZN|NL","27.03.2017 00:45 - 27.03.2017 01:00 (CET/CEST)","0","77","205"
"BZN|NL","27.03.2017 01:00 - 27.03.2017 01:15 (CET/CEST)","0","76","204"
"BZN|NL","27.03.2017 01:15 - 27.03.2017 01:30 (CET/CEST)","0","80","205"
"BZN|NL","27.03.2017 01:30 - 27.03.2017 01:45 (CET/CEST)","0","80","212"
"BZN|NL","27.03.2017 01:45 - 27.03.2017 02:00 (CET/CEST)","0","71","208"
"BZN|NL","27.03.2017 02:00 - 27.03.2017 02:15 (CET/CEST)","0","71","205"
"BZN|NL","27.03.2017 02:15 - 27.03.2017 02:30 (CET/CEST)","0","76","203"
"BZN|NL","27.03.2017 02:30 - 27.03.2017 02:45 (CET/CEST)","0","69","191"
"BZN|NL","27.03.2017 02:45 - 27.03.2017 03:00 (CET/CEST)","0","61","185"
"BZN|NL","27.03.2017 03:00 - 27.03.2017 03:15 (CET/CEST)","0","51","169"
"BZN|NL","27.03.2017 03:15 - 27.03.2017 03:30 (CET/CEST)","0","46","160"
"BZN|NL","27.03.2017 03:30 - 27.03.2017 03:45 (CET/CEST)","0","44","147"
"BZN|NL","27.03.2017 03:45 - 27.03.2017 04:00 (CET/CEST)","0","43","157"
"BZN|NL","27.03.2017 04:00 - 27.03.2017 04:15 (CET/CEST)","0","36","143"
"BZN|NL","27.03.2017 04:15 - 27.03.2017 04:30 (CET/CEST)","0","30","131"
"BZN|NL","27.03.2017 04:30 - 27.03.2017 04:45 (CET/CEST)","0","29","130"
"BZN|NL","27.03.2017 04:45 - 27.03.2017 05:00 (CET/CEST)","0","28","133"
"BZN|NL","27.03.2017 05:00 - 27.03.2017 05:15 (CET/CEST)","0","35","125"
"BZN|NL","27.03.2017 05:15 - 27.03.2017 05:30 (CET/CEST)","0","35","117"
"BZN|NL","27.03.2017 05:30 - 27.03.2017 05:45 (CET/CEST)","0","34","121"
"BZN|NL","27.03.2017 05:45 - 27.03.2017 06:00 (CET/CEST)","0","31","114"
"BZN|NL","27.03.2017 06:00 - 27.03.2017 06:15 (CET/CEST)","0","28","118"
"BZN|NL","27.03.2017 06:15 - 27.03.2017 06:30 (CET/CEST)","0","29","128"
"BZN|NL","27.03.2017 06:30 - 27.03.2017 06:45 (CET/CEST)","0","26","135"
"BZN|NL","27.03.2017 06:45 - 27.03.2017 07:00 (CET/CEST)","0","23","130"
"BZN|NL","27.03.2017 07:00 - 27.03.2017 07:15 (CET/CEST)","0","22","98"
"BZN|NL","27.03.2017 07:15 - 27.03.2017 07:30 (CET/CEST)","0","28","80"
"BZN|NL","27.03.2017 07:30 - 27.03.2017 07:45 (CET/CEST)","0","33","73"
"BZN|NL","27.03.2017 07:45 - 27.03.2017 08:00 (CET/CEST)","0","36","70"
"BZN|NL","27.03.2017 08:00 - 27.03.2017 08:15 (CET/CEST)","0","36","74"
"BZN|NL","27.03.2017 08:15 - 27.03.2017 08:30 (CET/CEST)","0","36","79"
"BZN|NL","27.03.2017 08:30 - 27.03.2017 08:45 (CET/CEST)","0","31","65"
"BZN|NL","27.03.2017 08:45 - 27.03.2017 09:00 (CET/CEST)","0","23","60"
"BZN|NL","27.03.2017 09:00 - 27.03.2017 09:15 (CET/CEST)","0","16","61"
"BZN|NL","27.03.2017 09:15 - 27.03.2017 09:30 (CET/CEST)","0","11","49"
"BZN|NL","27.03.2017 09:30 - 27.03.2017 09:45 (CET/CEST)","0","11","36"
"BZN|NL","27.03.2017 09:45 - 27.03.2017 10:00 (CET/CEST)","0","11","27"
"BZN|NL","27.03.2017 10:00 - 27.03.2017 10:15 (CET/CEST)","0","10","20"
"BZN|NL","27.03.2017 10:15 - 27.03.2017 10:30 (CET/CEST)","0","11","19"
"BZN|NL","27.03.2017 10:30 - 27.03.2017 10:45 (CET/CEST)","0","8","17"
"BZN|NL","27.03.2017 10:45 - 27.03.2017 11:00 (CET/CEST)","0","10","15"
"BZN|NL","27.03.2017 11:00 - 27.03.2017 11:15 (CET/CEST)","0","7","13"
"BZN|NL","27.03.2017 11:15 - 27.03.2017 11:30 (CET/CEST)","0","6","9"
"BZN|NL","27.03.2017 11:30 - 27.03.2017 11:45 (CET/CEST)","0","7","6"
"BZN|NL","27.03.2017 11:45 - 27.03.2017 12:00 (CET/CEST)","0","7","4"
"BZN|NL","27.03.2017 12:00 - 27.03.2017 12:15 (CET/CEST)","0","9","3"
"BZN|NL","27.03.2017 12:15 - 27.03.2017 12:30 (CET/CEST)","0","12","3"
"BZN|NL","27.03.2017 12:30 - 27.03.2017 12:45 (CET/CEST)","0","13","3"
"BZN|NL","27.03.2017 12:45 - 27.03.2017 13:00 (CET/CEST)","0","13","6"
"BZN|NL","27.03.2017 13:00 - 27.03.2017 13:15 (CET/CEST)","0","13","15"
"BZN|NL","27.03.2017 13:15 - 27.03.2017 13:30 (CET/CEST)","0","11","20"
"BZN|NL","27.03.2017 13:30 - 27.03.2017 13:45 (CET/CEST)","0","9","16"
"BZN|NL","27.03.2017 13:45 - 27.03.2017 14:00 (CET/CEST)","0","9","17"
"BZN|NL","27.03.2017 14:00 - 27.03.2017 14:15 (CET/CEST)","0","10","16"
"BZN|NL","27.03.2017 14:15 - 27.03.2017 14:30 (CET/CEST)","0","8","22"
"BZN|NL","27.03.2017 14:30 - 27.03.2017 14:45 (CET/CEST)","0","8","27"
"BZN|NL","27.03.2017 14:45 - 27.03.2017 15:00 (CET/CEST)","0","7","36"
"BZN|NL","27.03.2017 15:00 - 27.03.2017 15:15 (CET/CEST)","0","6","37"
"BZN|NL","27.03.2017 15:15 - 27.03.2017 15:30 (CET/CEST)","0","5","38"
"BZN|NL","27.03.2017 15:30 - 27.03.2017 15:45 (CET/CEST)","0","4","41"
"BZN|NL","27.03.2017 15:45 - 27.03.2017 16:00 (CET/CEST)","0","4","40"
"BZN|NL","27.03.2017 16:00 - 27.03.2017 16:15 (CET/CEST)","0","6","35"
"BZN|NL","27.03.2017 16:15 - 27.03.2017 16:30 (CET/CEST)","0","8","35"
"BZN|NL","27.03.2017 16:30 - 27.03.2017 16:45 (CET/CEST)","0","8","39"
"BZN|NL","27.03.2017 16:45 - 27.03.2017 17:00 (CET/CEST)","0","8","40"
"BZN|NL","27.03.2017 17:00 - 27.03.2017 17:15 (CET/CEST)","0","9","46"
"BZN|NL","27.03.2017 17:15 - 27.03.2017 17:30 (CET/CEST)","0","11","51"
"BZN|NL","27.03.2017 17:30 - 27.03.2017 17:45 (CET/CEST)","0","11","50"
"BZN|NL","27.03.2017 17:45 - 27.03.2017 18:00 (CET/CEST)","0","10","56"
"BZN|NL","27.03.2017 18:00 - 27.03.2017 18:15 (CET/CEST)","0","10","50"
"BZN|NL","27.03.2017 18:15 - 27.03.2017 18:30 (CET/CEST)","0","10","48"
"BZN|NL","27.03.2017 18:30 - 27.03.2017 18:45 (CET/CEST)","0","8","53"
"BZN|NL","27.03.2017 18:45 - 27.03.2017 19:00 (CET/CEST)","0","8","56"
"BZN|NL","27.03.2017 19:00 - 27.03.2017 19:15 (CET/CEST)","0","6","64"
"BZN|NL","27.03.2017 19:15 - 27.03.2017 19:30 (CET/CEST)","0","5","56"
"BZN|NL","27.03.2017 19:30 - 27.03.2017 19:45 (CET/CEST)","0","5","55"
"BZN|NL","27.03.2017 19:45 - 27.03.2017 20:00 (CET/CEST)","0","5","46"
"BZN|NL","27.03.2017 20:00 - 27.03.2017 20:15 (CET/CEST)","0","3","46"
"BZN|NL","27.03.2017 20:15 - 27.03.2017 20:30 (CET/CEST)","0","0","42"
"BZN|NL","27.03.2017 20:30 - 27.03.2017 20:45 (CET/CEST)","0","0","37"
"BZN|NL","27.03.2017 20:45 - 27.03.2017 21:00 (CET/CEST)","0","0","34"
"BZN|NL","27.03.2017 21:00 - 27.03.2017 21:15 (CET/CEST)","0","0","37"
"BZN|NL","27.03.2017 21:15 - 27.03.2017 21:30 (CET/CEST)","0","1","34"
"BZN|NL","27.03.2017 21:30 - 27.03.2017 21:45 (CET/CEST)","0","3","42"
"BZN|NL","27.03.2017 21:45 - 27.03.2017 22:00 (CET/CEST)","0","4","49"
"BZN|NL","27.03.2017 22:00 - 27.03.2017 22:15 (CET/CEST)","0","2","51"
"BZN|NL","27.03.2017 22:15 - 27.03.2017 22:30 (CET/CEST)","0","2","45"
"BZN|NL","27.03.2017 22:30 - 27.03.2017 22:45 (CET/CEST)","0","0","43"
"BZN|NL","27.03.2017 22:45 - 27.03.2017 23:00 (CET/CEST)","0","1","38"
"BZN|NL","27.03.2017 23:00 - 27.03.2017 23:15 (CET/CEST)","0","1","37"
"BZN|NL","27.03.2017 23:15 - 27.03.2017 23:30 (CET/CEST)","0","0","33"
"BZN|NL","27.03.2017 23:30 - 27.03.2017 23:45 (CET/CEST)","0","0","33"
"BZN|NL","27.03.2017 23:45 - 28.03.2017 00:00 (CET/CEST)","0","0","29"
"BZN|NL","28.03.2017 00:00 - 28.03.2017 00:15 (CET/CEST)","0","0","28"
"BZN|NL","28.03.2017 00:15 - 28.03.2017 00:30 (CET/CEST)","0","0","28"
"BZN|NL","28.03.2017 00:30 - 28.03.2017 00:45 (CET/CEST)","0","0","25"
"BZN|NL","28.03.2017 00:45 - 28.03.2017 01:00 (CET/CEST)","0","0","23"
"BZN|NL","28.03.2017 01:00 - 28.03.2017 01:15 (CET/CEST)","0","0","20"
"BZN|NL","28.03.2017 01:15 - 28.03.2017 01:30 (CET/CEST)","0","0","17"
"BZN|NL","28.03.2017 01:30 - 28.03.2017 01:45 (CET/CEST)","0","0","16"
"BZN|NL","28.03.2017 01:45 - 28.03.2017 02:00 (CET/CEST)","0","0","20"
"BZN|NL","28.03.2017 02:00 - 28.03.2017 02:15 (CET/CEST)","0","0","25"
"BZN|NL","28.03.2017 02:15 - 28.03.2017 02:30 (CET/CEST)","0","0","30"
"BZN|NL","28.03.2017 02:30 - 28.03.2017 02:45 (CET/CEST)","0","0","32"
"BZN|NL","28.03.2017 02:45 - 28.03.2017 03:00 (CET/CEST)","0","0","33"
"BZN|NL","28.03.2017 03:00 - 28.03.2017 03:15 (CET/CEST)","0","0","38"
"BZN|NL","28.03.2017 03:15 - 28.03.2017 03:30 (CET/CEST)","0","0","42"
"BZN|NL","28.03.2017 03:30 - 28.03.2017 03:45 (CET/CEST)","0","0","40"
"BZN|NL","28.03.2017 03:45 - 28.03.2017 04:00 (CET/CEST)","0","0","38"
"BZN|NL","28.03.2017 04:00 - 28.03.2017 04:15 (CET/CEST)","0","0","36"
"BZN|NL","28.03.2017 04:15 - 28.03.2017 04:30 (CET/CEST)","0","0","33"
"BZN|NL","28.03.2017 04:30 - 28.03.2017 04:45 (CET/CEST)","0","0","29"
"BZN|NL","28.03.2017 04:45 - 28.03.2017 05:00 (CET/CEST)","0","0","26"
"BZN|NL","28.03.2017 05:00 - 28.03.2017 05:15 (CET/CEST)","0","0","21"
"BZN|NL","28.03.2017 05:15 - 28.03.2017 05:30 (CET/CEST)","0","1","23"
"BZN|NL","28.03.2017 05:30 - 28.03.2017 05:45 (CET/CEST)","0","3","29"
"BZN|NL","28.03.2017 05:45 - 28.03.2017 06:00 (CET/CEST)","0","5","39"
"BZN|NL","28.03.2017 06:00 - 28.03.2017 06:15 (CET/CEST)","0","6","39"
"BZN|NL","28.03.2017 06:15 - 28.03.2017 06:30 (CET/CEST)","0","5","36"
"BZN|NL","28.03.2017 06:30 - 28.03.2017 06:45 (CET/CEST)","0","5","32"
"BZN|NL","28.03.2017 06:45 - 28.03.2017 07:00 (CET/CEST)","0","4","30"
"BZN|NL","28.03.2017 07:00 - 28.03.2017 07:15 (CET/CEST)","0","6","31"
"BZN|NL","28.03.2017 07:15 - 28.03.2017 07:30 (CET/CEST)","0","7","34"
"BZN|NL","28.03.2017 07:30 - 28.03.2017 07:45 (CET/CEST)","0","7","35"
"BZN|NL","28.03.2017 07:45 - 28.03.2017 08:00 (CET/CEST)","0","8","36"
"BZN|NL","28.03.2017 08:00 - 28.03.2017 08:15 (CET/CEST)","0","8","36"
"BZN|NL","28.03.2017 08:15 - 28.03.2017 08:30 (CET/CEST)","0","9","37"
"BZN|NL","28.03.2017 08:30 - 28.03.2017 08:45 (CET/CEST)","0","14","34"
"BZN|NL","28.03.2017 08:45 - 28.03.2017 09:00 (CET/CEST)","0","13","32"
"BZN|NL","28.03.2017 09:00 - 28.03.2017 09:15 (CET/CEST)","0","14","30"
"BZN|NL","28.03.2017 09:15 - 28.03.2017 09:30 (CET/CEST)","0","14","32"
"BZN|NL","28.03.2017 09:30 - 28.03.2017 09:45 (CET/CEST)","0","12","32"
"BZN|NL","28.03.2017 09:45 - 28.03.2017 10:00 (CET/CEST)","0","11","30"
"BZN|NL","28.03.2017 10:00 - 28.03.2017 10:15 (CET/CEST)","0","9","32"
"BZN|NL","28.03.2017 10:15 - 28.03.2017 10:30 (CET/CEST)","0","8","30"
"BZN|NL","28.03.2017 10:30 - 28.03.2017 10:45 (CET/CEST)","0","4","28"
"BZN|NL","28.03.2017 10:45 - 28.03.2017 11:00 (CET/CEST)","0","2","27"
"BZN|NL","28.03.2017 11:00 - 28.03.2017 11:15 (CET/CEST)","0","0","23"
"BZN|NL","28.03.2017 11:15 - 28.03.2017 11:30 (CET/CEST)","0","3","20"
"BZN|NL","28.03.2017 11:30 - 28.03.2017 11:45 (CET/CEST)","0","8","15"
"BZN|NL","28.03.2017 11:45 - 28.03.2017 12:00 (CET/CEST)","0","10","9"
"BZN|NL","28.03.2017 12:00 - 28.03.2017 12:15 (CET/CEST)","0","8","4"
"BZN|NL","28.03.2017 12:15 - 28.03.2017 12:30 (CET/CEST)","0","10","1"
"BZN|NL","28.03.2017 12:30 - 28.03.2017 12:45 (CET/CEST)","0","11","1"
"BZN|NL","28.03.2017 12:45 - 28.03.2017 13:00 (CET/CEST)","0","14","1"
"BZN|NL","28.03.2017 13:00 - 28.03.2017 13:15 (CET/CEST)","0","17","2"
"BZN|NL","28.03.2017 13:15 - 28.03.2017 13:30 (CET/CEST)","0","22","3"
"BZN|NL","28.03.2017 13:30 - 28.03.2017 13:45 (CET/CEST)","0","24","5"
"BZN|NL","28.03.2017 13:45 - 28.03.2017 14:00 (CET/CEST)","0","27","8"
"BZN|NL","28.03.2017 14:00 - 28.03.2017 14:15 (CET/CEST)","0","29","10"
"BZN|NL","28.03.2017 14:15 - 28.03.2017 14:30 (CET/CEST)","0","24","11"
"BZN|NL","28.03.2017 14:30 - 28.03.2017 14:45 (CET/CEST)","0","24","15"
"BZN|NL","28.03.2017 14:45 - 28.03.2017 15:00 (CET/CEST)","0","28","17"
"BZN|NL","28.03.2017 15:00 - 28.03.2017 15:15 (CET/CEST)","0","41","22"
"BZN|NL","28.03.2017 15:15 - 28.03.2017 15:30 (CET/CEST)","0","40","30"
"BZN|NL","28.03.2017 15:30 - 28.03.2017 15:45 (CET/CEST)","0","44","36"
"BZN|NL","28.03.2017 15:45 - 28.03.2017 16:00 (CET/CEST)","0","67","45"
"BZN|NL","28.03.2017 16:00 - 28.03.2017 16:15 (CET/CEST)","0","78","51"
"BZN|NL","28.03.2017 16:15 - 28.03.2017 16:30 (CET/CEST)","0","79","64"
"BZN|NL","28.03.2017 16:30 - 28.03.2017 16:45 (CET/CEST)","0","78","75"
"BZN|NL","28.03.2017 16:45 - 28.03.2017 17:00 (CET/CEST)","0","99","80"
"BZN|NL","28.03.2017 17:00 - 28.03.2017 17:15 (CET/CEST)","0","114","85"
"BZN|NL","28.03.2017 17:15 - 28.03.2017 17:30 (CET/CEST)","0","117","83"
"BZN|NL","28.03.2017 17:30 - 28.03.2017 17:45 (CET/CEST)","0","126","81"
"BZN|NL","28.03.2017 17:45 - 28.03.2017 18:00 (CET/CEST)","0","132","96"
"BZN|NL","28.03.2017 18:00 - 28.03.2017 18:15 (CET/CEST)","0","146","143"
"BZN|NL","28.03.2017 18:15 - 28.03.2017 18:30 (CET/CEST)","0","161","205"
"BZN|NL","28.03.2017 18:30 - 28.03.2017 18:45 (CET/CEST)","0","164","240"
"BZN|NL","28.03.2017 18:45 - 28.03.2017 19:00 (CET/CEST)","0","157","280"
"BZN|NL","28.03.2017 19:00 - 28.03.2017 19:15 (CET/CEST)","0","160","283"
"BZN|NL","28.03.2017 19:15 - 28.03.2017 19:30 (CET/CEST)","0","164","263"
"BZN|NL","28.03.2017 19:30 - 28.03.2017 19:45 (CET/CEST)","0","169","269"
"BZN|NL","28.03.2017 19:45 - 28.03.2017 20:00 (CET/CEST)","0","183","339"
"BZN|NL","28.03.2017 20:00 - 28.03.2017 20:15 (CET/CEST)","0","185","325"
"BZN|NL","28.03.2017 20:15 - 28.03.2017 20:30 (CET/CEST)","0","185","378"
"BZN|NL","28.03.2017 20:30 - 28.03.2017 20:45 (CET/CEST)","0","182","377"
"BZN|NL","28.03.2017 20:45 - 28.03.2017 21:00 (CET/CEST)","0","179","340"
"BZN|NL","28.03.2017 21:00 - 28.03.2017 21:15 (CET/CEST)","0","188","304"
"BZN|NL","28.03.2017 21:15 - 28.03.2017 21:30 (CET/CEST)","0","192","269"
"BZN|NL","28.03.2017 21:30 - 28.03.2017 21:45 (CET/CEST)","0","186","312"
"BZN|NL","28.03.2017 21:45 - 28.03.2017 22:00 (CET/CEST)","0","186","356"
"BZN|NL","28.03.2017 22:00 - 28.03.2017 22:15 (CET/CEST)","0","189","341"
"BZN|NL","28.03.2017 22:15 - 28.03.2017 22:30 (CET/CEST)","0","194","386"
"BZN|NL","28.03.2017 22:30 - 28.03.2017 22:45 (CET/CEST)","0","196","407"
"BZN|NL","28.03.2017 22:45 - 28.03.2017 23:00 (CET/CEST)","0","200","401"
"BZN|NL","28.03.2017 23:00 - 28.03.2017 23:15 (CET/CEST)","0","205","407"
"BZN|NL","28.03.2017 23:15 - 28.03.2017 23:30 (CET/CEST)","0","205","422"
"BZN|NL","28.03.2017 23:30 - 28.03.2017 23:45 (CET/CEST)","0","202","431"
"BZN|NL","28.03.2017 23:45 - 29.03.2017 00:00 (CET/CEST)","0","204","435"
"BZN|NL","29.03.2017 00:00 - 29.03.2017 00:15 (CET/CEST)","0","204","446"
"BZN|NL","29.03.2017 00:15 - 29.03.2017 00:30 (CET/CEST)","0","203","435"
"BZN|NL","29.03.2017 00:30 - 29.03.2017 00:45 (CET/CEST)","0","202","408"
"BZN|NL","29.03.2017 00:45 - 29.03.2017 01:00 (CET/CEST)","0","201","416"
"BZN|NL","29.03.2017 01:00 - 29.03.2017 01:15 (CET/CEST)","0","198","407"
"BZN|NL","29.03.2017 01:15 - 29.03.2017 01:30 (CET/CEST)","0","196","424"
"BZN|NL","29.03.2017 01:30 - 29.03.2017 01:45 (CET/CEST)","0","191","422"
"BZN|NL","29.03.2017 01:45 - 29.03.2017 02:00 (CET/CEST)","0","194","441"
"BZN|NL","29.03.2017 02:00 - 29.03.2017 02:15 (CET/CEST)","0","196","436"
"BZN|NL","29.03.2017 02:15 - 29.03.2017 02:30 (CET/CEST)","0","203","433"
"BZN|NL","29.03.2017 02:30 - 29.03.2017 02:45 (CET/CEST)","0","205","426"
"BZN|NL","29.03.2017 02:45 - 29.03.2017 03:00 (CET/CEST)","0","206","444"
"BZN|NL","29.03.2017 03:00 - 29.03.2017 03:15 (CET/CEST)","0","207","472"
"BZN|NL","29.03.2017 03:15 - 29.03.2017 03:30 (CET/CEST)","0","207","478"
"BZN|NL","29.03.2017 03:30 - 29.03.2017 03:45 (CET/CEST)","0","207","469"
"BZN|NL","29.03.2017 03:45 - 29.03.2017 04:00 (CET/CEST)","0","207","457"
"BZN|NL","29.03.2017 04:00 - 29.03.2017 04:15 (CET/CEST)","0","199","473"
"BZN|NL","29.03.2017 04:15 - 29.03.2017 04:30 (CET/CEST)","0","192","473"
"BZN|NL","29.03.2017 04:30 - 29.03.2017 04:45 (CET/CEST)","0","202","464"
"BZN|NL","29.03.2017 04:45 - 29.03.2017 05:00 (CET/CEST)","0","201","464"
"BZN|NL","29.03.2017 05:00 - 29.03.2017 05:15 (CET/CEST)","0","177","463"
"BZN|NL","29.03.2017 05:15 - 29.03.2017 05:30 (CET/CEST)","0","147","468"
"BZN|NL","29.03.2017 05:30 - 29.03.2017 05:45 (CET/CEST)","0","155","468"
"BZN|NL","29.03.2017 05:45 - 29.03.2017 06:00 (CET/CEST)","0","155","460"
"BZN|NL","29.03.2017 06:00 - 29.03.2017 06:15 (CET/CEST)","0","158","474"
"BZN|NL","29.03.2017 06:15 - 29.03.2017 06:30 (CET/CEST)","0","177","452"
