date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2020-04-01 00:00:00,8.714677,5.634891,11.5199995,1028.0132,0.387,0.0,0.0,0.0,75.932655,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,0.6196448886920365,0.7848822917596203,0.8944276919238913,0.44721259365060445
2020-04-01 01:00:00,5.937272,2.5455842,6.4799995,1027.3136,0.287,0.0,0.0,0.0,78.503204,0.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,0.2425361589430674,0.9701423666684922,0.707105547051321,-0.7071080153196202
2020-04-01 02:00:00,1.9386592,2.1897945,3.2399998,1026.5162,-1.663,0.0,0.0,0.0,86.219666,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.371391819025749,0.9284762338157856,-0.16439774418473305,-0.9863941310181094
2020-04-01 03:00:00,5.0528407,4.6800003,7.2,1026.1187,-2.713,0.0,0.0,0.0,89.074,0.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9974587953054007,-0.07124571332998743,-0.38461594932802384,-0.9230766877797874
2020-04-01 04:00:00,10.483357,5.154415,9.0,1025.5171,-2.263,7.0,0.0,0.0,87.45891,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9615235923506379,-0.27472237140998235,-0.41905785150989355,-0.9079595349396976
2020-04-01 05:00:00,14.24163,7.10031,11.879999,1025.0162,-1.763,22.0,0.0,0.0,86.20903,0.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9352856945557351,-0.3538935850780518,-0.5070189995053238,-0.861934878132113
2020-04-01 06:00:00,16.62249,8.435069,14.04,1024.7122,0.037,21.0,0.0,0.0,83.575,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9529253789917157,-0.3032049176274933,-0.640183848699605,-0.7682217387344368
2020-04-01 07:00:00,16.862455,9.220499,17.64,1024.507,2.837,20.0,0.0,0.0,79.186554,0.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.960713786762823,-0.2775410238574416,-0.780868463317718,-0.6246954802108191
2020-04-01 08:00:00,13.358861,9.904906,21.24,1024.3024,5.387,35.0,2.0,0.0,73.8074,0.0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.970142387833761,-0.2425360742821741,-0.944985456852465,-0.32711234513136
2020-04-01 09:00:00,16.09969,12.324414,25.919998,1023.99963,6.787,60.0,15.0,0.0,71.4703,0.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9838701176240306,0.17888429681354368,-0.993150781345711,0.11683974286347805
2020-04-01 10:00:00,16.516901,12.661564,28.08,1023.298,7.587,78.0,38.0,0.0,67.422806,0.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055,-0.9590173856827565,0.2833472321343743,-0.9667051384057022,0.25589289826021394
