"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-01-01 19:00:00","2020-01-01 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,426500,426500,0.49518150091171,0,0
"2020-01-01 20:00:00","2020-01-01 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,457000,457000,0.53059327602386,0,0
"2020-01-01 21:00:00","2020-01-01 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,531500,531500,0.61709052324295,0,0
"2020-01-01 22:00:00","2020-01-01 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,467502,467502,0.5427862405777,0,0
"2020-01-01 23:00:00","2020-01-02 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,508250,508250,0.59009647369385,0,0
"2020-01-02 00:00:00","2020-01-02 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,505000,505000,0.58632302284241,0,0
"2020-01-02 01:00:00","2020-01-02 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,554251,554251,0.64350527524948,0,0
"2020-01-02 02:00:00","2020-01-02 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,588750,588750,0.68355977535248,0,0
"2020-01-02 03:00:00","2020-01-02 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,590502,590502,0.68559402227402,0,0
"2020-01-02 04:00:00","2020-01-02 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,597000,597000,0.69313848018646,0,0
"2020-01-02 05:00:00","2020-01-02 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,610750,610750,0.70910251140594,0,0
"2020-01-02 06:00:00","2020-01-02 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,612750,612750,0.71142452955246,0,0
"2020-01-02 07:00:00","2020-01-02 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,639250,639250,0.74219197034836,0,0
"2020-01-02 08:00:00","2020-01-02 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,699500,699500,0.81214451789856,0,0
"2020-01-02 09:00:00","2020-01-02 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,711250,711250,0.82578676939011,0,0
"2020-01-02 10:00:00","2020-01-02 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,727749,727749,0.84494251012802,0,0
"2020-01-02 11:00:00","2020-01-02 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,720000,720000,0.8359454870224,0,0
"2020-01-02 12:00:00","2020-01-02 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,744250,744250,0.86410075426102,0,0
"2020-01-02 13:00:00","2020-01-02 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749250,749250,0.86990600824356,0,0
"2020-01-02 14:00:00","2020-01-02 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755750,755750,0.87745273113251,0,0
"2020-01-02 15:00:00","2020-01-02 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767001,767001,0.89051526784897,0,0
"2020-01-02 16:00:00","2020-01-02 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770500,770500,0.8945779800415,0,0
"2020-01-02 17:00:00","2020-01-02 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,773000,773000,0.89748072624207,0,0
"2020-01-02 18:00:00","2020-01-02 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,774250,774250,0.89893198013306,0,0
"2020-01-02 19:00:00","2020-01-02 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770750,770750,0.89486801624298,0,0
"2020-01-02 20:00:00","2020-01-02 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769999,769999,0.8939962387085,0,0
"2020-01-02 21:00:00","2020-01-02 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,773000,773000,0.89748072624207,0,0
"2020-01-02 22:00:00","2020-01-02 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,775000,775000,0.89980274438858,0,0
"2020-01-02 23:00:00","2020-01-03 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,762999,762999,0.88586902618408,0,0
"2020-01-03 00:00:00","2020-01-03 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,773000,773000,0.89748048782349,0,0
"2020-01-03 01:00:00","2020-01-03 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,772751,772751,0.89719176292419,0,0
"2020-01-03 02:00:00","2020-01-03 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766750,766750,0.89022374153137,0,0
"2020-01-03 03:00:00","2020-01-03 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,771500,771500,0.89573925733566,0,0
"2020-01-03 04:00:00","2020-01-03 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769499,769499,0.89341598749161,0,0
"2020-01-03 05:00:00","2020-01-03 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,759001,759001,0.88122725486755,0,0
"2020-01-03 06:00:00","2020-01-03 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749750,749750,0.87048649787903,0,0
"2020-01-03 07:00:00","2020-01-03 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,752251,752251,0.87339049577713,0,0
"2020-01-03 08:00:00","2020-01-03 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,721000,721000,0.83710700273514,0,0
"2020-01-03 09:00:00","2020-01-03 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,575499,575499,0.66817474365234,0,0
"2020-01-03 10:00:00","2020-01-03 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,411000,411000,0.47718575596809,0,0
"2020-01-03 11:00:00","2020-01-03 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,613250,613250,0.71200525760651,0,0
"2020-01-03 12:00:00","2020-01-03 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,699749,699749,0.81243324279785,0,0
"2020-01-03 13:00:00","2020-01-03 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,629499,629499,0.73087072372437,0,0
"2020-01-03 14:00:00","2020-01-03 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,657249,657249,0.76308923959732,0,0
"2020-01-03 15:00:00","2020-01-03 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,734250,734250,0.85249048471451,0,0
"2020-01-03 16:00:00","2020-01-03 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754000,754000,0.87542074918747,0,0
"2020-01-03 17:00:00","2020-01-03 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,728750,728750,0.84610497951508,0,0
"2020-01-03 18:00:00","2020-01-03 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,747500,747500,0.86787402629852,0,0
"2020-01-03 19:00:00","2020-01-03 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,719001,719001,0.83478575944901,0,0
"2020-01-03 20:00:00","2020-01-03 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,717751,717751,0.83333450555801,0,0
"2020-01-03 21:00:00","2020-01-03 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749500,749500,0.87019598484039,0,0
"2020-01-03 22:00:00","2020-01-03 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,753750,753750,0.87513047456741,0,0
"2020-01-03 23:00:00","2020-01-04 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,718750,718750,0.83449447154999,0,0
"2020-01-04 00:00:00","2020-01-04 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,738750,738750,0.85771524906158,0,0
"2020-01-04 01:00:00","2020-01-04 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,760000,760000,0.88238698244095,0,0
"2020-01-04 02:00:00","2020-01-04 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766500,766500,0.88993400335312,0,0
"2020-01-04 03:00:00","2020-01-04 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769251,769251,0.89312750101089,0,0
"2020-01-04 04:00:00","2020-01-04 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767751,767751,0.89138597249985,0,0
"2020-01-04 05:00:00","2020-01-04 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767751,767751,0.89138597249985,0,0
"2020-01-04 06:00:00","2020-01-04 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767751,767751,0.89138597249985,0,0
"2020-01-04 07:00:00","2020-01-04 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,765000,765000,0.88819223642349,0,0
"2020-01-04 08:00:00","2020-01-04 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,762250,762250,0.8849995136261,0,0
"2020-01-04 09:00:00","2020-01-04 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,763250,763250,0.88616025447845,0,0
"2020-01-04 10:00:00","2020-01-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,759750,759750,0.88209676742554,0,0
"2020-01-04 11:00:00","2020-01-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,735250,735250,0.85365176200867,0,0
"2020-01-04 12:00:00","2020-01-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,684250,684250,0.79443901777267,0,0
"2020-01-04 13:00:00","2020-01-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,618750,618750,0.71839100122452,0,0
"2020-01-04 14:00:00","2020-01-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,625750,625750,0.72651797533035,0,0
"2020-01-04 15:00:00","2020-01-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,672750,672750,0.78108698129654,0,0
"2020-01-04 16:00:00","2020-01-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,672252,672252,0.78050851821899,0,0
"2020-01-04 17:00:00","2020-01-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,587500,587500,0.68210822343826,0,0
"2020-01-04 18:00:00","2020-01-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,350999,350999,0.40752249956131,0,0
"2020-01-04 19:00:00","2020-01-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,212749,212749,0.24700899422169,0,0
"2020-01-04 20:00:00","2020-01-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,128501,128501,0.14919400215149,0,0
"2020-01-04 21:00:00","2020-01-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,103000,103000,0.11958675086498,0,0
"2020-01-04 22:00:00","2020-01-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,83250,83250,0.096656151115894,0,0
"2020-01-04 23:00:00","2020-01-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,59499,59499,0.069080449640751,0,0
"2020-01-05 00:00:00","2020-01-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,22750,22750,0.026413574814796,0,0
"2020-01-05 01:00:00","2020-01-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,49250,49250,0.057180974632502,0,0
"2020-01-05 02:00:00","2020-01-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,76001,76001,0.088239878416061,0,0
"2020-01-05 03:00:00","2020-01-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,125750,125750,0.14600025117397,0,0
"2020-01-05 04:00:00","2020-01-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,192249,192249,0.22320799529552,0,0
"2020-01-05 05:00:00","2020-01-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,266749,266749,0.30970498919487,0,0
"2020-01-05 06:00:00","2020-01-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,339500,339500,0.39417150616646,0,0
"2020-01-05 07:00:00","2020-01-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,333501,333501,0.3872064948082,0,0
"2020-01-05 08:00:00","2020-01-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,357751,357751,0.41536176204681,0,0
"2020-01-05 09:00:00","2020-01-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,517499,517499,0.60083472728729,0,0
"2020-01-05 10:00:00","2020-01-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,644500,644500,0.74828749895096,0,0
"2020-01-05 11:00:00","2020-01-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,623000,623000,0.72332525253296,0,0
"2020-01-05 12:00:00","2020-01-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,629748,629748,0.73115998506546,0,0
"2020-01-05 13:00:00","2020-01-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,607248,607248,0.70503652095795,0,0
"2020-01-05 14:00:00","2020-01-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,559750,559750,0.64988976716995,0,0
"2020-01-05 15:00:00","2020-01-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,558000,558000,0.64785802364349,0,0
"2020-01-05 16:00:00","2020-01-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,562000,562000,0.65250200033188,0,0
"2020-01-05 17:00:00","2020-01-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,554999,554999,0.64437347650528,0,0
"2020-01-05 18:00:00","2020-01-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,578250,578250,0.6713684797287,0,0
"2020-01-05 19:00:00","2020-01-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,600500,600500,0.69720202684402,0,0
"2020-01-05 20:00:00","2020-01-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,653250,653250,0.75844651460648,0,0
"2020-01-05 21:00:00","2020-01-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,638250,638250,0.74103075265884,0,0
"2020-01-05 22:00:00","2020-01-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,541749,541749,0.62898975610733,0,0
"2020-01-05 23:00:00","2020-01-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,433000,433000,0.50272852182388,0,0
"2020-01-06 00:00:00","2020-01-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,466248,466248,0.54133051633835,0,0
"2020-01-06 01:00:00","2020-01-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,574250,574250,0.66672474145889,0,0
"2020-01-06 02:00:00","2020-01-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,603749,603749,0.70097422599792,0,0
"2020-01-06 03:00:00","2020-01-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,614751,614751,0.71374797821045,0,0
"2020-01-06 04:00:00","2020-01-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,623748,623748,0.7241935133934,0,0
"2020-01-06 05:00:00","2020-01-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,596250,596250,0.69226747751236,0,0
"2020-01-06 06:00:00","2020-01-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,588001,588001,0.68269026279449,0,0
"2020-01-06 07:00:00","2020-01-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,666000,666000,0.77324974536896,0,0
"2020-01-06 08:00:00","2020-01-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,693250,693250,0.8048882484436,0,0
"2020-01-06 09:00:00","2020-01-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,710750,710750,0.82520598173141,0,0
"2020-01-06 10:00:00","2020-01-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755500,755500,0.8771625161171,0,0
"2020-01-06 11:00:00","2020-01-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,762250,762250,0.8849995136261,0,0
"2020-01-06 12:00:00","2020-01-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755001,755001,0.87658298015594,0,0
"2020-01-06 13:00:00","2020-01-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,737749,737749,0.85655301809311,0,0
"2020-01-06 14:00:00","2020-01-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,741500,741500,0.86090797185898,0,0
"2020-01-06 15:00:00","2020-01-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754501,754501,0.87600272893906,0,0
"2020-01-06 16:00:00","2020-01-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761250,761250,0.88383823633194,0,0
"2020-01-06 17:00:00","2020-01-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755748,755748,0.87745022773743,0,0
"2020-01-06 18:00:00","2020-01-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,737250,737250,0.85597348213196,0,0
"2020-01-06 19:00:00","2020-01-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,727501,727501,0.84465473890305,0,0
"2020-01-06 20:00:00","2020-01-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754750,754750,0.87629151344299,0,0
"2020-01-06 21:00:00","2020-01-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,751499,751499,0.87251722812653,0,0
"2020-01-06 22:00:00","2020-01-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749250,749250,0.86990600824356,0,0
"2020-01-06 23:00:00","2020-01-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,732749,732749,0.85074776411057,0,0
"2020-01-07 00:00:00","2020-01-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,704250,704250,0.81765925884247,0,0
"2020-01-07 01:00:00","2020-01-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,662500,662500,0.76918625831604,0,0
"2020-01-07 02:00:00","2020-01-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,611249,611249,0.70968198776245,0,0
"2020-01-07 03:00:00","2020-01-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,618249,618249,0.71780925989151,0,0
"2020-01-07 04:00:00","2020-01-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,578502,578502,0.67166149616241,0,0
"2020-01-07 05:00:00","2020-01-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,456000,456000,0.52943223714828,0,0
"2020-01-07 06:00:00","2020-01-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,389501,389501,0.45222476124763,0,0
"2020-01-07 07:00:00","2020-01-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,209751,209751,0.24352850019932,0,0
"2020-01-07 08:00:00","2020-01-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,169999,169999,0.19737499952316,0,0
"2020-01-07 09:00:00","2020-01-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,278000,278000,0.32276776432991,0,0
"2020-01-07 10:00:00","2020-01-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,470750,470750,0.54655772447586,0,0
"2020-01-07 11:00:00","2020-01-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,681249,681249,0.7909539937973,0,0
"2020-01-07 12:00:00","2020-01-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,729250,729250,0.84668499231339,0,0
"2020-01-07 13:00:00","2020-01-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754499,754499,0.87600022554398,0,0
"2020-01-07 14:00:00","2020-01-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761250,761250,0.88383847475052,0,0
"2020-01-07 15:00:00","2020-01-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761000,761000,0.88354825973511,0,0
"2020-01-07 16:00:00","2020-01-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766250,766250,0.88964349031448,0,0
"2020-01-07 17:00:00","2020-01-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,768250,768250,0.891965508461,0,0
"2020-01-07 18:00:00","2020-01-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,772002,772002,0.89632201194763,0,0
"2020-01-07 19:00:00","2020-01-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766250,766250,0.8896432518959,0,0
"2020-01-07 20:00:00","2020-01-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,771751,771751,0.89603048563004,0,0
"2020-01-07 21:00:00","2020-01-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,764250,764250,0.88732147216797,0,0
"2020-01-07 22:00:00","2020-01-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766000,766000,0.88935297727585,0,0
"2020-01-07 23:00:00","2020-01-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,752999,752999,0.87425875663757,0,0
"2020-01-08 00:00:00","2020-01-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,768750,768750,0.89254623651505,0,0
"2020-01-08 01:00:00","2020-01-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770750,770750,0.89486825466156,0,0
"2020-01-08 02:00:00","2020-01-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770500,770500,0.8945779800415,0,0
"2020-01-08 03:00:00","2020-01-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770000,770000,0.89399725198746,0,0
"2020-01-08 04:00:00","2020-01-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,719000,719000,0.83478474617004,0,0
"2020-01-08 05:00:00","2020-01-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,584249,584249,0.67833375930786,0,0
"2020-01-08 06:00:00","2020-01-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,526250,526250,0.61099523305893,0,0
"2020-01-08 07:00:00","2020-01-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,739000,739000,0.85800552368164,0,0
"2020-01-08 08:00:00","2020-01-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,739999,739999,0.85916525125504,0,0
"2020-01-08 09:00:00","2020-01-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,700749,700749,0.81359452009201,0,0
"2020-01-08 10:00:00","2020-01-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,639751,639751,0.74277377128601,0,0
"2020-01-08 11:00:00","2020-01-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,593750,593750,0.68936502933502,0,0
"2020-01-08 12:00:00","2020-01-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,481500,481500,0.55903851985931,0,0
"2020-01-08 13:00:00","2020-01-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,350000,350000,0.40636250376701,0,0
"2020-01-08 14:00:00","2020-01-08 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,237249,237249,0.27545449137688,0,0
"2020-01-08 15:00:00","2020-01-08 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,156250,156250,0.18141174316406,0,0
"2020-01-08 16:00:00","2020-01-08 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,86000,86000,0.099849075078964,0,0
