"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2016-12-31 23:00:00","2017-01-01 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,867000,867000,1.0066839456558,0,0
"2017-01-01 00:00:00","2017-01-01 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,873501,873501,1.0141650438309,0,0
"2017-01-01 01:00:00","2017-01-01 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,883749,883749,1.026064991951,0,0
"2017-01-01 02:00:00","2017-01-01 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,872500,872500,1.0130039453506,0,0
"2017-01-01 03:00:00","2017-01-01 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,889750,889750,1.0330309867859,0,0
"2017-01-01 04:00:00","2017-01-01 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,893251,893251,1.037094950676,0,0
"2017-01-01 05:00:00","2017-01-01 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,896751,896751,1.0411590337753,0,0
"2017-01-01 06:00:00","2017-01-01 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895250,895250,1.0394170284271,0,0
"2017-01-01 07:00:00","2017-01-01 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,894000,894000,1.0379660129547,0,0
"2017-01-01 08:00:00","2017-01-01 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,887251,887251,1.0301289558411,0,0
"2017-01-01 09:00:00","2017-01-01 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,890000,890000,1.0333219766617,0,0
"2017-01-01 10:00:00","2017-01-01 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,881751,881751,1.0237430334091,0,0
"2017-01-01 11:00:00","2017-01-01 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,830751,830751,0.9645299911499,0,0
"2017-01-01 12:00:00","2017-01-01 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761250,761250,0.88383799791336,0,0
"2017-01-01 13:00:00","2017-01-01 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,560751,560751,0.65105098485947,0,0
"2017-01-01 14:00:00","2017-01-01 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,485751,485751,0.56397300958633,0,0
"2017-01-01 15:00:00","2017-01-01 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,445250,445250,0.51695102453232,0,0
"2017-01-01 16:00:00","2017-01-01 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,476001,476001,0.55265301465988,0,0
"2017-01-01 17:00:00","2017-01-01 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,284000,284000,0.32973399758339,0,0
"2017-01-01 18:00:00","2017-01-01 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,281750,281750,0.32712200284004,0,0
"2017-01-01 19:00:00","2017-01-01 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,442250,442250,0.51346802711487,0,0
"2017-01-01 20:00:00","2017-01-01 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,473501,473501,0.5497499704361,0,0
"2017-01-01 21:00:00","2017-01-01 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,515251,515251,0.59822398424149,0,0
"2017-01-01 22:00:00","2017-01-01 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,654000,654000,0.75931698083878,0,0
"2017-01-01 23:00:00","2017-01-02 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,729500,729500,0.84697598218918,0,0
"2017-01-02 00:00:00","2017-01-02 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,785750,785750,0.91228401660919,0,0
"2017-01-02 01:00:00","2017-01-02 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770750,770750,0.89486801624298,0,0
"2017-01-02 02:00:00","2017-01-02 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,879500,879500,1.0211310386658,0,0
"2017-01-02 03:00:00","2017-01-02 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,860751,860751,0.99936097860336,0,0
"2017-01-02 04:00:00","2017-01-02 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,846499,846499,0.98281699419022,0,0
"2017-01-02 05:00:00","2017-01-02 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,853750,853750,0.99123400449753,0,0
"2017-01-02 06:00:00","2017-01-02 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,860251,860251,0.9987810254097,0,0
"2017-01-02 07:00:00","2017-01-02 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,872750,872750,1.0132939815521,0,0
"2017-01-02 08:00:00","2017-01-02 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761001,761001,0.88354802131653,0,0
"2017-01-02 09:00:00","2017-01-02 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,765501,765501,0.88877302408218,0,0
"2017-01-02 10:00:00","2017-01-02 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766250,766250,0.88964402675629,0,0
"2017-01-02 11:00:00","2017-01-02 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769749,769749,0.8937069773674,0,0
"2017-01-02 12:00:00","2017-01-02 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,706250,706250,0.81998097896576,0,0
"2017-01-02 13:00:00","2017-01-02 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,655500,655500,0.76105898618698,0,0
"2017-01-02 14:00:00","2017-01-02 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,566001,566001,0.65714597702026,0,0
"2017-01-02 15:00:00","2017-01-02 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,772250,772250,0.89661002159119,0,0
"2017-01-02 16:00:00","2017-01-02 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,835500,835500,0.97004497051239,0,0
"2017-01-02 17:00:00","2017-01-02 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,699250,699250,0.81185400485992,0,0
"2017-01-02 18:00:00","2017-01-02 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,677249,677249,0.78631097078323,0,0
"2017-01-02 19:00:00","2017-01-02 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,723500,723500,0.84000897407532,0,0
"2017-01-02 20:00:00","2017-01-02 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,709500,709500,0.82375502586365,0,0
"2017-01-02 21:00:00","2017-01-02 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,692751,692751,0.80430698394775,0,0
"2017-01-02 22:00:00","2017-01-02 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,689250,689250,0.80024397373199,0,0
"2017-01-02 23:00:00","2017-01-03 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,664001,664001,0.77092802524567,0,0
"2017-01-03 00:00:00","2017-01-03 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,698251,698251,0.81069302558899,0,0
"2017-01-03 01:00:00","2017-01-03 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,706000,706000,0.81969100236893,0,0
"2017-01-03 02:00:00","2017-01-03 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,724751,724751,0.84146100282669,0,0
"2017-01-03 03:00:00","2017-01-03 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,760500,760500,0.88296800851822,0,0
"2017-01-03 04:00:00","2017-01-03 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,826001,826001,0.95901501178741,0,0
"2017-01-03 05:00:00","2017-01-03 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,850750,850750,0.98775100708008,0,0
"2017-01-03 06:00:00","2017-01-03 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,858501,858501,0.99674898386002,0,0
"2017-01-03 07:00:00","2017-01-03 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,860250,860250,0.9987810254097,0,0
"2017-01-03 08:00:00","2017-01-03 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,846000,846000,0.98223602771759,0,0
"2017-01-03 09:00:00","2017-01-03 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,880250,880250,1.0220019817352,0,0
"2017-01-03 10:00:00","2017-01-03 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,872500,872500,1.0130039453506,0,0
"2017-01-03 11:00:00","2017-01-03 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,874998,874998,1.0159059762955,0,0
"2017-01-03 12:00:00","2017-01-03 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,879000,879000,1.0205500125885,0,0
"2017-01-03 13:00:00","2017-01-03 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,882750,882750,1.0249040126801,0,0
"2017-01-03 14:00:00","2017-01-03 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,888000,888000,1.0310000181198,0,0
"2017-01-03 15:00:00","2017-01-03 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,893499,893499,1.0373849868774,0,0
"2017-01-03 16:00:00","2017-01-03 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895251,895251,1.0394170284271,0,0
"2017-01-03 17:00:00","2017-01-03 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,894250,894250,1.0382560491562,0,0
"2017-01-03 18:00:00","2017-01-03 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895249,895249,1.0394170284271,0,0
"2017-01-03 19:00:00","2017-01-03 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895002,895002,1.0391269922256,0,0
"2017-01-03 20:00:00","2017-01-03 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,894751,894751,1.0388369560242,0,0
"2017-01-03 21:00:00","2017-01-03 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,894500,894500,1.0385459661484,0,0
"2017-01-03 22:00:00","2017-01-03 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895001,895001,1.0391269922256,0,0
"2017-01-03 23:00:00","2017-01-04 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895251,895251,1.0394170284271,0,0
"2017-01-04 00:00:00","2017-01-04 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,888751,888751,1.031870007515,0,0
"2017-01-04 01:00:00","2017-01-04 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,879498,879498,1.0211310386658,0,0
"2017-01-04 02:00:00","2017-01-04 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,887249,887249,1.0301289558411,0,0
"2017-01-04 03:00:00","2017-01-04 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,885249,885249,1.0278069972992,0,0
"2017-01-04 04:00:00","2017-01-04 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,876750,876750,1.0179380178452,0,0
"2017-01-04 05:00:00","2017-01-04 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,879251,879251,1.0208410024643,0,0
"2017-01-04 06:00:00","2017-01-04 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,891999,891999,1.0356440544128,0,0
"2017-01-04 07:00:00","2017-01-04 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,886000,886000,1.0286780595779,0,0
"2017-01-04 08:00:00","2017-01-04 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,881749,881749,1.0237430334091,0,0
"2017-01-04 09:00:00","2017-01-04 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,891252,891252,1.0347729921341,0,0
"2017-01-04 10:00:00","2017-01-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,871500,871500,1.0118429660797,0,0
"2017-01-04 11:00:00","2017-01-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,895002,895002,1.0391269922256,0,0
"2017-01-04 12:00:00","2017-01-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,894250,894250,1.0382560491562,0,0
"2017-01-04 13:00:00","2017-01-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,886751,886751,1.0295480489731,0,0
"2017-01-04 14:00:00","2017-01-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,889750,889750,1.0330309867859,0,0
"2017-01-04 15:00:00","2017-01-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,886251,886251,1.0289679765701,0,0
"2017-01-04 16:00:00","2017-01-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,888500,888500,1.0315799713135,0,0
"2017-01-04 17:00:00","2017-01-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,890501,890501,1.0339020490646,0,0
"2017-01-04 18:00:00","2017-01-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,891751,891751,1.0353540182114,0,0
"2017-01-04 19:00:00","2017-01-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,881499,881499,1.0234529972076,0,0
"2017-01-04 20:00:00","2017-01-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,853000,853000,0.99036300182343,0,0
"2017-01-04 21:00:00","2017-01-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,833499,833499,0.96772301197052,0,0
"2017-01-04 22:00:00","2017-01-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,869501,869501,1.0095210075378,0,0
"2017-01-04 23:00:00","2017-01-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,789750,789750,0.91692799329758,0,0
"2017-01-05 00:00:00","2017-01-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,811250,811250,0.941890001297,0,0
"2017-01-05 01:00:00","2017-01-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,547500,547500,0.63566702604294,0,0
"2017-01-05 02:00:00","2017-01-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,685749,685749,0.79618000984192,0,0
"2017-01-05 03:00:00","2017-01-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,734750,734750,0.85307097434998,0,0
"2017-01-05 04:00:00","2017-01-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,653500,653500,0.75873702764511,0,0
"2017-01-05 05:00:00","2017-01-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,680500,680500,0.79008501768112,0,0
"2017-01-05 06:00:00","2017-01-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,552250,552250,0.64118200540543,0,0
"2017-01-05 07:00:00","2017-01-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,489250,489250,0.56803697347641,0,0
"2017-01-05 08:00:00","2017-01-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,463250,463250,0.53785002231598,0,0
"2017-01-05 09:00:00","2017-01-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,464000,464000,0.53872102499008,0,0
"2017-01-05 10:00:00","2017-01-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,354252,354252,0.41129699349403,0,0
"2017-01-05 11:00:00","2017-01-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,336750,336750,0.39097899198532,0,0
"2017-01-05 12:00:00","2017-01-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,241249,241249,0.2800999879837,0,0
"2017-01-05 13:00:00","2017-01-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,211000,211000,0.24497899413109,0,0
"2017-01-05 14:00:00","2017-01-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,151250,151250,0.175606995821,0,0
"2017-01-05 15:00:00","2017-01-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,182750,182750,0.21217900514603,0,0
"2017-01-05 16:00:00","2017-01-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,165999,165999,0.19273200631142,0,0
"2017-01-05 17:00:00","2017-01-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,141250,141250,0.16399599611759,0,0
"2017-01-05 18:00:00","2017-01-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,109751,109751,0.12742400169373,0,0
"2017-01-05 19:00:00","2017-01-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,47001,47001,0.054568998515606,0,0
"2017-01-05 20:00:00","2017-01-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,24000,24000,0.027865000069141,0,0
"2017-01-05 21:00:00","2017-01-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,34749,34749,0.040346000343561,0,0
"2017-01-05 22:00:00","2017-01-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,59001,59001,0.068501003086567,0,0
"2017-01-05 23:00:00","2017-01-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,76750,76750,0.089109003543854,0,0
"2017-01-06 00:00:00","2017-01-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,143001,143001,0.16602799296379,0,0
"2017-01-06 01:00:00","2017-01-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,220750,220750,0.25629898905754,0,0
"2017-01-06 02:00:00","2017-01-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,283000,283000,0.32857298851013,0,0
"2017-01-06 03:00:00","2017-01-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,290249,290249,0.33699101209641,0,0
"2017-01-06 04:00:00","2017-01-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,273500,273500,0.31754299998283,0,0
"2017-01-06 05:00:00","2017-01-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,306500,306500,0.35585701465607,0,0
"2017-01-06 06:00:00","2017-01-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,317500,317500,0.36862900853157,0,0
"2017-01-06 07:00:00","2017-01-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,264750,264750,0.30738401412964,0,0
"2017-01-06 08:00:00","2017-01-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,297750,297750,0.34569799900055,0,0
"2017-01-06 09:00:00","2017-01-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,464250,464250,0.53901100158691,0,0
"2017-01-06 10:00:00","2017-01-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,518499,518499,0.60199701786041,0,0
"2017-01-06 11:00:00","2017-01-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,517250,517250,0.600546002388,0,0
"2017-01-06 12:00:00","2017-01-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,525751,525751,0.61041402816772,0,0
"2017-01-06 13:00:00","2017-01-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,570000,570000,0.66179001331329,0,0
"2017-01-06 14:00:00","2017-01-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,628000,628000,0.72913002967834,0,0
"2017-01-06 15:00:00","2017-01-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,673500,673500,0.78195697069168,0,0
"2017-01-06 16:00:00","2017-01-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,702499,702499,0.81562799215317,0,0
"2017-01-06 17:00:00","2017-01-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,799249,799249,0.9279580116272,0,0
"2017-01-06 18:00:00","2017-01-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,859250,859250,0.99761998653412,0,0
"2017-01-06 19:00:00","2017-01-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,886250,886250,1.0289679765701,0,0
"2017-01-06 20:00:00","2017-01-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,887250,887250,1.0301289558411,0,0
"2017-01-06 21:00:00","2017-01-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,880501,880501,1.0222920179367,0,0
"2017-01-06 22:00:00","2017-01-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,884501,884501,1.0269360542297,0,0
"2017-01-06 23:00:00","2017-01-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,879000,879000,1.0205500125885,0,0
"2017-01-07 00:00:00","2017-01-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,883750,883750,1.026064991951,0,0
"2017-01-07 01:00:00","2017-01-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,889250,889250,1.0324510335922,0,0
"2017-01-07 02:00:00","2017-01-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,889002,889002,1.0321609973907,0,0
"2017-01-07 03:00:00","2017-01-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,889251,889251,1.0324510335922,0,0
"2017-01-07 04:00:00","2017-01-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,887249,887249,1.0301289558411,0,0
"2017-01-07 05:00:00","2017-01-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,881750,881750,1.0237430334091,0,0
"2017-01-07 06:00:00","2017-01-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,832500,832500,0.96656197309494,0,0
"2017-01-07 07:00:00","2017-01-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,734250,734250,0.85249000787735,0,0
"2017-01-07 08:00:00","2017-01-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,578750,578750,0.67194902896881,0,0
"2017-01-07 09:00:00","2017-01-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,209499,209499,0.24323700368404,0,0
"2017-01-07 10:00:00","2017-01-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,155250,155250,0.18025100231171,0,0
"2017-01-07 11:00:00","2017-01-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,211250,211250,0.24526900053024,0,0
"2017-01-07 12:00:00","2017-01-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,175000,175000,0.20318099856377,0,0
"2017-01-07 13:00:00","2017-01-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,281251,281251,0.32654100656509,0,0
"2017-01-07 14:00:00","2017-01-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,374751,374751,0.4350979924202,0,0
"2017-01-07 15:00:00","2017-01-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,415251,415251,0.48212000727654,0,0
"2017-01-07 16:00:00","2017-01-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,516500,516500,0.5996749997139,0,0
"2017-01-07 17:00:00","2017-01-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,413001,413001,0.47950801253319,0,0
"2017-01-07 18:00:00","2017-01-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,464751,464751,0.53959101438522,0,0
"2017-01-07 19:00:00","2017-01-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,455250,455250,0.5285609960556,0,0
"2017-01-07 20:00:00","2017-01-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,376000,376000,0.43654900789261,0,0
"2017-01-07 21:00:00","2017-01-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,413000,413000,0.47950801253319,0,0
"2017-01-07 22:00:00","2017-01-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,341000,341000,0.39591300487518,0,0
"2017-01-07 23:00:00","2017-01-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,339500,339500,0.39417201280594,0,0
"2017-01-08 00:00:00","2017-01-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,298500,298500,0.34656900167465,0,0
"2017-01-08 01:00:00","2017-01-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,290001,290001,0.33669999241829,0,0
"2017-01-08 02:00:00","2017-01-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,264999,264999,0.30767399072647,0,0
"2017-01-08 03:00:00","2017-01-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,185751,185751,0.21566200256348,0,0
"2017-01-08 04:00:00","2017-01-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,174001,174001,0.20202000439167,0,0
"2017-01-08 05:00:00","2017-01-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,150001,150001,0.17415499687195,0,0
"2017-01-08 06:00:00","2017-01-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,101250,101250,0.11755499988794,0,0
"2017-01-08 07:00:00","2017-01-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,62750,62750,0.07285500317812,0,0
"2017-01-08 08:00:00","2017-01-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,67251,67251,0.078079998493195,0,0
"2017-01-08 09:00:00","2017-01-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,85500,85500,0.09926900267601,0,0
"2017-01-08 10:00:00","2017-01-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,49001,49001,0.05689100176096,0,0
"2017-01-08 11:00:00","2017-01-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,5251,5251,0.006095000077039,0,0
"2017-01-08 12:00:00","2017-01-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2499,2499,0.0029029999859631,0,0
"2017-01-08 13:00:00","2017-01-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2250,2250,0.002612000098452,0,0
"2017-01-08 14:00:00","2017-01-08 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 15:00:00","2017-01-08 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 16:00:00","2017-01-08 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 17:00:00","2017-01-08 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 18:00:00","2017-01-08 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,0,0,0,0,0
