"Area","MTU","Solar - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NL","16.03.2024 17:15 - 16.03.2024 17:30 (CET/CEST)","64","157","332"
"BZN|NL","16.03.2024 17:30 - 16.03.2024 17:45 (CET/CEST)","37","142","352"
"BZN|NL","16.03.2024 17:45 - 16.03.2024 18:00 (CET/CEST)","20","141","369"
"BZN|NL","16.03.2024 18:00 - 16.03.2024 18:15 (CET/CEST)","12","153","351"
"BZN|NL","16.03.2024 18:15 - 16.03.2024 18:30 (CET/CEST)","4","148","319"
"BZN|NL","16.03.2024 18:30 - 16.03.2024 18:45 (CET/CEST)","0","143","299"
"BZN|NL","16.03.2024 18:45 - 16.03.2024 19:00 (CET/CEST)","0","139","258"
"BZN|NL","16.03.2024 19:00 - 16.03.2024 19:15 (CET/CEST)","0","129","233"
"BZN|NL","16.03.2024 19:15 - 16.03.2024 19:30 (CET/CEST)","0","111","218"
"BZN|NL","16.03.2024 19:30 - 16.03.2024 19:45 (CET/CEST)","0","111","204"
"BZN|NL","16.03.2024 19:45 - 16.03.2024 20:00 (CET/CEST)","0","114","191"
"BZN|NL","16.03.2024 20:00 - 16.03.2024 20:15 (CET/CEST)","0","117","174"
"BZN|NL","16.03.2024 20:15 - 16.03.2024 20:30 (CET/CEST)","0","139","147"
"BZN|NL","16.03.2024 20:30 - 16.03.2024 20:45 (CET/CEST)","0","148","118"
"BZN|NL","16.03.2024 20:45 - 16.03.2024 21:00 (CET/CEST)","0","120","104"
"BZN|NL","16.03.2024 21:00 - 16.03.2024 21:15 (CET/CEST)","0","102","108"
"BZN|NL","16.03.2024 21:15 - 16.03.2024 21:30 (CET/CEST)","0","135","110"
"BZN|NL","16.03.2024 21:30 - 16.03.2024 21:45 (CET/CEST)","0","156","112"
"BZN|NL","16.03.2024 21:45 - 16.03.2024 22:00 (CET/CEST)","0","171","113"
"BZN|NL","16.03.2024 22:00 - 16.03.2024 22:15 (CET/CEST)","0","183","123"
"BZN|NL","16.03.2024 22:15 - 16.03.2024 22:30 (CET/CEST)","0","191","127"
"BZN|NL","16.03.2024 22:30 - 16.03.2024 22:45 (CET/CEST)","0","218","142"
"BZN|NL","16.03.2024 22:45 - 16.03.2024 23:00 (CET/CEST)","0","250","156"
"BZN|NL","16.03.2024 23:00 - 16.03.2024 23:15 (CET/CEST)","0","252","166"
"BZN|NL","16.03.2024 23:15 - 16.03.2024 23:30 (CET/CEST)","0","265","178"
"BZN|NL","16.03.2024 23:30 - 16.03.2024 23:45 (CET/CEST)","0","290","189"
"BZN|NL","16.03.2024 23:45 - 17.03.2024 00:00 (CET/CEST)","0","307","188"
"BZN|NL","17.03.2024 00:00 - 17.03.2024 00:15 (CET/CEST)","0","381","189"
"BZN|NL","17.03.2024 00:15 - 17.03.2024 00:30 (CET/CEST)","0","913","200"
"BZN|NL","17.03.2024 00:30 - 17.03.2024 00:45 (CET/CEST)","0","899","213"
"BZN|NL","17.03.2024 00:45 - 17.03.2024 01:00 (CET/CEST)","0","871","236"
"BZN|NL","17.03.2024 01:00 - 17.03.2024 01:15 (CET/CEST)","0","879","252"
"BZN|NL","17.03.2024 01:15 - 17.03.2024 01:30 (CET/CEST)","0","914","278"
"BZN|NL","17.03.2024 01:30 - 17.03.2024 01:45 (CET/CEST)","0","917","295"
"BZN|NL","17.03.2024 01:45 - 17.03.2024 02:00 (CET/CEST)","0","1012","317"
"BZN|NL","17.03.2024 02:00 - 17.03.2024 02:15 (CET/CEST)","0","1045","347"
"BZN|NL","17.03.2024 02:15 - 17.03.2024 02:30 (CET/CEST)","0","1010","382"
"BZN|NL","17.03.2024 02:30 - 17.03.2024 02:45 (CET/CEST)","0","975","427"
"BZN|NL","17.03.2024 02:45 - 17.03.2024 03:00 (CET/CEST)","0","973","440"
"BZN|NL","17.03.2024 03:00 - 17.03.2024 03:15 (CET/CEST)","0","972","446"
"BZN|NL","17.03.2024 03:15 - 17.03.2024 03:30 (CET/CEST)","0","974","460"
"BZN|NL","17.03.2024 03:30 - 17.03.2024 03:45 (CET/CEST)","0","1033","485"
"BZN|NL","17.03.2024 03:45 - 17.03.2024 04:00 (CET/CEST)","0","1127","536"
"BZN|NL","17.03.2024 04:00 - 17.03.2024 04:15 (CET/CEST)","0","1196","551"
"BZN|NL","17.03.2024 04:15 - 17.03.2024 04:30 (CET/CEST)","0","1258","571"
"BZN|NL","17.03.2024 04:30 - 17.03.2024 04:45 (CET/CEST)","0","1344","570"
"BZN|NL","17.03.2024 04:45 - 17.03.2024 05:00 (CET/CEST)","0","1373","591"
"BZN|NL","17.03.2024 05:00 - 17.03.2024 05:15 (CET/CEST)","0","1309","604"
"BZN|NL","17.03.2024 05:15 - 17.03.2024 05:30 (CET/CEST)","0","1295","629"
"BZN|NL","17.03.2024 05:30 - 17.03.2024 05:45 (CET/CEST)","0","1336","633"
"BZN|NL","17.03.2024 05:45 - 17.03.2024 06:00 (CET/CEST)","0","1337","637"
"BZN|NL","17.03.2024 06:00 - 17.03.2024 06:15 (CET/CEST)","0","1280","661"
"BZN|NL","17.03.2024 06:15 - 17.03.2024 06:30 (CET/CEST)","0","1276","658"
"BZN|NL","17.03.2024 06:30 - 17.03.2024 06:45 (CET/CEST)","0","1295","684"
"BZN|NL","17.03.2024 06:45 - 17.03.2024 07:00 (CET/CEST)","3","1277","703"
"BZN|NL","17.03.2024 07:00 - 17.03.2024 07:15 (CET/CEST)","8","1274","687"
"BZN|NL","17.03.2024 07:15 - 17.03.2024 07:30 (CET/CEST)","15","1298","672"
"BZN|NL","17.03.2024 07:30 - 17.03.2024 07:45 (CET/CEST)","25","1310","643"
"BZN|NL","17.03.2024 07:45 - 17.03.2024 08:00 (CET/CEST)","45","1314","622"
"BZN|NL","17.03.2024 08:00 - 17.03.2024 08:15 (CET/CEST)","45","1392","668"
"BZN|NL","17.03.2024 08:15 - 17.03.2024 08:30 (CET/CEST)","76","1454","658"
"BZN|NL","17.03.2024 08:30 - 17.03.2024 08:45 (CET/CEST)","94","1536","666"
"BZN|NL","17.03.2024 08:45 - 17.03.2024 09:00 (CET/CEST)","116","1622","671"
"BZN|NL","17.03.2024 09:00 - 17.03.2024 09:15 (CET/CEST)","111","1732","712"
"BZN|NL","17.03.2024 09:15 - 17.03.2024 09:30 (CET/CEST)","132","1776","714"
"BZN|NL","17.03.2024 09:30 - 17.03.2024 09:45 (CET/CEST)","118","1743","677"
"BZN|NL","17.03.2024 09:45 - 17.03.2024 10:00 (CET/CEST)","112","1728","652"
"BZN|NL","17.03.2024 10:00 - 17.03.2024 10:15 (CET/CEST)","116","1776","645"
"BZN|NL","17.03.2024 10:15 - 17.03.2024 10:30 (CET/CEST)","104","1754","616"
"BZN|NL","17.03.2024 10:30 - 17.03.2024 10:45 (CET/CEST)","116","1745","603"
"BZN|NL","17.03.2024 10:45 - 17.03.2024 11:00 (CET/CEST)","132","1771","593"
"BZN|NL","17.03.2024 11:00 - 17.03.2024 11:15 (CET/CEST)","198","1850","672"
"BZN|NL","17.03.2024 11:15 - 17.03.2024 11:30 (CET/CEST)","202","1920","635"
"BZN|NL","17.03.2024 11:30 - 17.03.2024 11:45 (CET/CEST)","164","1976","725"
"BZN|NL","17.03.2024 11:45 - 17.03.2024 12:00 (CET/CEST)","178","2033","738"
"BZN|NL","17.03.2024 12:00 - 17.03.2024 12:15 (CET/CEST)","154","2160","791"
"BZN|NL","17.03.2024 12:15 - 17.03.2024 12:30 (CET/CEST)","156","2155","810"
"BZN|NL","17.03.2024 12:30 - 17.03.2024 12:45 (CET/CEST)","159","2156","849"
"BZN|NL","17.03.2024 12:45 - 17.03.2024 13:00 (CET/CEST)","164","2200","926"
"BZN|NL","17.03.2024 13:00 - 17.03.2024 13:15 (CET/CEST)","157","2263","937"
"BZN|NL","17.03.2024 13:15 - 17.03.2024 13:30 (CET/CEST)","134","2273","941"
"BZN|NL","17.03.2024 13:30 - 17.03.2024 13:45 (CET/CEST)","138","2168","1009"
"BZN|NL","17.03.2024 13:45 - 17.03.2024 14:00 (CET/CEST)","148","2134","1010"
"BZN|NL","17.03.2024 14:00 - 17.03.2024 14:15 (CET/CEST)","130","2127","949"
"BZN|NL","17.03.2024 14:15 - 17.03.2024 14:30 (CET/CEST)","95","2098","943"
"BZN|NL","17.03.2024 14:30 - 17.03.2024 14:45 (CET/CEST)","92","2128","1000"
"BZN|NL","17.03.2024 14:45 - 17.03.2024 15:00 (CET/CEST)","79","2177","1004"
"BZN|NL","17.03.2024 15:00 - 17.03.2024 15:15 (CET/CEST)","68","2236","987"
"BZN|NL","17.03.2024 15:15 - 17.03.2024 15:30 (CET/CEST)","58","2304","1015"
"BZN|NL","17.03.2024 15:30 - 17.03.2024 15:45 (CET/CEST)","67","2413","1015"
"BZN|NL","17.03.2024 15:45 - 17.03.2024 16:00 (CET/CEST)","64","2520","1034"
"BZN|NL","17.03.2024 16:00 - 17.03.2024 16:15 (CET/CEST)","59","2640","1065"
"BZN|NL","17.03.2024 16:15 - 17.03.2024 16:30 (CET/CEST)","52","2723","1027"
"BZN|NL","17.03.2024 16:30 - 17.03.2024 16:45 (CET/CEST)","48","2906","1020"
"BZN|NL","17.03.2024 16:45 - 17.03.2024 17:00 (CET/CEST)","40","3058","1021"
"BZN|NL","17.03.2024 17:00 - 17.03.2024 17:15 (CET/CEST)","32","3140","920"
"BZN|NL","17.03.2024 17:15 - 17.03.2024 17:30 (CET/CEST)","26","3148","1030"
"BZN|NL","17.03.2024 17:30 - 17.03.2024 17:45 (CET/CEST)","21","3127","1049"
"BZN|NL","17.03.2024 17:45 - 17.03.2024 18:00 (CET/CEST)","14","3082","1079"
"BZN|NL","17.03.2024 18:00 - 17.03.2024 18:15 (CET/CEST)","6","3038","1097"
"BZN|NL","17.03.2024 18:15 - 17.03.2024 18:30 (CET/CEST)","2","2961","1125"
"BZN|NL","17.03.2024 18:30 - 17.03.2024 18:45 (CET/CEST)","0","2841","1168"
"BZN|NL","17.03.2024 18:45 - 17.03.2024 19:00 (CET/CEST)","0","2795","1217"
"BZN|NL","17.03.2024 19:00 - 17.03.2024 19:15 (CET/CEST)","0","2730","1227"
"BZN|NL","17.03.2024 19:15 - 17.03.2024 19:30 (CET/CEST)","0","2725","1266"
"BZN|NL","17.03.2024 19:30 - 17.03.2024 19:45 (CET/CEST)","0","2825","1318"
"BZN|NL","17.03.2024 19:45 - 17.03.2024 20:00 (CET/CEST)","0","3035","1404"
"BZN|NL","17.03.2024 20:00 - 17.03.2024 20:15 (CET/CEST)","0","3110","1505"
"BZN|NL","17.03.2024 20:15 - 17.03.2024 20:30 (CET/CEST)","0","3026","1582"
"BZN|NL","17.03.2024 20:30 - 17.03.2024 20:45 (CET/CEST)","0","2904","1624"
"BZN|NL","17.03.2024 20:45 - 17.03.2024 21:00 (CET/CEST)","0","2830","1622"
"BZN|NL","17.03.2024 21:00 - 17.03.2024 21:15 (CET/CEST)","0","2801","1626"
"BZN|NL","17.03.2024 21:15 - 17.03.2024 21:30 (CET/CEST)","0","2844","1578"
"BZN|NL","17.03.2024 21:30 - 17.03.2024 21:45 (CET/CEST)","0","2828","1514"
"BZN|NL","17.03.2024 21:45 - 17.03.2024 22:00 (CET/CEST)","0","2642","1490"
"BZN|NL","17.03.2024 22:00 - 17.03.2024 22:15 (CET/CEST)","0","2395","1478"
"BZN|NL","17.03.2024 22:15 - 17.03.2024 22:30 (CET/CEST)","0","2241","1448"
"BZN|NL","17.03.2024 22:30 - 17.03.2024 22:45 (CET/CEST)","0","2066","1376"
"BZN|NL","17.03.2024 22:45 - 17.03.2024 23:00 (CET/CEST)","0","1922","1313"
"BZN|NL","17.03.2024 23:00 - 17.03.2024 23:15 (CET/CEST)","0","1830","1260"
"BZN|NL","17.03.2024 23:15 - 17.03.2024 23:30 (CET/CEST)","0","1750","1235"
"BZN|NL","17.03.2024 23:30 - 17.03.2024 23:45 (CET/CEST)","0","1665","1241"
"BZN|NL","17.03.2024 23:45 - 18.03.2024 00:00 (CET/CEST)","0","1634","1220"
"BZN|NL","18.03.2024 00:00 - 18.03.2024 00:15 (CET/CEST)","0","1660","1184"
"BZN|NL","18.03.2024 00:15 - 18.03.2024 00:30 (CET/CEST)","0","1674","1134"
"BZN|NL","18.03.2024 00:30 - 18.03.2024 00:45 (CET/CEST)","0","1715","1084"
"BZN|NL","18.03.2024 00:45 - 18.03.2024 01:00 (CET/CEST)","0","1705","1047"
"BZN|NL","18.03.2024 01:00 - 18.03.2024 01:15 (CET/CEST)","0","1614","1009"
"BZN|NL","18.03.2024 01:15 - 18.03.2024 01:30 (CET/CEST)","0","1546","960"
"BZN|NL","18.03.2024 01:30 - 18.03.2024 01:45 (CET/CEST)","0","1534","884"
"BZN|NL","18.03.2024 01:45 - 18.03.2024 02:00 (CET/CEST)","0","1450","797"
"BZN|NL","18.03.2024 02:00 - 18.03.2024 02:15 (CET/CEST)","0","1319","705"
"BZN|NL","18.03.2024 02:15 - 18.03.2024 02:30 (CET/CEST)","0","1220","649"
"BZN|NL","18.03.2024 02:30 - 18.03.2024 02:45 (CET/CEST)","0","1184","602"
"BZN|NL","18.03.2024 02:45 - 18.03.2024 03:00 (CET/CEST)","0","1161","556"
"BZN|NL","18.03.2024 03:00 - 18.03.2024 03:15 (CET/CEST)","0","1145","526"
"BZN|NL","18.03.2024 03:15 - 18.03.2024 03:30 (CET/CEST)","0","1173","482"
"BZN|NL","18.03.2024 03:30 - 18.03.2024 03:45 (CET/CEST)","0","1179","464"
"BZN|NL","18.03.2024 03:45 - 18.03.2024 04:00 (CET/CEST)","0","1183","437"
"BZN|NL","18.03.2024 04:00 - 18.03.2024 04:15 (CET/CEST)","0","1171","414"
"BZN|NL","18.03.2024 04:15 - 18.03.2024 04:30 (CET/CEST)","0","1215","426"
"BZN|NL","18.03.2024 04:30 - 18.03.2024 04:45 (CET/CEST)","0","1246","422"
"BZN|NL","18.03.2024 04:45 - 18.03.2024 05:00 (CET/CEST)","0","1197","391"
"BZN|NL","18.03.2024 05:00 - 18.03.2024 05:15 (CET/CEST)","0","1098","374"
"BZN|NL","18.03.2024 05:15 - 18.03.2024 05:30 (CET/CEST)","0","984","371"
"BZN|NL","18.03.2024 05:30 - 18.03.2024 05:45 (CET/CEST)","0","906","379"
"BZN|NL","18.03.2024 05:45 - 18.03.2024 06:00 (CET/CEST)","0","839","376"
"BZN|NL","18.03.2024 06:00 - 18.03.2024 06:15 (CET/CEST)","0","773","373"
"BZN|NL","18.03.2024 06:15 - 18.03.2024 06:30 (CET/CEST)","0","699","366"
"BZN|NL","18.03.2024 06:30 - 18.03.2024 06:45 (CET/CEST)","0","655","337"
"BZN|NL","18.03.2024 06:45 - 18.03.2024 07:00 (CET/CEST)","0","618","285"
"BZN|NL","18.03.2024 07:00 - 18.03.2024 07:15 (CET/CEST)","1","614","266"
"BZN|NL","18.03.2024 07:15 - 18.03.2024 07:30 (CET/CEST)","3","627","263"
"BZN|NL","18.03.2024 07:30 - 18.03.2024 07:45 (CET/CEST)","6","645","275"
"BZN|NL","18.03.2024 07:45 - 18.03.2024 08:00 (CET/CEST)","12","641","283"
"BZN|NL","18.03.2024 08:00 - 18.03.2024 08:15 (CET/CEST)","19","631","271"
"BZN|NL","18.03.2024 08:15 - 18.03.2024 08:30 (CET/CEST)","26","706","261"
"BZN|NL","18.03.2024 08:30 - 18.03.2024 08:45 (CET/CEST)","30","798","248"
"BZN|NL","18.03.2024 08:45 - 18.03.2024 09:00 (CET/CEST)","36","756","237"
"BZN|NL","18.03.2024 09:00 - 18.03.2024 09:15 (CET/CEST)","41","733","244"
"BZN|NL","18.03.2024 09:15 - 18.03.2024 09:30 (CET/CEST)","42","695","244"
"BZN|NL","18.03.2024 09:30 - 18.03.2024 09:45 (CET/CEST)","49","675","236"
"BZN|NL","18.03.2024 09:45 - 18.03.2024 10:00 (CET/CEST)","57","636","242"
"BZN|NL","18.03.2024 10:00 - 18.03.2024 10:15 (CET/CEST)","65","575","249"
"BZN|NL","18.03.2024 10:15 - 18.03.2024 10:30 (CET/CEST)","80","559","274"
"BZN|NL","18.03.2024 10:30 - 18.03.2024 10:45 (CET/CEST)","93","525","303"
"BZN|NL","18.03.2024 10:45 - 18.03.2024 11:00 (CET/CEST)","103","432","303"
"BZN|NL","18.03.2024 11:00 - 18.03.2024 11:15 (CET/CEST)","87","371","345"
"BZN|NL","18.03.2024 11:15 - 18.03.2024 11:30 (CET/CEST)","80","305","359"
"BZN|NL","18.03.2024 11:30 - 18.03.2024 11:45 (CET/CEST)","93","339","344"
"BZN|NL","18.03.2024 11:45 - 18.03.2024 12:00 (CET/CEST)","116","373","324"
"BZN|NL","18.03.2024 12:00 - 18.03.2024 12:15 (CET/CEST)","119","325","317"
"BZN|NL","18.03.2024 12:15 - 18.03.2024 12:30 (CET/CEST)","111","295","306"
"BZN|NL","18.03.2024 12:30 - 18.03.2024 12:45 (CET/CEST)","109","284","295"
"BZN|NL","18.03.2024 12:45 - 18.03.2024 13:00 (CET/CEST)","106","276","305"
"BZN|NL","18.03.2024 13:00 - 18.03.2024 13:15 (CET/CEST)","117","278","314"
"BZN|NL","18.03.2024 13:15 - 18.03.2024 13:30 (CET/CEST)","110","270","313"
"BZN|NL","18.03.2024 13:30 - 18.03.2024 13:45 (CET/CEST)","108","282","312"
"BZN|NL","18.03.2024 13:45 - 18.03.2024 14:00 (CET/CEST)","93","278","303"
"BZN|NL","18.03.2024 14:00 - 18.03.2024 14:15 (CET/CEST)","97","303","302"
"BZN|NL","18.03.2024 14:15 - 18.03.2024 14:30 (CET/CEST)","108","298","315"
"BZN|NL","18.03.2024 14:30 - 18.03.2024 14:45 (CET/CEST)","117","298","295"
"BZN|NL","18.03.2024 14:45 - 18.03.2024 15:00 (CET/CEST)","89","301","294"
"BZN|NL","18.03.2024 15:00 - 18.03.2024 15:15 (CET/CEST)","96","275","294"
"BZN|NL","18.03.2024 15:15 - 18.03.2024 15:30 (CET/CEST)","106","262","319"
"BZN|NL","18.03.2024 15:30 - 18.03.2024 15:45 (CET/CEST)","140","290","315"
"BZN|NL","18.03.2024 15:45 - 18.03.2024 16:00 (CET/CEST)","134","303","319"
"BZN|NL","18.03.2024 16:00 - 18.03.2024 16:15 (CET/CEST)","104","267","269"
"BZN|NL","18.03.2024 16:15 - 18.03.2024 16:30 (CET/CEST)","86","253","245"
"BZN|NL","18.03.2024 16:30 - 18.03.2024 16:45 (CET/CEST)","77","267","233"
"BZN|NL","18.03.2024 16:45 - 18.03.2024 17:00 (CET/CEST)","69","301","233"
"BZN|NL","18.03.2024 17:00 - 18.03.2024 17:15 (CET/CEST)","53","368","214"
"BZN|NL","18.03.2024 17:15 - 18.03.2024 17:30 (CET/CEST)","47","435","203"
"BZN|NL","18.03.2024 17:30 - 18.03.2024 17:45 (CET/CEST)","38","639","177"
"BZN|NL","18.03.2024 17:45 - 18.03.2024 18:00 (CET/CEST)","28","746","166"
"BZN|NL","18.03.2024 18:00 - 18.03.2024 18:15 (CET/CEST)","20","877","150"
"BZN|NL","18.03.2024 18:15 - 18.03.2024 18:30 (CET/CEST)","9","971","130"
"BZN|NL","18.03.2024 18:30 - 18.03.2024 18:45 (CET/CEST)","1","987","121"
"BZN|NL","18.03.2024 18:45 - 18.03.2024 19:00 (CET/CEST)","0","1001","123"
"BZN|NL","18.03.2024 19:00 - 18.03.2024 19:15 (CET/CEST)","0","960","128"
"BZN|NL","18.03.2024 19:15 - 18.03.2024 19:30 (CET/CEST)","0","965","136"
"BZN|NL","18.03.2024 19:30 - 18.03.2024 19:45 (CET/CEST)","0","1072","142"
"BZN|NL","18.03.2024 19:45 - 18.03.2024 20:00 (CET/CEST)","0","1232","142"
"BZN|NL","18.03.2024 20:00 - 18.03.2024 20:15 (CET/CEST)","0","1253","153"
"BZN|NL","18.03.2024 20:15 - 18.03.2024 20:30 (CET/CEST)","0","1166","172"
"BZN|NL","18.03.2024 20:30 - 18.03.2024 20:45 (CET/CEST)","0","1081","178"
"BZN|NL","18.03.2024 20:45 - 18.03.2024 21:00 (CET/CEST)","0","1115","187"
"BZN|NL","18.03.2024 21:00 - 18.03.2024 21:15 (CET/CEST)","0","1160","210"
"BZN|NL","18.03.2024 21:15 - 18.03.2024 21:30 (CET/CEST)","0","1072","205"
"BZN|NL","18.03.2024 21:30 - 18.03.2024 21:45 (CET/CEST)","0","1057","206"
"BZN|NL","18.03.2024 21:45 - 18.03.2024 22:00 (CET/CEST)","0","1127","222"
"BZN|NL","18.03.2024 22:00 - 18.03.2024 22:15 (CET/CEST)","0","1190","252"
"BZN|NL","18.03.2024 22:15 - 18.03.2024 22:30 (CET/CEST)","0","1230","251"
"BZN|NL","18.03.2024 22:30 - 18.03.2024 22:45 (CET/CEST)","0","1253","241"
"BZN|NL","18.03.2024 22:45 - 18.03.2024 23:00 (CET/CEST)","0","1200","239"
"BZN|NL","18.03.2024 23:00 - 18.03.2024 23:15 (CET/CEST)","0","1206","245"
"BZN|NL","18.03.2024 23:15 - 18.03.2024 23:30 (CET/CEST)","0","1291","265"
"BZN|NL","18.03.2024 23:30 - 18.03.2024 23:45 (CET/CEST)","0","1409","289"
"BZN|NL","18.03.2024 23:45 - 19.03.2024 00:00 (CET/CEST)","0","1519","321"
"BZN|NL","19.03.2024 00:00 - 19.03.2024 00:15 (CET/CEST)","0","1558","337"
"BZN|NL","19.03.2024 00:15 - 19.03.2024 00:30 (CET/CEST)","0","1645","363"
"BZN|NL","19.03.2024 00:30 - 19.03.2024 00:45 (CET/CEST)","0","1750","361"
"BZN|NL","19.03.2024 00:45 - 19.03.2024 01:00 (CET/CEST)","0","1716","371"
"BZN|NL","19.03.2024 01:00 - 19.03.2024 01:15 (CET/CEST)","0","1673","398"
"BZN|NL","19.03.2024 01:15 - 19.03.2024 01:30 (CET/CEST)","0","1620","434"
"BZN|NL","19.03.2024 01:30 - 19.03.2024 01:45 (CET/CEST)","0","1562","499"
"BZN|NL","19.03.2024 01:45 - 19.03.2024 02:00 (CET/CEST)","0","1581","582"
"BZN|NL","19.03.2024 02:00 - 19.03.2024 02:15 (CET/CEST)","0","1578","624"
"BZN|NL","19.03.2024 02:15 - 19.03.2024 02:30 (CET/CEST)","0","1594","640"
"BZN|NL","19.03.2024 02:30 - 19.03.2024 02:45 (CET/CEST)","0","1687","678"
"BZN|NL","19.03.2024 02:45 - 19.03.2024 03:00 (CET/CEST)","0","1697","695"
"BZN|NL","19.03.2024 03:00 - 19.03.2024 03:15 (CET/CEST)","0","1744","712"
"BZN|NL","19.03.2024 03:15 - 19.03.2024 03:30 (CET/CEST)","0","1849","695"
"BZN|NL","19.03.2024 03:30 - 19.03.2024 03:45 (CET/CEST)","0","1909","722"
"BZN|NL","19.03.2024 03:45 - 19.03.2024 04:00 (CET/CEST)","0","1911","778"
"BZN|NL","19.03.2024 04:00 - 19.03.2024 04:15 (CET/CEST)","0","1918","801"
"BZN|NL","19.03.2024 04:15 - 19.03.2024 04:30 (CET/CEST)","0","1887","778"
"BZN|NL","19.03.2024 04:30 - 19.03.2024 04:45 (CET/CEST)","0","1870","750"
"BZN|NL","19.03.2024 04:45 - 19.03.2024 05:00 (CET/CEST)","0","1825","732"
"BZN|NL","19.03.2024 05:00 - 19.03.2024 05:15 (CET/CEST)","0","1736","747"
"BZN|NL","19.03.2024 05:15 - 19.03.2024 05:30 (CET/CEST)","0","1682","749"
"BZN|NL","19.03.2024 05:30 - 19.03.2024 05:45 (CET/CEST)","0","1727","760"
"BZN|NL","19.03.2024 05:45 - 19.03.2024 06:00 (CET/CEST)","0","1796","738"
"BZN|NL","19.03.2024 06:00 - 19.03.2024 06:15 (CET/CEST)","0","1841","745"
"BZN|NL","19.03.2024 06:15 - 19.03.2024 06:30 (CET/CEST)","0","1859","749"
"BZN|NL","19.03.2024 06:30 - 19.03.2024 06:45 (CET/CEST)","0","1825","747"
"BZN|NL","19.03.2024 06:45 - 19.03.2024 07:00 (CET/CEST)","0","1865","748"
"BZN|NL","19.03.2024 07:00 - 19.03.2024 07:15 (CET/CEST)","1","1968","735"
"BZN|NL","19.03.2024 07:15 - 19.03.2024 07:30 (CET/CEST)","4","2046","712"
"BZN|NL","19.03.2024 07:30 - 19.03.2024 07:45 (CET/CEST)","9","2100","683"
"BZN|NL","19.03.2024 07:45 - 19.03.2024 08:00 (CET/CEST)","21","2140","660"
"BZN|NL","19.03.2024 08:00 - 19.03.2024 08:15 (CET/CEST)","41","2150","668"
"BZN|NL","19.03.2024 08:15 - 19.03.2024 08:30 (CET/CEST)","51","2124","647"
"BZN|NL","19.03.2024 08:30 - 19.03.2024 08:45 (CET/CEST)","71","2080","651"
"BZN|NL","19.03.2024 08:45 - 19.03.2024 09:00 (CET/CEST)","100","2071","658"
"BZN|NL","19.03.2024 09:00 - 19.03.2024 09:15 (CET/CEST)","78","2101","643"
"BZN|NL","19.03.2024 09:15 - 19.03.2024 09:30 (CET/CEST)","73","2087","654"
"BZN|NL","19.03.2024 09:30 - 19.03.2024 09:45 (CET/CEST)","63","2130","666"
"BZN|NL","19.03.2024 09:45 - 19.03.2024 10:00 (CET/CEST)","60","2184","657"
"BZN|NL","19.03.2024 10:00 - 19.03.2024 10:15 (CET/CEST)","71","2166","622"
"BZN|NL","19.03.2024 10:15 - 19.03.2024 10:30 (CET/CEST)","89","2204","553"
"BZN|NL","19.03.2024 10:30 - 19.03.2024 10:45 (CET/CEST)","112","2252","512"
"BZN|NL","19.03.2024 10:45 - 19.03.2024 11:00 (CET/CEST)","123","2165","445"
"BZN|NL","19.03.2024 11:00 - 19.03.2024 11:15 (CET/CEST)","140","2297","469"
"BZN|NL","19.03.2024 11:15 - 19.03.2024 11:30 (CET/CEST)","177","2475","488"
"BZN|NL","19.03.2024 11:30 - 19.03.2024 11:45 (CET/CEST)","182","2450","478"
"BZN|NL","19.03.2024 11:45 - 19.03.2024 12:00 (CET/CEST)","118","2295","493"
"BZN|NL","19.03.2024 12:00 - 19.03.2024 12:15 (CET/CEST)","144","2257","550"
"BZN|NL","19.03.2024 12:15 - 19.03.2024 12:30 (CET/CEST)","139","2293","537"
"BZN|NL","19.03.2024 12:30 - 19.03.2024 12:45 (CET/CEST)","178","2291","553"
"BZN|NL","19.03.2024 12:45 - 19.03.2024 13:00 (CET/CEST)","205","2423","564"
"BZN|NL","19.03.2024 13:00 - 19.03.2024 13:15 (CET/CEST)","197","2503","622"
"BZN|NL","19.03.2024 13:15 - 19.03.2024 13:30 (CET/CEST)","185","2322","627"
"BZN|NL","19.03.2024 13:30 - 19.03.2024 13:45 (CET/CEST)","180","2380","615"
"BZN|NL","19.03.2024 13:45 - 19.03.2024 14:00 (CET/CEST)","198","2372","675"
"BZN|NL","19.03.2024 14:00 - 19.03.2024 14:15 (CET/CEST)","222","2324","777"
"BZN|NL","19.03.2024 14:15 - 19.03.2024 14:30 (CET/CEST)","234","2343","774"
"BZN|NL","19.03.2024 14:30 - 19.03.2024 14:45 (CET/CEST)","188","2371","820"
"BZN|NL","19.03.2024 14:45 - 19.03.2024 15:00 (CET/CEST)","142","2482","828"
"BZN|NL","19.03.2024 15:00 - 19.03.2024 15:15 (CET/CEST)","138","2420","752"
"BZN|NL","19.03.2024 15:15 - 19.03.2024 15:30 (CET/CEST)","146","2675","698"
"BZN|NL","19.03.2024 15:30 - 19.03.2024 15:45 (CET/CEST)","144","2649","688"
"BZN|NL","19.03.2024 15:45 - 19.03.2024 16:00 (CET/CEST)","147","2460","808"
"BZN|NL","19.03.2024 16:00 - 19.03.2024 16:15 (CET/CEST)","134","2474","847"
"BZN|NL","19.03.2024 16:15 - 19.03.2024 16:30 (CET/CEST)","94","2631","808"
