"Area","MTU","Solar - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NL","01.01.2023 10:15 - 01.01.2023 10:30 (CET/CEST)","31","1968","2024"
"BZN|NL","01.01.2023 10:30 - 01.01.2023 10:45 (CET/CEST)","48","1978","2000"
"BZN|NL","01.01.2023 10:45 - 01.01.2023 11:00 (CET/CEST)","60","1919","1979"
"BZN|NL","01.01.2023 11:00 - 01.01.2023 11:15 (CET/CEST)","61","1982","1990"
"BZN|NL","01.01.2023 11:15 - 01.01.2023 11:30 (CET/CEST)","65","1989","1906"
"BZN|NL","01.01.2023 11:30 - 01.01.2023 11:45 (CET/CEST)","71","1976","1881"
"BZN|NL","01.01.2023 11:45 - 01.01.2023 12:00 (CET/CEST)","85","1960","1935"
"BZN|NL","01.01.2023 12:00 - 01.01.2023 12:15 (CET/CEST)","96","1988","2047"
"BZN|NL","01.01.2023 12:15 - 01.01.2023 12:30 (CET/CEST)","78","2051","2048"
"BZN|NL","01.01.2023 12:30 - 01.01.2023 12:45 (CET/CEST)","78","1978","2059"
"BZN|NL","01.01.2023 12:45 - 01.01.2023 13:00 (CET/CEST)","84","1938","2036"
"BZN|NL","01.01.2023 13:00 - 01.01.2023 13:15 (CET/CEST)","89","1854","1638"
"BZN|NL","01.01.2023 13:15 - 01.01.2023 13:30 (CET/CEST)","59","1807","1620"
"BZN|NL","01.01.2023 13:30 - 01.01.2023 13:45 (CET/CEST)","50","1790","1568"
"BZN|NL","01.01.2023 13:45 - 01.01.2023 14:00 (CET/CEST)","36","1778","1561"
"BZN|NL","01.01.2023 14:00 - 01.01.2023 14:15 (CET/CEST)","20","1775","1755"
"BZN|NL","01.01.2023 14:15 - 01.01.2023 14:30 (CET/CEST)","18","1820","1810"
"BZN|NL","01.01.2023 14:30 - 01.01.2023 14:45 (CET/CEST)","18","1864","1782"
"BZN|NL","01.01.2023 14:45 - 01.01.2023 15:00 (CET/CEST)","24","1950","1689"
"BZN|NL","01.01.2023 15:00 - 01.01.2023 15:15 (CET/CEST)","23","1868","1650"
"BZN|NL","01.01.2023 15:15 - 01.01.2023 15:30 (CET/CEST)","18","1753","1572"
"BZN|NL","01.01.2023 15:30 - 01.01.2023 15:45 (CET/CEST)","12","1650","1549"
"BZN|NL","01.01.2023 15:45 - 01.01.2023 16:00 (CET/CEST)","6","1590","1500"
"BZN|NL","01.01.2023 16:00 - 01.01.2023 16:15 (CET/CEST)","3","1392","1368"
"BZN|NL","01.01.2023 16:15 - 01.01.2023 16:30 (CET/CEST)","0","1378","1361"
"BZN|NL","01.01.2023 16:30 - 01.01.2023 16:45 (CET/CEST)","1","1365","1301"
"BZN|NL","01.01.2023 16:45 - 01.01.2023 17:00 (CET/CEST)","1","1330","1245"
"BZN|NL","01.01.2023 17:00 - 01.01.2023 17:15 (CET/CEST)","1","1223","1200"
"BZN|NL","01.01.2023 17:15 - 01.01.2023 17:30 (CET/CEST)","1","1151","1266"
"BZN|NL","01.01.2023 17:30 - 01.01.2023 17:45 (CET/CEST)","1","1164","1286"
"BZN|NL","01.01.2023 17:45 - 01.01.2023 18:00 (CET/CEST)","1","1281","1271"
"BZN|NL","01.01.2023 18:00 - 01.01.2023 18:15 (CET/CEST)","1","1265","1285"
"BZN|NL","01.01.2023 18:15 - 01.01.2023 18:30 (CET/CEST)","1","1270","1364"
"BZN|NL","01.01.2023 18:30 - 01.01.2023 18:45 (CET/CEST)","1","1264","1377"
"BZN|NL","01.01.2023 18:45 - 01.01.2023 19:00 (CET/CEST)","1","1206","1377"
"BZN|NL","01.01.2023 19:00 - 01.01.2023 19:15 (CET/CEST)","1","1084","1304"
"BZN|NL","01.01.2023 19:15 - 01.01.2023 19:30 (CET/CEST)","1","974","1164"
"BZN|NL","01.01.2023 19:30 - 01.01.2023 19:45 (CET/CEST)","1","941","1031"
"BZN|NL","01.01.2023 19:45 - 01.01.2023 20:00 (CET/CEST)","1","932","956"
"BZN|NL","01.01.2023 20:00 - 01.01.2023 20:15 (CET/CEST)","1","987","1176"
"BZN|NL","01.01.2023 20:15 - 01.01.2023 20:30 (CET/CEST)","1","1048","1140"
"BZN|NL","01.01.2023 20:30 - 01.01.2023 20:45 (CET/CEST)","1","1088","1044"
"BZN|NL","01.01.2023 20:45 - 01.01.2023 21:00 (CET/CEST)","1","1042","1036"
"BZN|NL","01.01.2023 21:00 - 01.01.2023 21:15 (CET/CEST)","1","1017","1114"
"BZN|NL","01.01.2023 21:15 - 01.01.2023 21:30 (CET/CEST)","1","1032","1050"
"BZN|NL","01.01.2023 21:30 - 01.01.2023 21:45 (CET/CEST)","1","1036","954"
"BZN|NL","01.01.2023 21:45 - 01.01.2023 22:00 (CET/CEST)","1","988","732"
"BZN|NL","01.01.2023 22:00 - 01.01.2023 22:15 (CET/CEST)","1","972","678"
"BZN|NL","01.01.2023 22:15 - 01.01.2023 22:30 (CET/CEST)","1","906","668"
"BZN|NL","01.01.2023 22:30 - 01.01.2023 22:45 (CET/CEST)","1","897","702"
"BZN|NL","01.01.2023 22:45 - 01.01.2023 23:00 (CET/CEST)","1","871","694"
"BZN|NL","01.01.2023 23:00 - 01.01.2023 23:15 (CET/CEST)","1","888","723"
"BZN|NL","01.01.2023 23:15 - 01.01.2023 23:30 (CET/CEST)","1","955","804"
"BZN|NL","01.01.2023 23:30 - 01.01.2023 23:45 (CET/CEST)","1","1074","794"
"BZN|NL","01.01.2023 23:45 - 02.01.2023 00:00 (CET/CEST)","1","1243","677"
"BZN|NL","02.01.2023 00:00 - 02.01.2023 00:15 (CET/CEST)","1","1312","688"
"BZN|NL","02.01.2023 00:15 - 02.01.2023 00:30 (CET/CEST)","1","1120","766"
"BZN|NL","02.01.2023 00:30 - 02.01.2023 00:45 (CET/CEST)","1","957","786"
"BZN|NL","02.01.2023 00:45 - 02.01.2023 01:00 (CET/CEST)","1","870","790"
"BZN|NL","02.01.2023 01:00 - 02.01.2023 01:15 (CET/CEST)","1","964","922"
"BZN|NL","02.01.2023 01:15 - 02.01.2023 01:30 (CET/CEST)","1","880","1008"
"BZN|NL","02.01.2023 01:30 - 02.01.2023 01:45 (CET/CEST)","1","766","1006"
"BZN|NL","02.01.2023 01:45 - 02.01.2023 02:00 (CET/CEST)","1","705","1038"
"BZN|NL","02.01.2023 02:00 - 02.01.2023 02:15 (CET/CEST)","1","622","1155"
"BZN|NL","02.01.2023 02:15 - 02.01.2023 02:30 (CET/CEST)","1","581","1201"
"BZN|NL","02.01.2023 02:30 - 02.01.2023 02:45 (CET/CEST)","1","582","1170"
"BZN|NL","02.01.2023 02:45 - 02.01.2023 03:00 (CET/CEST)","1","580","1224"
"BZN|NL","02.01.2023 03:00 - 02.01.2023 03:15 (CET/CEST)","1","587","1199"
"BZN|NL","02.01.2023 03:15 - 02.01.2023 03:30 (CET/CEST)","1","577","1207"
"BZN|NL","02.01.2023 03:30 - 02.01.2023 03:45 (CET/CEST)","1","544","1192"
"BZN|NL","02.01.2023 03:45 - 02.01.2023 04:00 (CET/CEST)","1","510","1195"
"BZN|NL","02.01.2023 04:00 - 02.01.2023 04:15 (CET/CEST)","1","458","1150"
"BZN|NL","02.01.2023 04:15 - 02.01.2023 04:30 (CET/CEST)","1","394","1240"
"BZN|NL","02.01.2023 04:30 - 02.01.2023 04:45 (CET/CEST)","1","309","1233"
"BZN|NL","02.01.2023 04:45 - 02.01.2023 05:00 (CET/CEST)","1","317","1184"
"BZN|NL","02.01.2023 05:00 - 02.01.2023 05:15 (CET/CEST)","1","417","1109"
"BZN|NL","02.01.2023 05:15 - 02.01.2023 05:30 (CET/CEST)","1","418","1175"
"BZN|NL","02.01.2023 05:30 - 02.01.2023 05:45 (CET/CEST)","1","490","1206"
"BZN|NL","02.01.2023 05:45 - 02.01.2023 06:00 (CET/CEST)","1","470","1259"
"BZN|NL","02.01.2023 06:00 - 02.01.2023 06:15 (CET/CEST)","1","416","1231"
"BZN|NL","02.01.2023 06:15 - 02.01.2023 06:30 (CET/CEST)","1","545","1197"
"BZN|NL","02.01.2023 06:30 - 02.01.2023 06:45 (CET/CEST)","1","765","1228"
"BZN|NL","02.01.2023 06:45 - 02.01.2023 07:00 (CET/CEST)","1","645","1386"
"BZN|NL","02.01.2023 07:00 - 02.01.2023 07:15 (CET/CEST)","1","503","1183"
"BZN|NL","02.01.2023 07:15 - 02.01.2023 07:30 (CET/CEST)","1","566","1184"
"BZN|NL","02.01.2023 07:30 - 02.01.2023 07:45 (CET/CEST)","1","591","1060"
"BZN|NL","02.01.2023 07:45 - 02.01.2023 08:00 (CET/CEST)","1","714","1005"
"BZN|NL","02.01.2023 08:00 - 02.01.2023 08:15 (CET/CEST)","1","796","919"
"BZN|NL","02.01.2023 08:15 - 02.01.2023 08:30 (CET/CEST)","1","815","822"
"BZN|NL","02.01.2023 08:30 - 02.01.2023 08:45 (CET/CEST)","1","765","786"
"BZN|NL","02.01.2023 08:45 - 02.01.2023 09:00 (CET/CEST)","1","784","781"
"BZN|NL","02.01.2023 09:00 - 02.01.2023 09:15 (CET/CEST)","1","878","705"
"BZN|NL","02.01.2023 09:15 - 02.01.2023 09:30 (CET/CEST)","1","972","804"
"BZN|NL","02.01.2023 09:30 - 02.01.2023 09:45 (CET/CEST)","6","966","847"
"BZN|NL","02.01.2023 09:45 - 02.01.2023 10:00 (CET/CEST)","9","967","838"
"BZN|NL","02.01.2023 10:00 - 02.01.2023 10:15 (CET/CEST)","10","946","952"
"BZN|NL","02.01.2023 10:15 - 02.01.2023 10:30 (CET/CEST)","12","1074","1013"
"BZN|NL","02.01.2023 10:30 - 02.01.2023 10:45 (CET/CEST)","17","1114","1069"
"BZN|NL","02.01.2023 10:45 - 02.01.2023 11:00 (CET/CEST)","24","1145","1028"
"BZN|NL","02.01.2023 11:00 - 02.01.2023 11:15 (CET/CEST)","31","1356","951"
"BZN|NL","02.01.2023 11:15 - 02.01.2023 11:30 (CET/CEST)","36","1465","930"
"BZN|NL","02.01.2023 11:30 - 02.01.2023 11:45 (CET/CEST)","30","1534","980"
"BZN|NL","02.01.2023 11:45 - 02.01.2023 12:00 (CET/CEST)","30","1503","1094"
"BZN|NL","02.01.2023 12:00 - 02.01.2023 12:15 (CET/CEST)","39","1233","1176"
"BZN|NL","02.01.2023 12:15 - 02.01.2023 12:30 (CET/CEST)","51","1084","1217"
"BZN|NL","02.01.2023 12:30 - 02.01.2023 12:45 (CET/CEST)","47","984","1241"
"BZN|NL","02.01.2023 12:45 - 02.01.2023 13:00 (CET/CEST)","48","969","1320"
"BZN|NL","02.01.2023 13:00 - 02.01.2023 13:15 (CET/CEST)","50","990","1341"
"BZN|NL","02.01.2023 13:15 - 02.01.2023 13:30 (CET/CEST)","50","1027","1269"
"BZN|NL","02.01.2023 13:30 - 02.01.2023 13:45 (CET/CEST)","22","1138","1167"
"BZN|NL","02.01.2023 13:45 - 02.01.2023 14:00 (CET/CEST)","25","1142","1041"
"BZN|NL","02.01.2023 14:00 - 02.01.2023 14:15 (CET/CEST)","27","1129","963"
"BZN|NL","02.01.2023 14:15 - 02.01.2023 14:30 (CET/CEST)","22","1146","960"
"BZN|NL","02.01.2023 14:30 - 02.01.2023 14:45 (CET/CEST)","20","1097","1117"
"BZN|NL","02.01.2023 14:45 - 02.01.2023 15:00 (CET/CEST)","27","1091","1186"
"BZN|NL","02.01.2023 15:00 - 02.01.2023 15:15 (CET/CEST)","18","1022","1190"
"BZN|NL","02.01.2023 15:15 - 02.01.2023 15:30 (CET/CEST)","12","999","1137"
"BZN|NL","02.01.2023 15:30 - 02.01.2023 15:45 (CET/CEST)","5","1067","1111"
"BZN|NL","02.01.2023 15:45 - 02.01.2023 16:00 (CET/CEST)","2","1049","1086"
"BZN|NL","02.01.2023 16:00 - 02.01.2023 16:15 (CET/CEST)","1","1083","1014"
"BZN|NL","02.01.2023 16:15 - 02.01.2023 16:30 (CET/CEST)","1","1044","1044"
"BZN|NL","02.01.2023 16:30 - 02.01.2023 16:45 (CET/CEST)","0","983","1088"
"BZN|NL","02.01.2023 16:45 - 02.01.2023 17:00 (CET/CEST)","0","912","1173"
"BZN|NL","02.01.2023 17:00 - 02.01.2023 17:15 (CET/CEST)","0","883","1113"
"BZN|NL","02.01.2023 17:15 - 02.01.2023 17:30 (CET/CEST)","0","917","1103"
"BZN|NL","02.01.2023 17:30 - 02.01.2023 17:45 (CET/CEST)","0","974","1035"
"BZN|NL","02.01.2023 17:45 - 02.01.2023 18:00 (CET/CEST)","0","1006","1019"
"BZN|NL","02.01.2023 18:00 - 02.01.2023 18:15 (CET/CEST)","0","1042","1026"
"BZN|NL","02.01.2023 18:15 - 02.01.2023 18:30 (CET/CEST)","0","1041","984"
"BZN|NL","02.01.2023 18:30 - 02.01.2023 18:45 (CET/CEST)","0","997","940"
"BZN|NL","02.01.2023 18:45 - 02.01.2023 19:00 (CET/CEST)","0","1013","875"
"BZN|NL","02.01.2023 19:00 - 02.01.2023 19:15 (CET/CEST)","0","1012","871"
"BZN|NL","02.01.2023 19:15 - 02.01.2023 19:30 (CET/CEST)","0","1005","883"
"BZN|NL","02.01.2023 19:30 - 02.01.2023 19:45 (CET/CEST)","0","1011","893"
"BZN|NL","02.01.2023 19:45 - 02.01.2023 20:00 (CET/CEST)","0","1034","958"
"BZN|NL","02.01.2023 20:00 - 02.01.2023 20:15 (CET/CEST)","0","1045","948"
"BZN|NL","02.01.2023 20:15 - 02.01.2023 20:30 (CET/CEST)","0","992","972"
"BZN|NL","02.01.2023 20:30 - 02.01.2023 20:45 (CET/CEST)","0","889","932"
"BZN|NL","02.01.2023 20:45 - 02.01.2023 21:00 (CET/CEST)","0","839","872"
"BZN|NL","02.01.2023 21:00 - 02.01.2023 21:15 (CET/CEST)","0","786","877"
"BZN|NL","02.01.2023 21:15 - 02.01.2023 21:30 (CET/CEST)","0","709","889"
"BZN|NL","02.01.2023 21:30 - 02.01.2023 21:45 (CET/CEST)","0","675","890"
"BZN|NL","02.01.2023 21:45 - 02.01.2023 22:00 (CET/CEST)","0","653","858"
"BZN|NL","02.01.2023 22:00 - 02.01.2023 22:15 (CET/CEST)","0","632","819"
"BZN|NL","02.01.2023 22:15 - 02.01.2023 22:30 (CET/CEST)","0","628","773"
"BZN|NL","02.01.2023 22:30 - 02.01.2023 22:45 (CET/CEST)","0","642","738"
"BZN|NL","02.01.2023 22:45 - 02.01.2023 23:00 (CET/CEST)","0","614","737"
"BZN|NL","02.01.2023 23:00 - 02.01.2023 23:15 (CET/CEST)","0","614","721"
"BZN|NL","02.01.2023 23:15 - 02.01.2023 23:30 (CET/CEST)","0","600","699"
"BZN|NL","02.01.2023 23:30 - 02.01.2023 23:45 (CET/CEST)","0","624","694"
"BZN|NL","02.01.2023 23:45 - 03.01.2023 00:00 (CET/CEST)","0","629","655"
"BZN|NL","03.01.2023 00:00 - 03.01.2023 00:15 (CET/CEST)","0","607","598"
"BZN|NL","03.01.2023 00:15 - 03.01.2023 00:30 (CET/CEST)","0","577","649"
"BZN|NL","03.01.2023 00:30 - 03.01.2023 00:45 (CET/CEST)","0","548","597"
"BZN|NL","03.01.2023 00:45 - 03.01.2023 01:00 (CET/CEST)","0","535","547"
"BZN|NL","03.01.2023 01:00 - 03.01.2023 01:15 (CET/CEST)","0","544","582"
"BZN|NL","03.01.2023 01:15 - 03.01.2023 01:30 (CET/CEST)","0","478","592"
"BZN|NL","03.01.2023 01:30 - 03.01.2023 01:45 (CET/CEST)","0","434","561"
"BZN|NL","03.01.2023 01:45 - 03.01.2023 02:00 (CET/CEST)","0","414","547"
"BZN|NL","03.01.2023 02:00 - 03.01.2023 02:15 (CET/CEST)","0","417","531"
"BZN|NL","03.01.2023 02:15 - 03.01.2023 02:30 (CET/CEST)","0","424","486"
"BZN|NL","03.01.2023 02:30 - 03.01.2023 02:45 (CET/CEST)","0","394","422"
"BZN|NL","03.01.2023 02:45 - 03.01.2023 03:00 (CET/CEST)","0","395","388"
"BZN|NL","03.01.2023 03:00 - 03.01.2023 03:15 (CET/CEST)","0","368","376"
"BZN|NL","03.01.2023 03:15 - 03.01.2023 03:30 (CET/CEST)","0","328","355"
"BZN|NL","03.01.2023 03:30 - 03.01.2023 03:45 (CET/CEST)","0","369","346"
"BZN|NL","03.01.2023 03:45 - 03.01.2023 04:00 (CET/CEST)","0","357","342"
"BZN|NL","03.01.2023 04:00 - 03.01.2023 04:15 (CET/CEST)","0","424","336"
"BZN|NL","03.01.2023 04:15 - 03.01.2023 04:30 (CET/CEST)","0","429","340"
"BZN|NL","03.01.2023 04:30 - 03.01.2023 04:45 (CET/CEST)","0","401","366"
"BZN|NL","03.01.2023 04:45 - 03.01.2023 05:00 (CET/CEST)","0","371","350"
"BZN|NL","03.01.2023 05:00 - 03.01.2023 05:15 (CET/CEST)","0","374","334"
"BZN|NL","03.01.2023 05:15 - 03.01.2023 05:30 (CET/CEST)","0","386","342"
"BZN|NL","03.01.2023 05:30 - 03.01.2023 05:45 (CET/CEST)","0","413","364"
"BZN|NL","03.01.2023 05:45 - 03.01.2023 06:00 (CET/CEST)","0","433","374"
"BZN|NL","03.01.2023 06:00 - 03.01.2023 06:15 (CET/CEST)","0","500","417"
"BZN|NL","03.01.2023 06:15 - 03.01.2023 06:30 (CET/CEST)","0","564","488"
"BZN|NL","03.01.2023 06:30 - 03.01.2023 06:45 (CET/CEST)","0","543","525"
"BZN|NL","03.01.2023 06:45 - 03.01.2023 07:00 (CET/CEST)","0","575","550"
"BZN|NL","03.01.2023 07:00 - 03.01.2023 07:15 (CET/CEST)","0","524","577"
"BZN|NL","03.01.2023 07:15 - 03.01.2023 07:30 (CET/CEST)","0","567","619"
"BZN|NL","03.01.2023 07:30 - 03.01.2023 07:45 (CET/CEST)","0","678","657"
"BZN|NL","03.01.2023 07:45 - 03.01.2023 08:00 (CET/CEST)","0","643","725"
"BZN|NL","03.01.2023 08:00 - 03.01.2023 08:15 (CET/CEST)","0","689","755"
"BZN|NL","03.01.2023 08:15 - 03.01.2023 08:30 (CET/CEST)","0","767","729"
"BZN|NL","03.01.2023 08:30 - 03.01.2023 08:45 (CET/CEST)","0","874","734"
"BZN|NL","03.01.2023 08:45 - 03.01.2023 09:00 (CET/CEST)","1","1002","730"
"BZN|NL","03.01.2023 09:00 - 03.01.2023 09:15 (CET/CEST)","4","1088","749"
"BZN|NL","03.01.2023 09:15 - 03.01.2023 09:30 (CET/CEST)","7","1157","804"
"BZN|NL","03.01.2023 09:30 - 03.01.2023 09:45 (CET/CEST)","12","1319","873"
"BZN|NL","03.01.2023 09:45 - 03.01.2023 10:00 (CET/CEST)","16","1393","915"
"BZN|NL","03.01.2023 10:00 - 03.01.2023 10:15 (CET/CEST)","21","1529","960"
"BZN|NL","03.01.2023 10:15 - 03.01.2023 10:30 (CET/CEST)","21","1724","973"
"BZN|NL","03.01.2023 10:30 - 03.01.2023 10:45 (CET/CEST)","23","1859","972"
"BZN|NL","03.01.2023 10:45 - 03.01.2023 11:00 (CET/CEST)","27","1853","974"
"BZN|NL","03.01.2023 11:00 - 03.01.2023 11:15 (CET/CEST)","30","1871","1034"
"BZN|NL","03.01.2023 11:15 - 03.01.2023 11:30 (CET/CEST)","32","1877","1145"
"BZN|NL","03.01.2023 11:30 - 03.01.2023 11:45 (CET/CEST)","33","1942","1173"
"BZN|NL","03.01.2023 11:45 - 03.01.2023 12:00 (CET/CEST)","37","1979","1157"
"BZN|NL","03.01.2023 12:00 - 03.01.2023 12:15 (CET/CEST)","60","1983","1168"
"BZN|NL","03.01.2023 12:15 - 03.01.2023 12:30 (CET/CEST)","51","2002","1207"
"BZN|NL","03.01.2023 12:30 - 03.01.2023 12:45 (CET/CEST)","41","1920","1267"
"BZN|NL","03.01.2023 12:45 - 03.01.2023 13:00 (CET/CEST)","31","1817","1252"
"BZN|NL","03.01.2023 13:00 - 03.01.2023 13:15 (CET/CEST)","24","1820","1250"
"BZN|NL","03.01.2023 13:15 - 03.01.2023 13:30 (CET/CEST)","22","1902","1249"
"BZN|NL","03.01.2023 13:30 - 03.01.2023 13:45 (CET/CEST)","22","2140","1296"
"BZN|NL","03.01.2023 13:45 - 03.01.2023 14:00 (CET/CEST)","20","2268","1302"
"BZN|NL","03.01.2023 14:00 - 03.01.2023 14:15 (CET/CEST)","18","2172","1340"
"BZN|NL","03.01.2023 14:15 - 03.01.2023 14:30 (CET/CEST)","21","2202","1374"
"BZN|NL","03.01.2023 14:30 - 03.01.2023 14:45 (CET/CEST)","16","2215","1376"
"BZN|NL","03.01.2023 14:45 - 03.01.2023 15:00 (CET/CEST)","11","2202","1404"
"BZN|NL","03.01.2023 15:00 - 03.01.2023 15:15 (CET/CEST)","12","2148","1446"
"BZN|NL","03.01.2023 15:15 - 03.01.2023 15:30 (CET/CEST)","9","2207","1474"
"BZN|NL","03.01.2023 15:30 - 03.01.2023 15:45 (CET/CEST)","7","2260","1504"
"BZN|NL","03.01.2023 15:45 - 03.01.2023 16:00 (CET/CEST)","6","2217","1606"
"BZN|NL","03.01.2023 16:00 - 03.01.2023 16:15 (CET/CEST)","4","2336","1696"
"BZN|NL","03.01.2023 16:15 - 03.01.2023 16:30 (CET/CEST)","1","2339","1750"
"BZN|NL","03.01.2023 16:30 - 03.01.2023 16:45 (CET/CEST)","0","2349","1814"
"BZN|NL","03.01.2023 16:45 - 03.01.2023 17:00 (CET/CEST)","0","2356","1857"
"BZN|NL","03.01.2023 17:00 - 03.01.2023 17:15 (CET/CEST)","0","2331","1939"
"BZN|NL","03.01.2023 17:15 - 03.01.2023 17:30 (CET/CEST)","0","2333","2010"
"BZN|NL","03.01.2023 17:30 - 03.01.2023 17:45 (CET/CEST)","0","2336","2059"
"BZN|NL","03.01.2023 17:45 - 03.01.2023 18:00 (CET/CEST)","0","2337","2108"
"BZN|NL","03.01.2023 18:00 - 03.01.2023 18:15 (CET/CEST)","0","2396","2148"
"BZN|NL","03.01.2023 18:15 - 03.01.2023 18:30 (CET/CEST)","0","2398","2167"
"BZN|NL","03.01.2023 18:30 - 03.01.2023 18:45 (CET/CEST)","0","2400","2205"
"BZN|NL","03.01.2023 18:45 - 03.01.2023 19:00 (CET/CEST)","0","2405","2281"
"BZN|NL","03.01.2023 19:00 - 03.01.2023 19:15 (CET/CEST)","0","2407","2323"
"BZN|NL","03.01.2023 19:15 - 03.01.2023 19:30 (CET/CEST)","0","2408","2353"
"BZN|NL","03.01.2023 19:30 - 03.01.2023 19:45 (CET/CEST)","0","2409","2367"
"BZN|NL","03.01.2023 19:45 - 03.01.2023 20:00 (CET/CEST)","0","2411","2390"
"BZN|NL","03.01.2023 20:00 - 03.01.2023 20:15 (CET/CEST)","0","2407","2401"
"BZN|NL","03.01.2023 20:15 - 03.01.2023 20:30 (CET/CEST)","0","2408","2416"
"BZN|NL","03.01.2023 20:30 - 03.01.2023 20:45 (CET/CEST)","0","2401","2428"
"BZN|NL","03.01.2023 20:45 - 03.01.2023 21:00 (CET/CEST)","0","2406","2441"
"BZN|NL","03.01.2023 21:00 - 03.01.2023 21:15 (CET/CEST)","0","2406","2410"
"BZN|NL","03.01.2023 21:15 - 03.01.2023 21:30 (CET/CEST)","0","2408","2455"
"BZN|NL","03.01.2023 21:30 - 03.01.2023 21:45 (CET/CEST)","0","2406","2449"
"BZN|NL","03.01.2023 21:45 - 03.01.2023 22:00 (CET/CEST)","0","2408","2468"
"BZN|NL","03.01.2023 22:00 - 03.01.2023 22:15 (CET/CEST)","0","2407","2480"
