"Area","MTU","Solar - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NL","01.01.2022 11:45 - 01.01.2022 12:00 (CET/CEST)","33","2059","1339"
"BZN|NL","01.01.2022 12:00 - 01.01.2022 12:15 (CET/CEST)","42","2120","1347"
"BZN|NL","01.01.2022 12:15 - 01.01.2022 12:30 (CET/CEST)","42","2156","1424"
"BZN|NL","01.01.2022 12:30 - 01.01.2022 12:45 (CET/CEST)","37","2160","1440"
"BZN|NL","01.01.2022 12:45 - 01.01.2022 13:00 (CET/CEST)","36","2178","1480"
"BZN|NL","01.01.2022 13:00 - 01.01.2022 13:15 (CET/CEST)","31","2173","1531"
"BZN|NL","01.01.2022 13:15 - 01.01.2022 13:30 (CET/CEST)","30","2177","1503"
"BZN|NL","01.01.2022 13:30 - 01.01.2022 13:45 (CET/CEST)","31","2179","1524"
"BZN|NL","01.01.2022 13:45 - 01.01.2022 14:00 (CET/CEST)","34","2183","1508"
"BZN|NL","01.01.2022 14:00 - 01.01.2022 14:15 (CET/CEST)","27","2190","1526"
"BZN|NL","01.01.2022 14:15 - 01.01.2022 14:30 (CET/CEST)","23","2189","1521"
"BZN|NL","01.01.2022 14:30 - 01.01.2022 14:45 (CET/CEST)","20","2185","1560"
"BZN|NL","01.01.2022 14:45 - 01.01.2022 15:00 (CET/CEST)","17","2182","1589"
"BZN|NL","01.01.2022 15:00 - 01.01.2022 15:15 (CET/CEST)","18","2086","1522"
"BZN|NL","01.01.2022 15:15 - 01.01.2022 15:30 (CET/CEST)","19","2176","1582"
"BZN|NL","01.01.2022 15:30 - 01.01.2022 15:45 (CET/CEST)","16","2168","1606"
"BZN|NL","01.01.2022 15:45 - 01.01.2022 16:00 (CET/CEST)","9","2134","1601"
"BZN|NL","01.01.2022 16:00 - 01.01.2022 16:15 (CET/CEST)","4","1990","1547"
"BZN|NL","01.01.2022 16:15 - 01.01.2022 16:30 (CET/CEST)","1","1990","1601"
"BZN|NL","01.01.2022 16:30 - 01.01.2022 16:45 (CET/CEST)","0","1914","1671"
"BZN|NL","01.01.2022 16:45 - 01.01.2022 17:00 (CET/CEST)","0","1913","1724"
"BZN|NL","01.01.2022 17:00 - 01.01.2022 17:15 (CET/CEST)","0","1949","1721"
"BZN|NL","01.01.2022 17:15 - 01.01.2022 17:30 (CET/CEST)","0","2028","1738"
"BZN|NL","01.01.2022 17:30 - 01.01.2022 17:45 (CET/CEST)","0","2088","1759"
"BZN|NL","01.01.2022 17:45 - 01.01.2022 18:00 (CET/CEST)","0","2159","1772"
"BZN|NL","01.01.2022 18:00 - 01.01.2022 18:15 (CET/CEST)","0","2158","1737"
"BZN|NL","01.01.2022 18:15 - 01.01.2022 18:30 (CET/CEST)","0","2173","1819"
"BZN|NL","01.01.2022 18:30 - 01.01.2022 18:45 (CET/CEST)","0","2183","1783"
"BZN|NL","01.01.2022 18:45 - 01.01.2022 19:00 (CET/CEST)","0","2215","1842"
"BZN|NL","01.01.2022 19:00 - 01.01.2022 19:15 (CET/CEST)","0","2212","1821"
"BZN|NL","01.01.2022 19:15 - 01.01.2022 19:30 (CET/CEST)","0","2208","1854"
"BZN|NL","01.01.2022 19:30 - 01.01.2022 19:45 (CET/CEST)","0","2214","1769"
"BZN|NL","01.01.2022 19:45 - 01.01.2022 20:00 (CET/CEST)","0","2227","1753"
"BZN|NL","01.01.2022 20:00 - 01.01.2022 20:15 (CET/CEST)","0","2231","1786"
"BZN|NL","01.01.2022 20:15 - 01.01.2022 20:30 (CET/CEST)","0","2230","1758"
"BZN|NL","01.01.2022 20:30 - 01.01.2022 20:45 (CET/CEST)","0","2164","1663"
"BZN|NL","01.01.2022 20:45 - 01.01.2022 21:00 (CET/CEST)","0","2065","1677"
"BZN|NL","01.01.2022 21:00 - 01.01.2022 21:15 (CET/CEST)","0","1975","1637"
"BZN|NL","01.01.2022 21:15 - 01.01.2022 21:30 (CET/CEST)","0","1896","1615"
"BZN|NL","01.01.2022 21:30 - 01.01.2022 21:45 (CET/CEST)","0","1941","1581"
"BZN|NL","01.01.2022 21:45 - 01.01.2022 22:00 (CET/CEST)","0","1941","1537"
"BZN|NL","01.01.2022 22:00 - 01.01.2022 22:15 (CET/CEST)","0","1923","1525"
"BZN|NL","01.01.2022 22:15 - 01.01.2022 22:30 (CET/CEST)","0","1922","1449"
"BZN|NL","01.01.2022 22:30 - 01.01.2022 22:45 (CET/CEST)","0","1927","1424"
"BZN|NL","01.01.2022 22:45 - 01.01.2022 23:00 (CET/CEST)","0","1979","1453"
"BZN|NL","01.01.2022 23:00 - 01.01.2022 23:15 (CET/CEST)","0","1970","1409"
"BZN|NL","01.01.2022 23:15 - 01.01.2022 23:30 (CET/CEST)","0","2100","1400"
"BZN|NL","01.01.2022 23:30 - 01.01.2022 23:45 (CET/CEST)","0","2162","1388"
"BZN|NL","01.01.2022 23:45 - 02.01.2022 00:00 (CET/CEST)","0","2056","1369"
"BZN|NL","02.01.2022 00:00 - 02.01.2022 00:15 (CET/CEST)","0","2044","1373"
"BZN|NL","02.01.2022 00:15 - 02.01.2022 00:30 (CET/CEST)","0","2101","1424"
"BZN|NL","02.01.2022 00:30 - 02.01.2022 00:45 (CET/CEST)","0","2036","1447"
"BZN|NL","02.01.2022 00:45 - 02.01.2022 01:00 (CET/CEST)","0","1978","1457"
"BZN|NL","02.01.2022 01:00 - 02.01.2022 01:15 (CET/CEST)","0","2103","1562"
"BZN|NL","02.01.2022 01:15 - 02.01.2022 01:30 (CET/CEST)","0","2122","1641"
"BZN|NL","02.01.2022 01:30 - 02.01.2022 01:45 (CET/CEST)","0","1978","1623"
"BZN|NL","02.01.2022 01:45 - 02.01.2022 02:00 (CET/CEST)","0","1993","1691"
"BZN|NL","02.01.2022 02:00 - 02.01.2022 02:15 (CET/CEST)","0","2141","1716"
"BZN|NL","02.01.2022 02:15 - 02.01.2022 02:30 (CET/CEST)","0","2180","1704"
"BZN|NL","02.01.2022 02:30 - 02.01.2022 02:45 (CET/CEST)","0","2111","1594"
"BZN|NL","02.01.2022 02:45 - 02.01.2022 03:00 (CET/CEST)","0","2176","1536"
"BZN|NL","02.01.2022 03:00 - 02.01.2022 03:15 (CET/CEST)","0","2197","1536"
"BZN|NL","02.01.2022 03:15 - 02.01.2022 03:30 (CET/CEST)","0","2208","1509"
"BZN|NL","02.01.2022 03:30 - 02.01.2022 03:45 (CET/CEST)","0","2209","1540"
"BZN|NL","02.01.2022 03:45 - 02.01.2022 04:00 (CET/CEST)","0","2194","1585"
"BZN|NL","02.01.2022 04:00 - 02.01.2022 04:15 (CET/CEST)","0","2183","1565"
"BZN|NL","02.01.2022 04:15 - 02.01.2022 04:30 (CET/CEST)","0","2193","1586"
"BZN|NL","02.01.2022 04:30 - 02.01.2022 04:45 (CET/CEST)","0","2138","1642"
"BZN|NL","02.01.2022 04:45 - 02.01.2022 05:00 (CET/CEST)","0","2115","1689"
"BZN|NL","02.01.2022 05:00 - 02.01.2022 05:15 (CET/CEST)","0","2091","1656"
"BZN|NL","02.01.2022 05:15 - 02.01.2022 05:30 (CET/CEST)","0","2017","1690"
"BZN|NL","02.01.2022 05:30 - 02.01.2022 05:45 (CET/CEST)","0","2014","1803"
"BZN|NL","02.01.2022 05:45 - 02.01.2022 06:00 (CET/CEST)","0","2028","1895"
"BZN|NL","02.01.2022 06:00 - 02.01.2022 06:15 (CET/CEST)","0","1944","1775"
"BZN|NL","02.01.2022 06:15 - 02.01.2022 06:30 (CET/CEST)","0","1905","1815"
"BZN|NL","02.01.2022 06:30 - 02.01.2022 06:45 (CET/CEST)","0","1930","1728"
"BZN|NL","02.01.2022 06:45 - 02.01.2022 07:00 (CET/CEST)","0","1988","1796"
"BZN|NL","02.01.2022 07:00 - 02.01.2022 07:15 (CET/CEST)","0","2113","1816"
"BZN|NL","02.01.2022 07:15 - 02.01.2022 07:30 (CET/CEST)","0","2063","1816"
"BZN|NL","02.01.2022 07:30 - 02.01.2022 07:45 (CET/CEST)","0","2133","1817"
"BZN|NL","02.01.2022 07:45 - 02.01.2022 08:00 (CET/CEST)","0","2130","1804"
"BZN|NL","02.01.2022 08:00 - 02.01.2022 08:15 (CET/CEST)","0","2149","1889"
"BZN|NL","02.01.2022 08:15 - 02.01.2022 08:30 (CET/CEST)","0","2088","1835"
"BZN|NL","02.01.2022 08:30 - 02.01.2022 08:45 (CET/CEST)","0","2090","1948"
"BZN|NL","02.01.2022 08:45 - 02.01.2022 09:00 (CET/CEST)","0","2108","1984"
"BZN|NL","02.01.2022 09:00 - 02.01.2022 09:15 (CET/CEST)","0","2120","1992"
"BZN|NL","02.01.2022 09:15 - 02.01.2022 09:30 (CET/CEST)","1","2070","2051"
"BZN|NL","02.01.2022 09:30 - 02.01.2022 09:45 (CET/CEST)","3","2101","2080"
"BZN|NL","02.01.2022 09:45 - 02.01.2022 10:00 (CET/CEST)","2","2150","2089"
"BZN|NL","02.01.2022 10:00 - 02.01.2022 10:15 (CET/CEST)","5","2140","2047"
"BZN|NL","02.01.2022 10:15 - 02.01.2022 10:30 (CET/CEST)","9","2120","2021"
"BZN|NL","02.01.2022 10:30 - 02.01.2022 10:45 (CET/CEST)","17","2176","2030"
"BZN|NL","02.01.2022 10:45 - 02.01.2022 11:00 (CET/CEST)","23","2155","1974"
"BZN|NL","02.01.2022 11:00 - 02.01.2022 11:15 (CET/CEST)","26","2206","1962"
"BZN|NL","02.01.2022 11:15 - 02.01.2022 11:30 (CET/CEST)","17","2217","1982"
"BZN|NL","02.01.2022 11:30 - 02.01.2022 11:45 (CET/CEST)","12","2203","1985"
"BZN|NL","02.01.2022 11:45 - 02.01.2022 12:00 (CET/CEST)","17","2192","1983"
"BZN|NL","02.01.2022 12:00 - 02.01.2022 12:15 (CET/CEST)","25","2188","2073"
"BZN|NL","02.01.2022 12:15 - 02.01.2022 12:30 (CET/CEST)","18","2184","2120"
"BZN|NL","02.01.2022 12:30 - 02.01.2022 12:45 (CET/CEST)","13","2182","2126"
"BZN|NL","02.01.2022 12:45 - 02.01.2022 13:00 (CET/CEST)","15","2156","2112"
"BZN|NL","02.01.2022 13:00 - 02.01.2022 13:15 (CET/CEST)","15","2099","2115"
"BZN|NL","02.01.2022 13:15 - 02.01.2022 13:30 (CET/CEST)","20","2120","2083"
"BZN|NL","02.01.2022 13:30 - 02.01.2022 13:45 (CET/CEST)","18","2151","2067"
"BZN|NL","02.01.2022 13:45 - 02.01.2022 14:00 (CET/CEST)","26","2172","2061"
"BZN|NL","02.01.2022 14:00 - 02.01.2022 14:15 (CET/CEST)","29","2164","2002"
"BZN|NL","02.01.2022 14:15 - 02.01.2022 14:30 (CET/CEST)","23","2144","1976"
"BZN|NL","02.01.2022 14:30 - 02.01.2022 14:45 (CET/CEST)","20","2181","1965"
"BZN|NL","02.01.2022 14:45 - 02.01.2022 15:00 (CET/CEST)","17","2201","1938"
"BZN|NL","02.01.2022 15:00 - 02.01.2022 15:15 (CET/CEST)","14","2177","1890"
"BZN|NL","02.01.2022 15:15 - 02.01.2022 15:30 (CET/CEST)","11","2195","1951"
"BZN|NL","02.01.2022 15:30 - 02.01.2022 15:45 (CET/CEST)","9","2213","1964"
"BZN|NL","02.01.2022 15:45 - 02.01.2022 16:00 (CET/CEST)","6","2217","1939"
"BZN|NL","02.01.2022 16:00 - 02.01.2022 16:15 (CET/CEST)","2","2058","1880"
"BZN|NL","02.01.2022 16:15 - 02.01.2022 16:30 (CET/CEST)","0","2016","1768"
"BZN|NL","02.01.2022 16:30 - 02.01.2022 16:45 (CET/CEST)","0","2196","1773"
"BZN|NL","02.01.2022 16:45 - 02.01.2022 17:00 (CET/CEST)","0","2190","1787"
"BZN|NL","02.01.2022 17:00 - 02.01.2022 17:15 (CET/CEST)","0","2160","1753"
"BZN|NL","02.01.2022 17:15 - 02.01.2022 17:30 (CET/CEST)","0","2189","1774"
"BZN|NL","02.01.2022 17:30 - 02.01.2022 17:45 (CET/CEST)","0","2200","1774"
"BZN|NL","02.01.2022 17:45 - 02.01.2022 18:00 (CET/CEST)","0","2191","1762"
"BZN|NL","02.01.2022 18:00 - 02.01.2022 18:15 (CET/CEST)","0","2196","1733"
"BZN|NL","02.01.2022 18:15 - 02.01.2022 18:30 (CET/CEST)","0","2174","1661"
"BZN|NL","02.01.2022 18:30 - 02.01.2022 18:45 (CET/CEST)","0","2159","1681"
"BZN|NL","02.01.2022 18:45 - 02.01.2022 19:00 (CET/CEST)","0","2190","1707"
"BZN|NL","02.01.2022 19:00 - 02.01.2022 19:15 (CET/CEST)","0","2203","1713"
"BZN|NL","02.01.2022 19:15 - 02.01.2022 19:30 (CET/CEST)","0","2210","1683"
"BZN|NL","02.01.2022 19:30 - 02.01.2022 19:45 (CET/CEST)","0","2203","1678"
"BZN|NL","02.01.2022 19:45 - 02.01.2022 20:00 (CET/CEST)","0","2222","1731"
"BZN|NL","02.01.2022 20:00 - 02.01.2022 20:15 (CET/CEST)","0","2211","1764"
"BZN|NL","02.01.2022 20:15 - 02.01.2022 20:30 (CET/CEST)","0","2192","1806"
"BZN|NL","02.01.2022 20:30 - 02.01.2022 20:45 (CET/CEST)","0","2110","1762"
"BZN|NL","02.01.2022 20:45 - 02.01.2022 21:00 (CET/CEST)","0","2137","1861"
"BZN|NL","02.01.2022 21:00 - 02.01.2022 21:15 (CET/CEST)","0","2087","1902"
"BZN|NL","02.01.2022 21:15 - 02.01.2022 21:30 (CET/CEST)","0","2084","1915"
"BZN|NL","02.01.2022 21:30 - 02.01.2022 21:45 (CET/CEST)","0","2077","1971"
"BZN|NL","02.01.2022 21:45 - 02.01.2022 22:00 (CET/CEST)","0","2016","1999"
"BZN|NL","02.01.2022 22:00 - 02.01.2022 22:15 (CET/CEST)","0","2110","2061"
"BZN|NL","02.01.2022 22:15 - 02.01.2022 22:30 (CET/CEST)","0","2163","2081"
"BZN|NL","02.01.2022 22:30 - 02.01.2022 22:45 (CET/CEST)","0","2152","2064"
"BZN|NL","02.01.2022 22:45 - 02.01.2022 23:00 (CET/CEST)","0","1965","2028"
"BZN|NL","02.01.2022 23:00 - 02.01.2022 23:15 (CET/CEST)","0","1960","2015"
"BZN|NL","02.01.2022 23:15 - 02.01.2022 23:30 (CET/CEST)","0","2090","2082"
"BZN|NL","02.01.2022 23:30 - 02.01.2022 23:45 (CET/CEST)","0","2139","2116"
"BZN|NL","02.01.2022 23:45 - 03.01.2022 00:00 (CET/CEST)","0","2201","2113"
"BZN|NL","03.01.2022 00:00 - 03.01.2022 00:15 (CET/CEST)","0","2218","2057"
"BZN|NL","03.01.2022 00:15 - 03.01.2022 00:30 (CET/CEST)","0","2234","2151"
"BZN|NL","03.01.2022 00:30 - 03.01.2022 00:45 (CET/CEST)","0","2125","2139"
"BZN|NL","03.01.2022 00:45 - 03.01.2022 01:00 (CET/CEST)","0","2074","2119"
"BZN|NL","03.01.2022 01:00 - 03.01.2022 01:15 (CET/CEST)","0","1678","2121"
"BZN|NL","03.01.2022 01:15 - 03.01.2022 01:30 (CET/CEST)","0","1646","2134"
"BZN|NL","03.01.2022 01:30 - 03.01.2022 01:45 (CET/CEST)","0","1646","2141"
"BZN|NL","03.01.2022 01:45 - 03.01.2022 02:00 (CET/CEST)","0","1645","2133"
"BZN|NL","03.01.2022 02:00 - 03.01.2022 02:15 (CET/CEST)","0","1650","2138"
"BZN|NL","03.01.2022 02:15 - 03.01.2022 02:30 (CET/CEST)","0","1653","2138"
"BZN|NL","03.01.2022 02:30 - 03.01.2022 02:45 (CET/CEST)","0","1637","2137"
"BZN|NL","03.01.2022 02:45 - 03.01.2022 03:00 (CET/CEST)","0","1633","2131"
"BZN|NL","03.01.2022 03:00 - 03.01.2022 03:15 (CET/CEST)","0","1655","2047"
"BZN|NL","03.01.2022 03:15 - 03.01.2022 03:30 (CET/CEST)","0","1638","2037"
"BZN|NL","03.01.2022 03:30 - 03.01.2022 03:45 (CET/CEST)","0","1633","2036"
"BZN|NL","03.01.2022 03:45 - 03.01.2022 04:00 (CET/CEST)","0","1634","2030"
"BZN|NL","03.01.2022 04:00 - 03.01.2022 04:15 (CET/CEST)","0","1686","1995"
"BZN|NL","03.01.2022 04:15 - 03.01.2022 04:30 (CET/CEST)","0","1641","1971"
"BZN|NL","03.01.2022 04:30 - 03.01.2022 04:45 (CET/CEST)","0","1741","1996"
"BZN|NL","03.01.2022 04:45 - 03.01.2022 05:00 (CET/CEST)","0","1750","2046"
"BZN|NL","03.01.2022 05:00 - 03.01.2022 05:15 (CET/CEST)","0","1868","2056"
"BZN|NL","03.01.2022 05:15 - 03.01.2022 05:30 (CET/CEST)","0","1870","2068"
"BZN|NL","03.01.2022 05:30 - 03.01.2022 05:45 (CET/CEST)","0","1944","2062"
"BZN|NL","03.01.2022 05:45 - 03.01.2022 06:00 (CET/CEST)","0","1959","2048"
"BZN|NL","03.01.2022 06:00 - 03.01.2022 06:15 (CET/CEST)","0","2045","2044"
"BZN|NL","03.01.2022 06:15 - 03.01.2022 06:30 (CET/CEST)","0","2103","2037"
"BZN|NL","03.01.2022 06:30 - 03.01.2022 06:45 (CET/CEST)","0","2214","2023"
"BZN|NL","03.01.2022 06:45 - 03.01.2022 07:00 (CET/CEST)","0","2220","2026"
"BZN|NL","03.01.2022 07:00 - 03.01.2022 07:15 (CET/CEST)","0","2025","1998"
"BZN|NL","03.01.2022 07:15 - 03.01.2022 07:30 (CET/CEST)","0","2139","2031"
"BZN|NL","03.01.2022 07:30 - 03.01.2022 07:45 (CET/CEST)","0","2220","2037"
"BZN|NL","03.01.2022 07:45 - 03.01.2022 08:00 (CET/CEST)","0","2217","2041"
"BZN|NL","03.01.2022 08:00 - 03.01.2022 08:15 (CET/CEST)","0","2094","1998"
"BZN|NL","03.01.2022 08:15 - 03.01.2022 08:30 (CET/CEST)","0","2195","2028"
"BZN|NL","03.01.2022 08:30 - 03.01.2022 08:45 (CET/CEST)","0","2204","2058"
"BZN|NL","03.01.2022 08:45 - 03.01.2022 09:00 (CET/CEST)","0","2205","2046"
"BZN|NL","03.01.2022 09:00 - 03.01.2022 09:15 (CET/CEST)","2","2210","2042"
"BZN|NL","03.01.2022 09:15 - 03.01.2022 09:30 (CET/CEST)","3","2207","2036"
"BZN|NL","03.01.2022 09:30 - 03.01.2022 09:45 (CET/CEST)","7","2201","2027"
"BZN|NL","03.01.2022 09:45 - 03.01.2022 10:00 (CET/CEST)","15","2209","2015"
"BZN|NL","03.01.2022 10:00 - 03.01.2022 10:15 (CET/CEST)","17","2210","2038"
"BZN|NL","03.01.2022 10:15 - 03.01.2022 10:30 (CET/CEST)","23","2209","2027"
"BZN|NL","03.01.2022 10:30 - 03.01.2022 10:45 (CET/CEST)","32","2208","2013"
"BZN|NL","03.01.2022 10:45 - 03.01.2022 11:00 (CET/CEST)","34","2192","2010"
"BZN|NL","03.01.2022 11:00 - 03.01.2022 11:15 (CET/CEST)","41","2197","2008"
"BZN|NL","03.01.2022 11:15 - 03.01.2022 11:30 (CET/CEST)","48","2199","2005"
"BZN|NL","03.01.2022 11:30 - 03.01.2022 11:45 (CET/CEST)","50","2208","2033"
"BZN|NL","03.01.2022 11:45 - 03.01.2022 12:00 (CET/CEST)","55","2210","2032"
"BZN|NL","03.01.2022 12:00 - 03.01.2022 12:15 (CET/CEST)","60","2217","2020"
"BZN|NL","03.01.2022 12:15 - 03.01.2022 12:30 (CET/CEST)","64","2209","2037"
"BZN|NL","03.01.2022 12:30 - 03.01.2022 12:45 (CET/CEST)","58","2212","2037"
"BZN|NL","03.01.2022 12:45 - 03.01.2022 13:00 (CET/CEST)","65","2209","2034"
"BZN|NL","03.01.2022 13:00 - 03.01.2022 13:15 (CET/CEST)","61","2203","2022"
"BZN|NL","03.01.2022 13:15 - 03.01.2022 13:30 (CET/CEST)","64","2210","2024"
"BZN|NL","03.01.2022 13:30 - 03.01.2022 13:45 (CET/CEST)","60","2204","2018"
"BZN|NL","03.01.2022 13:45 - 03.01.2022 14:00 (CET/CEST)","68","2212","2025"
"BZN|NL","03.01.2022 14:00 - 03.01.2022 14:15 (CET/CEST)","50","2209","2029"
"BZN|NL","03.01.2022 14:15 - 03.01.2022 14:30 (CET/CEST)","34","2214","2034"
"BZN|NL","03.01.2022 14:30 - 03.01.2022 14:45 (CET/CEST)","32","2212","2025"
"BZN|NL","03.01.2022 14:45 - 03.01.2022 15:00 (CET/CEST)","25","2211","1967"
"BZN|NL","03.01.2022 15:00 - 03.01.2022 15:15 (CET/CEST)","16","2211","1924"
"BZN|NL","03.01.2022 15:15 - 03.01.2022 15:30 (CET/CEST)","10","2209","1926"
"BZN|NL","03.01.2022 15:30 - 03.01.2022 15:45 (CET/CEST)","9","2211","1923"
"BZN|NL","03.01.2022 15:45 - 03.01.2022 16:00 (CET/CEST)","7","2210","1912"
"BZN|NL","03.01.2022 16:00 - 03.01.2022 16:15 (CET/CEST)","2","2211","1910"
"BZN|NL","03.01.2022 16:15 - 03.01.2022 16:30 (CET/CEST)","0","2204","1889"
"BZN|NL","03.01.2022 16:30 - 03.01.2022 16:45 (CET/CEST)","0","2187","1879"
"BZN|NL","03.01.2022 16:45 - 03.01.2022 17:00 (CET/CEST)","0","2189","1855"
"BZN|NL","03.01.2022 17:00 - 03.01.2022 17:15 (CET/CEST)","0","2177","1848"
"BZN|NL","03.01.2022 17:15 - 03.01.2022 17:30 (CET/CEST)","0","2180","1845"
"BZN|NL","03.01.2022 17:30 - 03.01.2022 17:45 (CET/CEST)","0","2145","1857"
"BZN|NL","03.01.2022 17:45 - 03.01.2022 18:00 (CET/CEST)","0","2083","1838"
"BZN|NL","03.01.2022 18:00 - 03.01.2022 18:15 (CET/CEST)","0","2023","1825"
"BZN|NL","03.01.2022 18:15 - 03.01.2022 18:30 (CET/CEST)","0","2001","1798"
"BZN|NL","03.01.2022 18:30 - 03.01.2022 18:45 (CET/CEST)","0","1980","1762"
"BZN|NL","03.01.2022 18:45 - 03.01.2022 19:00 (CET/CEST)","0","1981","1749"
"BZN|NL","03.01.2022 19:00 - 03.01.2022 19:15 (CET/CEST)","0","2002","1743"
"BZN|NL","03.01.2022 19:15 - 03.01.2022 19:30 (CET/CEST)","0","1957","1729"
"BZN|NL","03.01.2022 19:30 - 03.01.2022 19:45 (CET/CEST)","0","1949","1692"
"BZN|NL","03.01.2022 19:45 - 03.01.2022 20:00 (CET/CEST)","0","2033","1667"
"BZN|NL","03.01.2022 20:00 - 03.01.2022 20:15 (CET/CEST)","0","1956","1657"
"BZN|NL","03.01.2022 20:15 - 03.01.2022 20:30 (CET/CEST)","0","1876","1650"
"BZN|NL","03.01.2022 20:30 - 03.01.2022 20:45 (CET/CEST)","0","1807","1628"
"BZN|NL","03.01.2022 20:45 - 03.01.2022 21:00 (CET/CEST)","0","1734","1608"
"BZN|NL","03.01.2022 21:00 - 03.01.2022 21:15 (CET/CEST)","0","1669","1592"
