"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-01-02 21:00:00","2020-01-02 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2115659,2115659,0.67127972841263,0,0
"2020-01-02 22:00:00","2020-01-02 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2241507,2241507,0.71120172739029,0,0
"2020-01-02 23:00:00","2020-01-03 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2396880,2396880,0.76049101352692,0,0
"2020-01-03 00:00:00","2020-01-03 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2560252,2560252,0.81231647729874,0,0
"2020-01-03 01:00:00","2020-01-03 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2610732,2610732,0.82832372188568,0,0
"2020-01-03 02:00:00","2020-01-03 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2595045,2595045,0.82333725690842,0,0
"2020-01-03 03:00:00","2020-01-03 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2481946,2481946,0.78744477033615,0,0
"2020-01-03 04:00:00","2020-01-03 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2417373,2417373,0.76694875955582,0,0
"2020-01-03 05:00:00","2020-01-03 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2378021,2378021,0.75445526838303,0,0
"2020-01-03 06:00:00","2020-01-03 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2443361,2443361,0.77517598867416,0,0
"2020-01-03 07:00:00","2020-01-03 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2476882,2476882,0.78580176830292,0,0
"2020-01-03 08:00:00","2020-01-03 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2443006,2443006,0.77504575252533,0,0
"2020-01-03 09:00:00","2020-01-03 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2397173,2397173,0.76049649715424,0,0
"2020-01-03 10:00:00","2020-01-03 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2386194,2386194,0.757004737854,0,0
"2020-01-03 11:00:00","2020-01-03 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2318975,2318975,0.73567152023315,0,0
"2020-01-03 12:00:00","2020-01-03 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2030561,2030561,0.64416748285294,0,0
"2020-01-03 13:00:00","2020-01-03 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1915170,1915170,0.60755425691605,0,0
"2020-01-03 14:00:00","2020-01-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2199364,2199364,0.69770175218582,0,0
"2020-01-03 15:00:00","2020-01-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2345175,2345175,0.74394899606705,0,0
"2020-01-03 16:00:00","2020-01-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1550328,1550328,0.49179750680923,0,0
"2020-01-03 17:00:00","2020-01-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1293051,1293051,0.41017925739288,0,0
"2020-01-03 18:00:00","2020-01-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,820084,820084,0.26014250516891,0,0
"2020-01-03 19:00:00","2020-01-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,555514,555514,0.17621499300003,0,0
"2020-01-03 20:00:00","2020-01-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,527517,527517,0.16733199357986,0,0
"2020-01-03 21:00:00","2020-01-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,562445,562445,0.17840950191021,0,0
"2020-01-03 22:00:00","2020-01-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,638190,638190,0.20243400335312,0,0
"2020-01-03 23:00:00","2020-01-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,634276,634276,0.20118999481201,0,0
"2020-01-04 00:00:00","2020-01-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,672363,672363,0.21326850354671,0,0
"2020-01-04 01:00:00","2020-01-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,932149,932149,0.29566726088524,0,0
"2020-01-04 02:00:00","2020-01-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1028946,1028946,0.32636624574661,0,0
"2020-01-04 03:00:00","2020-01-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1028546,1028546,0.32623574137688,0,0
"2020-01-04 04:00:00","2020-01-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1168226,1168226,0.37053549289703,0,0
"2020-01-04 05:00:00","2020-01-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1297762,1297762,0.41161674261093,0,0
"2020-01-04 06:00:00","2020-01-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1529120,1529120,0.48499149084091,0,0
"2020-01-04 07:00:00","2020-01-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1758702,1758702,0.55780225992203,0,0
"2020-01-04 08:00:00","2020-01-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1984260,1984260,0.62933427095413,0,0
"2020-01-04 09:00:00","2020-01-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2081878,2081878,0.66028773784637,0,0
"2020-01-04 10:00:00","2020-01-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2304551,2304551,0.73090177774429,0,0
"2020-01-04 11:00:00","2020-01-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2365828,2365828,0.75032752752304,0,0
"2020-01-04 12:00:00","2020-01-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2477422,2477422,0.78571099042892,0,0
"2020-01-04 13:00:00","2020-01-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2378726,2378726,0.75440102815628,0,0
"2020-01-04 14:00:00","2020-01-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2063108,2063108,0.65429723262787,0,0
"2020-01-04 15:00:00","2020-01-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1623015,1623015,0.51471924781799,0,0
"2020-01-04 16:00:00","2020-01-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1240797,1240797,0.39349925518036,0,0
"2020-01-04 17:00:00","2020-01-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,795445,795445,0.25225999951363,0,0
"2020-01-04 18:00:00","2020-01-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,454616,454616,0.14417074620724,0,0
"2020-01-04 19:00:00","2020-01-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,263017,263017,0.083408825099468,0,0
"2020-01-04 20:00:00","2020-01-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,139882,139882,0.04435932636261,0,0
"2020-01-04 21:00:00","2020-01-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,96272,96272,0.030529400333762,0,0
"2020-01-04 22:00:00","2020-01-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,71675,71675,0.022729024291039,0,0
"2020-01-04 23:00:00","2020-01-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,80515,80515,0.025531999766827,0,0
"2020-01-05 00:00:00","2020-01-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,58551,58551,0.018566800281405,0,0
"2020-01-05 01:00:00","2020-01-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,39355,39355,0.012479525059462,0,0
"2020-01-05 02:00:00","2020-01-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,62869,62869,0.019935600459576,0,0
"2020-01-05 03:00:00","2020-01-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,104081,104081,0.03300342336297,0,0
"2020-01-05 04:00:00","2020-01-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,161677,161677,0.051266174763441,0,0
"2020-01-05 05:00:00","2020-01-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,203455,203455,0.064512878656387,0,0
"2020-01-05 06:00:00","2020-01-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,249563,249563,0.07913214713335,0,0
"2020-01-05 07:00:00","2020-01-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,282246,282246,0.089494347572327,0,0
"2020-01-05 08:00:00","2020-01-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,349411,349411,0.11078975349665,0,0
"2020-01-05 09:00:00","2020-01-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,437071,437071,0.13858300447464,0,0
"2020-01-05 10:00:00","2020-01-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,582010,582010,0.18453699350357,0,0
"2020-01-05 11:00:00","2020-01-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,729567,729567,0.23131999373436,0,0
"2020-01-05 12:00:00","2020-01-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,805255,805255,0.25531500577927,0,0
"2020-01-05 13:00:00","2020-01-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,793658,793658,0.25163498520851,0,0
"2020-01-05 14:00:00","2020-01-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,828357,828357,0.26263350248337,0,0
"2020-01-05 15:00:00","2020-01-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,858058,858058,0.27204748988152,0,0
"2020-01-05 16:00:00","2020-01-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,815045,815045,0.25840723514557,0,0
"2020-01-05 17:00:00","2020-01-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,822507,822507,0.26076975464821,0,0
"2020-01-05 18:00:00","2020-01-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,921295,921295,0.29208675026894,0,0
"2020-01-05 19:00:00","2020-01-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,971619,971619,0.30803775787354,0,0
"2020-01-05 20:00:00","2020-01-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1025059,1025059,0.32497674226761,0,0
"2020-01-05 21:00:00","2020-01-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1044247,1044247,0.33105576038361,0,0
"2020-01-05 22:00:00","2020-01-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1000182,1000182,0.31708225607872,0,0
"2020-01-05 23:00:00","2020-01-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,977945,977945,0.31002876162529,0,0
"2020-01-06 00:00:00","2020-01-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,840717,840717,0.26652199029922,0,0
"2020-01-06 01:00:00","2020-01-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,852402,852402,0.27022299170494,0,0
"2020-01-06 02:00:00","2020-01-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,731451,731451,0.23187750577927,0,0
"2020-01-06 03:00:00","2020-01-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,686724,686724,0.21769599616528,0,0
"2020-01-06 04:00:00","2020-01-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,739664,739664,0.23447574675083,0,0
"2020-01-06 05:00:00","2020-01-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,692469,692469,0.21951225399971,0,0
"2020-01-06 06:00:00","2020-01-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,797190,797190,0.252705514431,0,0
"2020-01-06 07:00:00","2020-01-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,993009,993009,0.31477600336075,0,0
"2020-01-06 08:00:00","2020-01-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1159730,1159730,0.36762073636055,0,0
"2020-01-06 09:00:00","2020-01-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1240337,1240337,0.39316749572754,0,0
"2020-01-06 10:00:00","2020-01-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1460566,1460566,0.46297150850296,0,0
"2020-01-06 11:00:00","2020-01-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1669263,1669263,0.52911847829819,0,0
"2020-01-06 12:00:00","2020-01-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1747197,1747197,0.55381548404694,0,0
"2020-01-06 13:00:00","2020-01-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1585615,1585615,0.50259226560593,0,0
"2020-01-06 14:00:00","2020-01-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1342362,1342362,0.42548376321793,0,0
"2020-01-06 15:00:00","2020-01-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,988699,988699,0.31338074803352,0,0
"2020-01-06 16:00:00","2020-01-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,787547,787547,0.24962024390697,0,0
"2020-01-06 17:00:00","2020-01-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,838473,838473,0.26575875282288,0,0
"2020-01-06 18:00:00","2020-01-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1064754,1064754,0.33747574687004,0,0
"2020-01-06 19:00:00","2020-01-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1075133,1075133,0.34076151251793,0,0
"2020-01-06 20:00:00","2020-01-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1194506,1194506,0.37859201431274,0,0
"2020-01-06 21:00:00","2020-01-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1488815,1488815,0.47186601161957,0,0
"2020-01-06 22:00:00","2020-01-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1575490,1575490,0.49933150410652,0,0
"2020-01-06 23:00:00","2020-01-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1377268,1377268,0.43650248646736,0,0
"2020-01-07 00:00:00","2020-01-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1133399,1133399,0.35920849442482,0,0
"2020-01-07 01:00:00","2020-01-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,930989,930989,0.29505476355553,0,0
"2020-01-07 02:00:00","2020-01-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,620531,620531,0.19666050374508,0,0
"2020-01-07 03:00:00","2020-01-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,519719,519719,0.16470900177956,0,0
"2020-01-07 04:00:00","2020-01-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,488981,488981,0.15496574342251,0,0
"2020-01-07 05:00:00","2020-01-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,454204,454204,0.14394250512123,0,0
"2020-01-07 06:00:00","2020-01-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,389696,389696,0.12349800020456,0,0
"2020-01-07 07:00:00","2020-01-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,285248,285248,0.090396374464035,0,0
"2020-01-07 08:00:00","2020-01-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,272582,272582,0.086381427943707,0,0
"2020-01-07 09:00:00","2020-01-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,444762,444762,0.14094400405884,0,0
"2020-01-07 10:00:00","2020-01-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,809700,809700,0.25658848881721,0,0
"2020-01-07 11:00:00","2020-01-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1310285,1310285,0.41521599888802,0,0
"2020-01-07 12:00:00","2020-01-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1780932,1780932,0.5643527507782,0,0
"2020-01-07 13:00:00","2020-01-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2128216,2128216,0.67439424991608,0,0
"2020-01-07 14:00:00","2020-01-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2112053,2112053,0.66926527023315,0,0
"2020-01-07 15:00:00","2020-01-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2001006,2001006,0.63406950235367,0,0
"2020-01-07 16:00:00","2020-01-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2025395,2025395,0.64179050922394,0,0
"2020-01-07 17:00:00","2020-01-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2467138,2467138,0.78175723552704,0,0
"2020-01-07 18:00:00","2020-01-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2644226,2644226,0.83786123991013,0,0
"2020-01-07 19:00:00","2020-01-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2731163,2731163,0.86539852619171,0,0
"2020-01-07 20:00:00","2020-01-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2795438,2795438,0.88575452566147,0,0
"2020-01-07 21:00:00","2020-01-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2829357,2829357,0.89649176597595,0,0
"2020-01-07 22:00:00","2020-01-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2874635,2874635,0.91082799434662,0,0
"2020-01-07 23:00:00","2020-01-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2927028,2927028,0.92741775512695,0,0
"2020-01-08 00:00:00","2020-01-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2963385,2963385,0.93892651796341,0,0
"2020-01-08 01:00:00","2020-01-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2926288,2926288,0.9271622300148,0,0
"2020-01-08 02:00:00","2020-01-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2870474,2870474,0.9094672203064,0,0
"2020-01-08 03:00:00","2020-01-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2755121,2755121,0.87290924787521,0,0
"2020-01-08 04:00:00","2020-01-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2542889,2542889,0.80565875768661,0,0
"2020-01-08 05:00:00","2020-01-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2308672,2308672,0.73144376277924,0,0
"2020-01-08 06:00:00","2020-01-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2156469,2156469,0.68321424722672,0,0
"2020-01-08 07:00:00","2020-01-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1936450,1936450,0.61350077390671,0,0
"2020-01-08 08:00:00","2020-01-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1802323,1802323,0.57100027799606,0,0
"2020-01-08 09:00:00","2020-01-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1746105,1746105,0.55318349599838,0,0
"2020-01-08 10:00:00","2020-01-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1533164,1533164,0.48571574687958,0,0
"2020-01-08 11:00:00","2020-01-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1401989,1401989,0.44415399432182,0,0
"2020-01-08 12:00:00","2020-01-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1276001,1276001,0.40423575043678,0,0
"2020-01-08 13:00:00","2020-01-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,972384,972384,0.30804699659348,0,0
"2020-01-08 14:00:00","2020-01-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,550647,550647,0.17444024980068,0,0
"2020-01-08 15:00:00","2020-01-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,358648,358648,0.11361567676067,0,0
"2020-01-08 16:00:00","2020-01-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,175479,175479,0.055589023977518,0,0
"2020-01-08 17:00:00","2020-01-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,99479,99479,0.031513024121523,0,0
"2020-01-08 18:00:00","2020-01-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,84158,84158,0.026659350842237,0,0
"2020-01-08 19:00:00","2020-01-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,34830,34830,0.011033239774406,0,0
"2020-01-08 20:00:00","2020-01-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15947,15947,0.0050515299662948,0,0
"2020-01-08 21:00:00","2020-01-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,682,682,0.00021603450295515,0,0
"2020-01-08 22:00:00","2020-01-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,11882,11882,0.0037637699861079,0,0
"2020-01-08 23:00:00","2020-01-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,8716,8716,0.0027608617674559,0,0
"2020-01-09 00:00:00","2020-01-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,73173,73173,0.023177899420261,0,0
"2020-01-09 01:00:00","2020-01-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,214480,214480,0.067936822772026,0,0
"2020-01-09 02:00:00","2020-01-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,381439,381439,0.12081997841597,0,0
"2020-01-09 03:00:00","2020-01-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,663467,663467,0.21014924347401,0,0
