"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2018-02-10 12:00:00","2018-02-10 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,771749,771749,0.25229650735855,0,0
"2018-02-10 13:00:00","2018-02-10 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,912793,912793,0.2984017431736,0,0
"2018-02-10 14:00:00","2018-02-10 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1062352,1062352,0.3472895026207,0,0
"2018-02-10 15:00:00","2018-02-10 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1060869,1060869,0.34680023789406,0,0
"2018-02-10 16:00:00","2018-02-10 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,908669,908669,0.29704174399376,0,0
"2018-02-10 17:00:00","2018-02-10 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1053540,1053540,0.34439474344254,0,0
"2018-02-10 18:00:00","2018-02-10 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1423942,1423942,0.46546974778175,0,0
"2018-02-10 19:00:00","2018-02-10 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1835299,1835299,0.59992927312851,0,0
"2018-02-10 20:00:00","2018-02-10 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2186838,2186838,0.71483200788498,0,0
"2018-02-10 21:00:00","2018-02-10 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2372190,2372190,0.77540874481201,0,0
"2018-02-10 22:00:00","2018-02-10 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2527269,2527269,0.82608872652054,0,0
"2018-02-10 23:00:00","2018-02-11 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2710458,2710458,0.88595551252365,0,0
"2018-02-11 00:00:00","2018-02-11 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2793601,2793601,0.91311949491501,0,0
"2018-02-11 01:00:00","2018-02-11 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2828240,2828240,0.92442899942398,0,0
"2018-02-11 02:00:00","2018-02-11 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2838427,2838427,0.92774575948715,0,0
"2018-02-11 03:00:00","2018-02-11 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2858091,2858091,0.93415999412537,0,0
"2018-02-11 04:00:00","2018-02-11 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2888742,2888742,0.94416499137878,0,0
"2018-02-11 05:00:00","2018-02-11 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2888772,2888772,0.94416147470474,0,0
"2018-02-11 06:00:00","2018-02-11 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2815411,2815411,0.9201717376709,0,0
"2018-02-11 07:00:00","2018-02-11 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2616718,2616718,0.85522025823593,0,0
"2018-02-11 08:00:00","2018-02-11 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2370962,2370962,0.77488899230957,0,0
"2018-02-11 09:00:00","2018-02-11 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2484071,2484071,0.81184452772141,0,0
"2018-02-11 10:00:00","2018-02-11 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2674680,2674680,0.87412750720978,0,0
"2018-02-11 11:00:00","2018-02-11 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2753267,2753267,0.8997985124588,0,0
"2018-02-11 12:00:00","2018-02-11 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2792035,2792035,0.91245573759079,0,0
"2018-02-11 13:00:00","2018-02-11 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2751777,2751777,0.89928698539734,0,0
"2018-02-11 14:00:00","2018-02-11 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2668522,2668522,0.87206673622131,0,0
"2018-02-11 15:00:00","2018-02-11 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2400699,2400699,0.78453201055527,0,0
"2018-02-11 16:00:00","2018-02-11 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2050444,2050444,0.67006152868271,0,0
"2018-02-11 17:00:00","2018-02-11 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1588982,1588982,0.51925402879715,0,0
"2018-02-11 18:00:00","2018-02-11 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1159200,1159200,0.37880274653435,0,0
"2018-02-11 19:00:00","2018-02-11 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1191776,1191776,0.3894425034523,0,0
"2018-02-11 20:00:00","2018-02-11 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1230077,1230077,0.40195274353027,0,0
"2018-02-11 21:00:00","2018-02-11 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1435873,1435873,0.46919426321983,0,0
"2018-02-11 22:00:00","2018-02-11 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1264179,1264179,0.41308501362801,0,0
"2018-02-11 23:00:00","2018-02-12 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1264254,1264254,0.41310349106789,0,0
"2018-02-12 00:00:00","2018-02-12 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1312618,1312618,0.42890074849129,0,0
"2018-02-12 01:00:00","2018-02-12 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1133093,1133093,0.37023574113846,0,0
"2018-02-12 02:00:00","2018-02-12 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1200042,1200042,0.39210548996925,0,0
"2018-02-12 03:00:00","2018-02-12 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1254792,1254792,0.40998899936676,0,0
"2018-02-12 04:00:00","2018-02-12 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1356761,1356761,0.44330024719238,0,0
"2018-02-12 05:00:00","2018-02-12 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1128683,1128683,0.36877423524857,0,0
"2018-02-12 06:00:00","2018-02-12 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1144705,1144705,0.3740040063858,0,0
"2018-02-12 07:00:00","2018-02-12 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1212519,1212519,0.39615499973297,0,0
"2018-02-12 08:00:00","2018-02-12 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,973264,973264,0.31798073649406,0,0
"2018-02-12 09:00:00","2018-02-12 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1167687,1167687,0.38149675726891,0,0
"2018-02-12 10:00:00","2018-02-12 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1487149,1487149,0.48586174845695,0,0
"2018-02-12 11:00:00","2018-02-12 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1766059,1766059,0.57697576284409,0,0
"2018-02-12 12:00:00","2018-02-12 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1488651,1488651,0.48633924126625,0,0
"2018-02-12 13:00:00","2018-02-12 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1524570,1524570,0.49806675314903,0,0
"2018-02-12 14:00:00","2018-02-12 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1540206,1540206,0.50316798686981,0,0
"2018-02-12 15:00:00","2018-02-12 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1484491,1484491,0.48495998978615,0,0
"2018-02-12 16:00:00","2018-02-12 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1103126,1103126,0.3603689968586,0,0
"2018-02-12 17:00:00","2018-02-12 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,632120,632120,0.20649825036526,0,0
"2018-02-12 18:00:00","2018-02-12 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,452284,452284,0.14774775505066,0,0
"2018-02-12 19:00:00","2018-02-12 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,494774,494774,0.16162574291229,0,0
"2018-02-12 20:00:00","2018-02-12 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,588882,588882,0.19236500561237,0,0
"2018-02-12 21:00:00","2018-02-12 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,602072,602072,0.1966712474823,0,0
"2018-02-12 22:00:00","2018-02-12 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,748077,748077,0.24436125159264,0,0
"2018-02-12 23:00:00","2018-02-13 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,776701,776701,0.25370773673058,0,0
"2018-02-13 00:00:00","2018-02-13 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,770002,770002,0.25151625275612,0,0
"2018-02-13 01:00:00","2018-02-13 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,754765,754765,0.24653600156307,0,0
"2018-02-13 02:00:00","2018-02-13 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,641051,641051,0.20938949286938,0,0
"2018-02-13 03:00:00","2018-02-13 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,604321,604321,0.197389498353,0,0
"2018-02-13 04:00:00","2018-02-13 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,677733,677733,0.22136475145817,0,0
"2018-02-13 05:00:00","2018-02-13 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,748913,748913,0.24461050331593,0,0
"2018-02-13 06:00:00","2018-02-13 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,860400,860400,0.28102049231529,0,0
"2018-02-13 07:00:00","2018-02-13 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,835711,835711,0.27295300364494,0,0
"2018-02-13 08:00:00","2018-02-13 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1058163,1058163,0.34560349583626,0,0
"2018-02-13 09:00:00","2018-02-13 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1385506,1385506,0.45250999927521,0,0
"2018-02-13 10:00:00","2018-02-13 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1522472,1522472,0.49723675847054,0,0
"2018-02-13 11:00:00","2018-02-13 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1811202,1811202,0.59152722358704,0,0
"2018-02-13 12:00:00","2018-02-13 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2122540,2122540,0.69319850206375,0,0
"2018-02-13 13:00:00","2018-02-13 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2373916,2373916,0.7752845287323,0,0
"2018-02-13 14:00:00","2018-02-13 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2194388,2194388,0.71664375066757,0,0
"2018-02-13 15:00:00","2018-02-13 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1863382,1863382,0.60853523015976,0,0
"2018-02-13 16:00:00","2018-02-13 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1269557,1269557,0.41460075974464,0,0
"2018-02-13 17:00:00","2018-02-13 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,756359,756359,0.24700175225735,0,0
"2018-02-13 18:00:00","2018-02-13 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,528712,528712,0.17265750467777,0,0
"2018-02-13 19:00:00","2018-02-13 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,567179,567179,0.18521650135517,0,0
"2018-02-13 20:00:00","2018-02-13 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,643477,643477,0.21012924611568,0,0
"2018-02-13 21:00:00","2018-02-13 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,750256,750256,0.24499499797821,0,0
"2018-02-13 22:00:00","2018-02-13 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,720978,720978,0.23543100059032,0,0
"2018-02-13 23:00:00","2018-02-14 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,612270,612270,0.19993025064468,0,0
"2018-02-14 00:00:00","2018-02-14 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,573491,573491,0.18726475536823,0,0
"2018-02-14 01:00:00","2018-02-14 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,531522,531522,0.17355825006962,0,0
"2018-02-14 02:00:00","2018-02-14 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,468096,468096,0.15284550189972,0,0
"2018-02-14 03:00:00","2018-02-14 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,452731,452731,0.14782649278641,0,0
"2018-02-14 04:00:00","2018-02-14 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,630727,630727,0.20594274997711,0,0
"2018-02-14 05:00:00","2018-02-14 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,748607,748607,0.2444294989109,0,0
"2018-02-14 06:00:00","2018-02-14 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,773269,773269,0.25247800350189,0,0
"2018-02-14 07:00:00","2018-02-14 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,804045,804045,0.26252326369286,0,0
"2018-02-14 08:00:00","2018-02-14 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1000973,1000973,0.32681649923325,0,0
"2018-02-14 09:00:00","2018-02-14 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1361926,1361926,0.44466099143028,0,0
"2018-02-14 10:00:00","2018-02-14 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1587160,1587160,0.5181912779808,0,0
"2018-02-14 11:00:00","2018-02-14 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1749787,1749787,0.57127922773361,0,0
"2018-02-14 12:00:00","2018-02-14 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2145005,2145005,0.70030248165131,0,0
"2018-02-14 13:00:00","2018-02-14 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2303139,2303139,0.75191974639893,0,0
"2018-02-14 14:00:00","2018-02-14 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2238018,2238018,0.73064923286438,0,0
"2018-02-14 15:00:00","2018-02-14 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2090096,2090096,0.68234723806381,0,0
"2018-02-14 16:00:00","2018-02-14 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1595453,1595453,0.52085572481155,0,0
"2018-02-14 17:00:00","2018-02-14 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1456946,1456946,0.47563123703003,0,0
"2018-02-14 18:00:00","2018-02-14 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1802353,1802353,0.58838450908661,0,0
"2018-02-14 19:00:00","2018-02-14 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1930531,1930531,0.63021975755692,0,0
"2018-02-14 20:00:00","2018-02-14 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2207476,2207476,0.72061824798584,0,0
"2018-02-14 21:00:00","2018-02-14 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2399788,2399788,0.78338652849197,0,0
"2018-02-14 22:00:00","2018-02-14 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2442862,2442862,0.79743647575378,0,0
"2018-02-14 23:00:00","2018-02-15 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2444118,2444118,0.79783523082733,0,0
"2018-02-15 00:00:00","2018-02-15 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2476668,2476668,0.80844950675964,0,0
"2018-02-15 01:00:00","2018-02-15 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2505200,2505200,0.81775200366974,0,0
"2018-02-15 02:00:00","2018-02-15 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2536009,2536009,0.8277969956398,0,0
"2018-02-15 03:00:00","2018-02-15 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2412677,2412677,0.78752875328064,0,0
"2018-02-15 04:00:00","2018-02-15 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2412821,2412821,0.7875645160675,0,0
"2018-02-15 05:00:00","2018-02-15 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2284637,2284637,0.74571377038956,0,0
"2018-02-15 06:00:00","2018-02-15 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2066501,2066501,0.67450422048569,0,0
"2018-02-15 07:00:00","2018-02-15 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2083643,2083643,0.68009001016617,0,0
"2018-02-15 08:00:00","2018-02-15 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1849322,1849322,0.60360074043274,0,0
"2018-02-15 09:00:00","2018-02-15 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1486103,1486103,0.48504251241684,0,0
"2018-02-15 10:00:00","2018-02-15 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1403504,1403504,0.45807725191116,0,0
"2018-02-15 11:00:00","2018-02-15 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1348156,1348156,0.44000649452209,0,0
"2018-02-15 12:00:00","2018-02-15 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1361229,1361229,0.4442672431469,0,0
"2018-02-15 13:00:00","2018-02-15 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1357084,1357084,0.44290825724602,0,0
"2018-02-15 14:00:00","2018-02-15 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1346778,1346778,0.43953850865364,0,0
"2018-02-15 15:00:00","2018-02-15 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1120166,1120166,0.36557576060295,0,0
"2018-02-15 16:00:00","2018-02-15 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,745013,745013,0.24313825368881,0,0
"2018-02-15 17:00:00","2018-02-15 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,383065,383065,0.12501299381256,0,0
"2018-02-15 18:00:00","2018-02-15 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,397297,397297,0.12965600192547,0,0
"2018-02-15 19:00:00","2018-02-15 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,372250,372250,0.12148024886847,0,0
"2018-02-15 20:00:00","2018-02-15 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,286574,286574,0.093519374728203,0,0
"2018-02-15 21:00:00","2018-02-15 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,262713,262713,0.085731476545334,0,0
"2018-02-15 22:00:00","2018-02-15 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,357991,357991,0.11682215332985,0,0
"2018-02-15 23:00:00","2018-02-16 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,464396,464396,0.15154275298119,0,0
"2018-02-16 00:00:00","2018-02-16 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,538254,538254,0.17564150691032,0,0
"2018-02-16 01:00:00","2018-02-16 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,566031,566031,0.18470349907875,0,0
"2018-02-16 02:00:00","2018-02-16 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,493830,493830,0.1611409932375,0,0
"2018-02-16 03:00:00","2018-02-16 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,473503,473503,0.15450599789619,0,0
"2018-02-16 04:00:00","2018-02-16 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,458724,458724,0.14968125522137,0,0
"2018-02-16 05:00:00","2018-02-16 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,487700,487700,0.15913425385952,0,0
"2018-02-16 06:00:00","2018-02-16 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,464223,464223,0.1514717489481,0,0
"2018-02-16 07:00:00","2018-02-16 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,399270,399270,0.130276247859,0,0
"2018-02-16 08:00:00","2018-02-16 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,379858,379858,0.12394075095654,0,0
"2018-02-16 09:00:00","2018-02-16 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,517956,517956,0.16899700462818,0,0
"2018-02-16 10:00:00","2018-02-16 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,707757,707757,0.23092174530029,0,0
"2018-02-16 11:00:00","2018-02-16 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1041213,1041213,0.3397144973278,0,0
"2018-02-16 12:00:00","2018-02-16 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1207378,1207378,0.39392349123955,0,0
"2018-02-16 13:00:00","2018-02-16 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1144434,1144434,0.37338200211525,0,0
"2018-02-16 14:00:00","2018-02-16 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,975807,975807,0.31836149096489,0,0
"2018-02-16 15:00:00","2018-02-16 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,561198,561198,0.18309099972248,0,0
"2018-02-16 16:00:00","2018-02-16 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,229080,229080,0.074736326932907,0,0
"2018-02-16 17:00:00","2018-02-16 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,43004,43004,0.014029675163329,0,0
"2018-02-16 18:00:00","2018-02-16 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,24819,24819,0.0080968653783202,0,0
"2018-02-16 19:00:00","2018-02-16 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,24106,24106,0.0078641474246979,0,0
"2018-02-16 20:00:00","2018-02-16 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,14734,14734,0.0048066326417029,0,0
"2018-02-16 21:00:00","2018-02-16 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,14623,14623,0.0047703650780022,0,0
"2018-02-16 22:00:00","2018-02-16 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4282,4282,0.0013968674466014,0,0
"2018-02-16 23:00:00","2018-02-17 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,7045,7045,0.0022981704678386,0,0
"2018-02-17 00:00:00","2018-02-17 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4128,4128,0.0013465974479914,0,0
"2018-02-17 01:00:00","2018-02-17 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3859,3859,0.0012588216923177,0,0
"2018-02-17 02:00:00","2018-02-17 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,8532,8532,0.0027831376064569,0,0
"2018-02-17 03:00:00","2018-02-17 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,21188,21188,0.006911430042237,0,0
"2018-02-17 04:00:00","2018-02-17 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,25680,25680,0.0083765853196383,0,0
"2018-02-17 05:00:00","2018-02-17 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,22873,22873,0.0074608623981476,0,0
"2018-02-17 06:00:00","2018-02-17 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35854,35854,0.011694924905896,0,0
"2018-02-17 07:00:00","2018-02-17 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,32650,32650,0.010649705305696,0,0
"2018-02-17 08:00:00","2018-02-17 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,18462,18462,0.0060218125581741,0,0
"2018-02-17 09:00:00","2018-02-17 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,19882,19882,0.0064848875626922,0,0
"2018-02-17 10:00:00","2018-02-17 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,26667,26667,0.0086978077888489,0,0
"2018-02-17 11:00:00","2018-02-17 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,42764,42764,0.013947900384665,0,0
"2018-02-17 12:00:00","2018-02-17 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,22307,22307,0.0072755524888635,0,0
"2018-02-17 13:00:00","2018-02-17 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,25708,25708,0.0083846701309085,0,0
"2018-02-17 14:00:00","2018-02-17 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52826,52826,0.017229000106454,0,0
"2018-02-17 15:00:00","2018-02-17 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,53636,53636,0.017492925748229,0,0
"2018-02-17 16:00:00","2018-02-17 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,31848,31848,0.010386824607849,0,0
"2018-02-17 17:00:00","2018-02-17 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,14011,14011,0.0045694401487708,0,0
"2018-02-17 18:00:00","2018-02-17 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3423,3423,0.0011163400486112,0,0
"2018-02-17 19:00:00","2018-02-17 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1444,1444,0.00047092000022531,0,0
"2018-02-17 20:00:00","2018-02-17 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13370,13370,0.0043602073565125,0,0
"2018-02-17 21:00:00","2018-02-17 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,21896,21896,0.0071406024508178,0,0
"2018-02-17 22:00:00","2018-02-17 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20633,20633,0.0067286249250174,0,0
"2018-02-17 23:00:00","2018-02-18 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,28358,28358,0.00924769975245,0,0
"2018-02-18 00:00:00","2018-02-18 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,32779,32779,0.010689250193536,0,0
"2018-02-18 01:00:00","2018-02-18 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,41682,41682,0.013592350296676,0,0
"2018-02-18 02:00:00","2018-02-18 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37066,37066,0.01208692509681,0,0
"2018-02-18 03:00:00","2018-02-18 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47846,47846,0.015602000057697,0,0
"2018-02-18 04:00:00","2018-02-18 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37966,37966,0.012380074709654,0,0
"2018-02-18 05:00:00","2018-02-18 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,44394,44394,0.014475899748504,0,0
"2018-02-18 06:00:00","2018-02-18 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,77147,77147,0.025155650451779,0,0
"2018-02-18 07:00:00","2018-02-18 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,78250,78250,0.025514924898744,0,0
"2018-02-18 08:00:00","2018-02-18 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,58626,58626,0.019115874543786,0,0
"2018-02-18 09:00:00","2018-02-18 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,89428,89428,0.029158925637603,0,0
"2018-02-18 10:00:00","2018-02-18 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,124846,124846,0.040706723928452,0,0
"2018-02-18 11:00:00","2018-02-18 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,206114,206114,0.067203722894192,0,0
"2018-02-18 12:00:00","2018-02-18 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,281435,281435,0.09176092594862,0,0
"2018-02-18 13:00:00","2018-02-18 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,332104,332104,0.10827974975109,0,0
"2018-02-18 14:00:00","2018-02-18 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,332715,332715,0.10847774893045,0,0
"2018-02-18 15:00:00","2018-02-18 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,317990,317990,0.10367542505264,0,0
"2018-02-18 16:00:00","2018-02-18 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,178392,178392,0.058160975575447,0,0
"2018-02-18 17:00:00","2018-02-18 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,74415,74415,0.0242611002177,0,0
