date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2017-01-01 00:00:00,31.75355,18.03237,29.88,1025.3,-0.88049996,100.0,0.0,0.0,92.58588,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5441910479420424,-0.8389613241024533,-0.4392092647492351,-0.8983847849103614
2017-01-01 01:00:00,28.660158,17.388409,28.8,1024.8,-1.0805,100.0,0.0,0.0,91.554184,0.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5401223774876366,-0.8415864883285039,-0.4554745225452661,-0.8902488187648225
2017-01-01 02:00:00,30.141266,17.58481,29.519999,1024.1,-1.3305,100.0,0.0,0.0,91.19904,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.4896924619939049,-0.871895230326642,-0.3889724927749089,-0.9212493689900001
2017-01-01 03:00:00,31.435646,18.448023,31.319998,1023.3,-1.6305,100.0,0.0,0.0,90.840065,0.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.4008191901056277,-0.9161571791145167,-0.2927156804394288,-0.9561995243801799
2017-01-01 04:00:00,31.581665,18.671474,32.399998,1022.6,-1.7804999,100.0,0.0,0.0,88.822044,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.4103645926880633,-0.9119215432634322,-0.32777429814221537,-0.944756058185063
2017-01-01 05:00:00,30.449274,19.130875,33.12,1021.7,-2.1305,100.0,0.0,0.0,87.80008,0.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.4138027094567219,-0.910366584210051,-0.3387210060792521,-0.9408868582569635
2017-01-01 06:00:00,29.644857,19.255793,33.48,1021.0,-2.6805,100.0,0.0,0.0,87.08958,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.4128877770795413,-0.9107819077794174,-0.35521904930490156,-0.9347830908884274
2017-01-01 07:00:00,28.412645,18.671474,33.48,1020.3,-2.9805,99.0,0.0,30.0,87.38851,0.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.3801132855411535,-0.9249399386744577,-0.32777429814221537,-0.944756058185063
2017-01-01 08:00:00,28.019936,18.25026,32.760002,1019.8,-3.1805,96.0,13.0,83.0,88.69845,0.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.34689718354412197,-0.9379031634711313,-0.25643546747347945,-0.9665613539872459
2017-01-01 09:00:00,27.210379,19.0392,34.92,1019.6,-2.6805,92.0,0.0,1.0,87.08958,0.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.30429708726723576,-0.9525771793826873,-0.2647178823492057,-0.9643259007019112
