date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2017-01-01 00:00:00,34.358788,21.986542,40.32,1021.57306,7.5195,95.0,0.0,0.0,90.52794,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8172572601751573,-0.5762730001405542,-0.7695621881968492,-0.6385718741830689
2017-01-01 01:00:00,39.640884,24.967497,43.92,1021.0729,7.5195,100.0,0.0,0.0,94.023094,0.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.7719304558380427,-0.6357069854497995,-0.7353563997389325,-0.6776805776787433
2017-01-01 02:00:00,38.808266,24.29133,44.28,1020.27264,7.5195,69.0,0.0,0.0,94.34667,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.7977672891171511,-0.6029654653582341,-0.770645615409564,-0.6372639448847034
2017-01-01 03:00:00,38.0733,23.686249,43.199997,1019.57294,7.1194997,100.0,0.0,0.0,95.96673,0.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.7658917341823638,-0.6429695572195713,-0.7295370815946435,-0.683941259596444
2017-01-01 04:00:00,40.482,25.460934,44.28,1019.07275,6.7695,100.0,0.0,0.0,95.95563,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.7203191942991006,-0.6936427454564017,-0.6928271367694024,-0.7211037085994717
2017-01-01 05:00:00,42.765812,27.776047,48.96,1018.2732,6.5195,100.0,0.0,37.0,94.62955,0.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.7071055470513211,-0.70710801531962,-0.6739612865874943,-0.7387666642325772
2017-01-01 06:00:00,41.079456,27.103003,50.399998,1017.5735,6.2194996,100.0,1.0,97.0,92.343544,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6572614720989497,-0.7536626282988441,-0.6375673343210821,-0.7703946353698924
2017-01-01 07:00:00,40.345707,24.696104,47.519997,1017.074,5.5195,96.0,8.0,93.0,91.01808,0.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5710653599268951,-0.8209045953651166,-0.5102007121243902,-0.8600553664432105
2017-01-01 08:00:00,38.84832,22.057161,44.28,1016.97577,4.2194996,100.0,48.0,92.0,92.55049,0.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5374747642524417,-0.843279833620953,-0.440672074573035,-0.8976681584480412
2017-01-01 09:00:00,36.48809,20.268991,38.519997,1016.87646,3.6695,100.0,97.0,100.0,90.566025,0.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5130430618781071,-0.8583628700373385,-0.3374628112105552,-0.9413388609049714
