date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2017-01-01 00:00:00,44.39108,34.651752,44.28,1021.4,8.7,86.0,0.0,0.0,85.77385,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.9245097153215952,-0.38115847921302093,-0.91423945898709,-0.4051742978410562
2017-01-01 01:00:00,45.996956,36.06115,46.8,1020.9,8.55,47.0,0.0,0.0,90.91244,0.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8609272107644859,-0.5087281570399681,-0.8485589770145048,-0.5291008056392441
2017-01-01 02:00:00,45.9448,35.844864,46.8,1020.1,8.45,30.0,0.0,0.0,91.21729,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8462330626668534,-0.5328129161811651,-0.8335918938432411,-0.5523808057118194
2017-01-01 03:00:00,47.43538,37.641953,48.6,1019.3,8.55,45.0,0.0,0.0,89.67565,0.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8424093270912193,-0.5388381256274644,-0.8320499799455239,-0.5547006678134192
2017-01-01 04:00:00,47.45723,36.881996,48.96,1018.8,8.55,61.0,0.0,9.0,89.36878,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8116772657036528,-0.5841061687226404,-0.780868463317718,-0.6246954802108191
2017-01-01 05:00:00,44.319492,33.971867,48.6,1017.9,7.95,100.0,1.0,92.0,91.49763,0.2,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6823183015361416,-0.7310552204784773,-0.6464161932397359,-0.7629849966529149
2017-01-01 06:00:00,51.05531,41.185005,54.0,1017.1,7.35,93.0,9.0,96.0,92.09187,0.2,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6134531609942158,-0.7897311056721806,-0.5943924030184548,-0.8041751495998536
2017-01-01 07:00:00,49.971317,41.348312,56.519997,1016.7,6.7,98.0,33.0,91.0,90.78336,0.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.590740162707565,-0.8068618594060817,-0.5746316428524868,-0.8184121669627427
2017-01-01 08:00:00,49.419754,41.112568,56.16,1016.4,6.75,100.0,99.0,98.0,86.7706,0.1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6264703664284281,-0.7794452386069408,-0.6041958774153622,-0.7968358310933819
2017-01-01 09:00:00,47.062344,39.246605,55.8,1016.1,6.9,100.0,82.0,98.0,84.395164,0.1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.634902183799494,-0.7725925297377871,-0.6145761631169888,-0.7888574901263221
2017-01-01 10:00:00,45.435646,38.378433,54.719997,1015.9,6.7,100.0,98.0,94.0,85.86113,0.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6100945519462073,-0.7923286172324944,-0.5909582774312263,-0.8067021224315192
2017-01-01 11:00:00,48.844715,41.180286,55.8,1015.4,5.8,100.0,100.0,97.0,92.31867,0.3,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5306607511816892,-0.847584312711889,-0.5157797677298417,-0.8567212097296008
