date,wind_speed_100m,wind_speed_10m,wind_gusts_10m,surface_pressure,temperature_2m,cloud_cover_low,cloud_cover_mid,cloud_cover_high,relative_humidity_2m,rain,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_direction_100m_sin,wind_direction_100m_cos,wind_direction_10m_sin,wind_direction_10m_cos
2017-01-01 00:00:00,40.896065,23.090569,44.639996,1022.3,2.8805,100.0,1.0,0.0,95.82928,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5985919512192815,-0.8010541030014722,-0.5144946100423254,-0.8574936129426245
2017-01-01 01:00:00,38.776527,23.185787,43.199997,1021.8,3.4805,100.0,0.0,0.0,95.51023,0.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6591603800599375,-0.7520023891978261,-0.5900179218490647,-0.8073901485012751
2017-01-01 02:00:00,39.97297,24.122686,44.28,1020.9,3.5805,100.0,0.0,0.0,95.1762,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6934697355384613,-0.7204857568975369,-0.6118729085956945,-0.7909560946896135
2017-01-01 03:00:00,40.23312,24.344624,45.0,1020.2,3.5805,100.0,0.0,0.0,95.1762,0.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6889854246069558,-0.7247751959602183,-0.6210821235491079,-0.7837454917304028
2017-01-01 04:00:00,39.47708,24.063513,44.639996,1019.7,3.4805,100.0,0.0,0.0,94.49984,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6839412595964441,-0.7295370815946435,-0.6283371940823447,-0.7779411099387447
2017-01-01 05:00:00,38.746437,23.904108,44.28,1019.1,3.1305,100.0,0.0,0.0,93.814476,0.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6689637911387477,-0.7432949926814211,-0.6024080932098368,-0.7981882542579091
2017-01-01 06:00:00,38.681152,22.66857,44.28,1018.5,2.6305,100.0,0.0,0.0,92.788925,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.6235596839933263,-0.7817757482156523,-0.5399544776987052,-0.841694221206917
2017-01-01 07:00:00,37.942017,21.749483,41.760002,1017.9,1.8305,100.0,0.0,60.0,94.088486,0.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5503136014753461,-0.8349580468689634,-0.48000992142597804,-0.8772630593685262
2017-01-01 08:00:00,34.449196,21.30093,41.760002,1017.6,1.2305,100.0,10.0,94.0,93.7208,0.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5643099972841981,-0.8255629757717508,-0.5070189995053238,-0.861934878132113
2017-01-01 09:00:00,31.950888,20.68356,41.039997,1017.5,1.2305,100.0,58.0,93.0,91.70682,0.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.5520977973341853,-0.8337793606097125,-0.5221531250666553,-0.8528517538137128
